# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
51684	2.4
650	3.35
89780	5.15
53944	7.0
7479	7.0
2736	8.25
6608	9.35
7546	10.9
5568	11.4
54361	13.0
1455	14.4
2737	15.2
654	15.5
7475	16.05
6469	16.5
2619	18.2
7481	18.55
7484	19.6
64399	20.3
1453	21.4
5567	21.75
1454	22.55
656	23.05
7471	23.7
7476	23.85
50846	24.25
2735	26.15
353500	27.15
655	27.65
7474	30.25
652	30.35
51715	31.1
8643	31.5
5613	32.5
7472	33.25
5566	34.5
7478	37.05
81029	38.65
122011	38.9
7480	39.65
2932	39.85
3549	42.6
1456	44.85
7477	44.9
27148	45.65
4036	45.8
80326	46.35
1452	46.9
7482	47.25
23291	47.6
7483	47.75
8945	47.75
5727	48.95
653	49.3
7473	49.35
51384	49.85
