# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
6870	5.833333333333333
4543	6.111111111111111
84634	8.222222222222221
51052	9.944444444444445
1812	10.277777777777779
3361	12.222222222222221
6755	13.722222222222221
9288	13.722222222222221
729230	14.722222222222221
9038	14.944444444444445
2922	15.38888888888889
1907	15.444444444444445
221391	17.666666666666668
10563	17.77777777777778
84432	18.72222222222222
5731	18.88888888888889
6019	20.444444444444443
5028	21.22222222222222
256933	23.333333333333332
136	24.5
3354	26.555555555555557
1909	30.0
60675	30.77777777777778
3579	32.111111111111114
147	33.22222222222222
5732	34.5
6367	36.27777777777778
2488	37.888888888888886
6361	39.333333333333336
6752	39.833333333333336
4985	40.0
1128	41.5
3360	42.22222222222222
11255	44.833333333333336
23566	45.22222222222222
3350	45.27777777777778
10800	45.5
153	46.05555555555556
6754	46.27777777777778
2837	47.22222222222222
3814	47.5
94233	47.94444444444444
553	51.05555555555556
2492	51.666666666666664
1237	52.111111111111114
1241	52.666666666666664
5737	52.94444444444444
10022	53.22222222222222
8111	53.666666666666664
9170	55.05555555555556
4828	55.55555555555556
152	55.833333333333336
2834	56.94444444444444
58191	58.77777777777778
3627	58.833333333333336
3062	59.388888888888886
1524	60.77777777777778
7201	62.888888888888886
3352	65.11111111111111
1238	65.55555555555556
83551	66.94444444444444
2828	67.22222222222223
5020	69.61111111111111
64106	71.38888888888889
2840	71.66666666666667
5539	72.05555555555556
117579	72.27777777777777
3355	72.55555555555556
5734	73.11111111111111
2841	73.11111111111111
134860	73.11111111111111
718	75.5
3274	76.94444444444444
10850	77.22222222222223
4161	78.55555555555556
301	79.22222222222223
2357	79.38888888888889
128674	79.77777777777777
4160	80.83333333333333
6360	81.27777777777777
3576	81.72222222222223
8477	82.38888888888889
1269	83.22222222222223
6751	88.33333333333333
59350	88.66666666666667
8484	90.0
84109	90.94444444444444
551	95.38888888888889
