# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
4718	3.65
84701	4.1
56901	4.35
4711	5.85
27068	6.9
1349	7.65
4723	10.9
534	11.15
4704	12.4
4698	13.85
7384	14.8
1346	14.9
1327	15.1
4731	15.4
9114	21.5
535	21.65
125965	23.15
4707	23.3
6392	24.0
4714	24.6
51382	24.8
533	25.55
23545	26.1
10476	26.85
513	28.2
4694	30.5
1355	30.7
495	31.1
528	32.0
51606	32.65
29796	33.65
7388	33.8
518	34.4
515	36.15
1352	36.3
1350	37.45
440567	38.45
245973	38.5
127124	38.6
1337	39.55
1345	40.2
517	41.2
4728	45.25
529	45.95
50617	46.0
1353	46.25
9551	48.15
4720	49.45
496	50.95
522	52.5
55967	52.7
506	54.4
479	55.35
4697	55.95
527	56.2
4702	57.1
1351	57.25
4709	57.6
4706	59.6
1347	59.8
521	60.4
4724	61.65
4716	63.45
4717	64.25
4719	65.9
245972	65.95
498	66.1
4712	66.2
4710	66.55
10063	69.3
10312	74.8
7381	75.0
10632	75.2
1340	75.25
9296	76.25
6391	77.55
7386	77.95
4713	80.25
514	81.2
525	81.8
170712	81.9
4696	82.45
54539	83.2
539	83.95
5464	83.95
374291	84.1
537	84.9
51079	85.35
155066	86.85
4701	88.25
523	88.7
4726	88.9
1339	90.4
9377	91.05
4708	91.75
4705	92.45
341947	92.9
6389	93.05
7385	94.6
64077	94.9
4725	95.75
1537	95.9
4722	97.05
90423	97.85
10975	98.9
6390	99.0
9550	99.6
126328	99.65
526	100.75
509	101.1
8992	102.55
516	105.45
1329	106.6
27089	106.8
4729	108.1
