# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
10507	1.0
3326	3.15
388	4.15
56896	6.45
10371	7.25
8829	7.9
10154	9.25
10570	11.7
3985	12.05
391	12.1
5788	13.75
55558	14.3
7305	14.5
80031	14.85
6237	15.1
57556	16.5
6093	19.55
103910	20.55
64218	21.05
23396	22.65
3688	23.15
1020	24.95
5364	25.65
9826	26.75
8482	28.25
5361	28.55
389	30.25
4233	31.15
3984	32.55
23365	32.6
5362	33.45
27289	33.75
1400	33.75
5058	35.7
9475	37.5
5879	38.9
10398	38.95
3320	40.25
971	40.35
23129	40.7
387	40.95
8851	41.1
9037	43.8
9855	44.4
998	45.2
2932	45.45
1072	45.95
2534	46.25
2064	48.45
5880	48.85
5365	49.0
9723	49.6
4628	49.9
4629	50.1
54209	50.5
1809	52.5
91584	52.95
1808	53.55
2242	53.7
2909	54.1
5062	55.75
4637	56.05
79784	56.4
4627	56.95
7094	57.1
3672	57.5
