# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
4297	2.15
80854	5.4
8085	6.35
1892	6.65
5352	6.85
64324	6.9
79813	7.45
38	7.65
55217	10.6
6839	11.25
54904	12.7
84444	12.85
3033	15.2
55753	15.85
55904	17.3
223	18.7
10157	19.6
219	19.8
23127	20.15
2639	20.2
39	21.3
79723	22.3
1743	22.35
29072	23.2
217	23.7
9757	27.8
79709	29.35
224	30.7
4967	31.25
6419	33.0
7468	33.35
9739	33.65
84787	33.75
387893	33.95
51166	34.0
23067	34.4
8985	34.75
3030	34.75
501	34.95
8424	38.85
9869	38.9
58508	39.55
55870	39.55
1962	39.9
83852	40.3
51268	42.4
5351	42.85
10919	43.0
51111	43.6
