Feature	Mean Rank
27018	1.0
221472	2.0
84033	3.0
7074	4.0
8841	5.0
10276	6.0
9181	7.0
836	8.0
387	9.0
5599	10.0
572	11.0
51107	12.0
9459	13.0
5584	14.0
396	15.0
23263	16.0
8878	17.0
4803	18.0
5924	19.0
9828	20.0
4804	21.0
57142	22.0
7314	23.0
83464	24.0
23365	25.0
6868	26.0
23421	27.0
55851	28.0
4974	29.0
4099	30.0
393	31.0
57449	32.0
121512	33.0
5970	34.0
4790	35.0
7204	36.0
5664	37.0
10451	38.0
1894	39.0
7410	40.0
3654	41.0
27237	42.0
6654	43.0
835	44.0
23385	45.0
5879	46.0
6655	47.0
26574	48.0
57580	49.0
6610	50.0
3066	51.0
8767	52.0
50649	53.0
6453	54.0
26230	55.0
8997	56.0
5663	57.0
9138	58.0
4792	59.0
25791	60.0
3065	61.0
11214	62.0
23229	63.0
89846	64.0
22986	65.0
11108	66.0
29	67.0
2245	68.0
50650	69.0
8874	70.0
7189	71.0
7531	72.0
23370	73.0
9826	74.0
64857	75.0
4615	76.0
9500	77.0
5923	78.0
3551	79.0
10018	80.0
4168	81.0
7409	82.0
