Feature	Mean Rank
27330	1.0
1175	2.0
2782	3.0
814	4.0
2791	5.0
5170	6.0
59345	7.0
2904	8.0
2893	9.0
54331	10.0
2784	11.0
84254	12.0
5924	13.0
4193	14.0
2898	15.0
2905	16.0
51764	17.0
55970	18.0
2902	19.0
88	20.0
5330	21.0
2788	22.0
815	23.0
816	24.0
80852	25.0
2903	26.0
27092	27.0
5894	28.0
9495	29.0
6197	30.0
5331	31.0
161	32.0
59283	33.0
160	34.0
163	35.0
10368	36.0
5594	37.0
1739	38.0
6195	39.0
2793	40.0
1173	41.0
83988	42.0
5923	43.0
2787	44.0
4646	45.0
4747	46.0
10369	47.0
1742	48.0
94235	49.0
2036	50.0
1741	51.0
23426	52.0
4905	53.0
2900	54.0
801	55.0
2892	56.0
2792	57.0
2906	58.0
5582	59.0
805	60.0
109	61.0
2891	62.0
5578	63.0
818	64.0
107	65.0
2783	66.0
2899	67.0
2786	68.0
2901	69.0
114	70.0
5567	71.0
2897	72.0
6196	73.0
23236	74.0
2785	75.0
817	76.0
9463	77.0
808	78.0
1385	79.0
10681	80.0
5579	81.0
3265	82.0
2890	83.0
