Feature	Mean Rank
7343	1.0
3020	2.0
8354	3.0
5440	4.0
2071	5.0
4331	6.0
2965	7.0
9014	8.0
3021	9.0
8357	10.0
902	11.0
2967	12.0
51082	13.0
8352	14.0
8968	15.0
9013	16.0
8355	17.0
8353	18.0
8356	19.0
1022	20.0
11335	21.0
25885	22.0
2068	23.0
9015	24.0
5437	25.0
84172	26.0
2968	27.0
8350	28.0
9533	29.0
