Feature	Mean Rank
27330	1.0
1175	2.0
2782	3.0
814	4.0
785	5.0
2791	6.0
2784	7.0
2904	8.0
84254	9.0
6812	10.0
6804	11.0
5170	12.0
88	13.0
2905	14.0
51764	15.0
83988	16.0
2744	17.0
2893	18.0
5924	19.0
1621	20.0
5330	21.0
6616	22.0
6511	23.0
54331	24.0
5331	25.0
6854	26.0
59345	27.0
2902	28.0
5923	29.0
784	30.0
2788	31.0
2793	32.0
2903	33.0
80852	34.0
10368	35.0
2898	36.0
815	37.0
6505	38.0
6197	39.0
2787	40.0
163	41.0
782	42.0
783	43.0
22999	44.0
2752	45.0
81539	46.0
2036	47.0
6582	48.0
1103	49.0
1742	50.0
5894	51.0
5594	52.0
5864	53.0
6195	54.0
1644	55.0
9495	56.0
8224	57.0
2792	58.0
161	59.0
2891	60.0
59283	61.0
54874	62.0
4128	63.0
23236	64.0
4193	65.0
94235	66.0
55970	67.0
6196	68.0
7166	69.0
10369	70.0
160	71.0
801	72.0
4646	73.0
10815	74.0
6571	75.0
774	76.0
777	77.0
1739	78.0
7054	79.0
6512	80.0
2890	81.0
109	82.0
4747	83.0
114	84.0
23426	85.0
9463	86.0
817	87.0
10497	88.0
6506	89.0
816	90.0
217	91.0
55799	92.0
4905	93.0
9254	94.0
6531	95.0
5578	96.0
6507	97.0
805	98.0
27092	99.0
1385	100.0
57030	101.0
2897	102.0
2785	103.0
5579	104.0
1173	105.0
2900	106.0
781	107.0
773	108.0
5582	109.0
2783	110.0
1312	111.0
6844	112.0
107	113.0
5567	114.0
2899	115.0
1741	116.0
818	117.0
6853	118.0
2906	119.0
60482	120.0
43	121.0
10681	122.0
2901	123.0
2786	124.0
2892	125.0
3265	126.0
808	127.0
6857	128.0
