Feature	Mean Rank
120227	1.0
134429	2.0
389434	3.0
2488	4.0
10728	5.0
5443	6.0
8029	7.0
1733	8.0
6916	9.0
4363	10.0
1585	11.0
240	12.0
7252	13.0
1081	14.0
5742	15.0
64174	16.0
7054	17.0
7166	18.0
3972	19.0
1591	20.0
7173	21.0
4056	22.0
3290	23.0
3284	24.0
4036	25.0
2638	26.0
1644	27.0
1594	28.0
15	29.0
147323	30.0
1621	31.0
5641	32.0
2687	33.0
6770	34.0
1735	35.0
6528	36.0
5122	37.0
4048	38.0
5743	39.0
3293	40.0
5409	41.0
1584	42.0
5740	43.0
1588	44.0
3283	45.0
1583	46.0
1734	47.0
1586	48.0
80765	49.0
