Feature	Mean Rank
286451	1.0
7037	2.0
8905	3.0
5286	4.0
6456	5.0
1785	6.0
25977	7.0
130340	8.0
2512	9.0
3312	10.0
1211	11.0
2647	12.0
162	13.0
27131	14.0
9026	15.0
6643	16.0
7163	17.0
7164	18.0
2495	19.0
26258	20.0
4952	21.0
6272	22.0
10717	23.0
2580	24.0
8907	25.0
23557	26.0
3482	27.0
1213	28.0
1362	29.0
10053	30.0
408	31.0
8301	32.0
9698	33.0
23431	34.0
164	35.0
1174	36.0
5878	37.0
54885	38.0
81567	39.0
1176	40.0
9685	41.0
152503	42.0
9829	43.0
51429	44.0
388552	45.0
8546	46.0
6844	47.0
55330	48.0
8673	49.0
84062	50.0
8775	51.0
10618	52.0
375	53.0
