Feature	Mean Rank
221120	1.0
1643	2.0
5431	3.0
56949	4.0
5440	5.0
2071	6.0
55775	7.0
1642	8.0
6117	9.0
3980	10.0
121642	11.0
2547	12.0
27033	13.0
5427	14.0
6119	15.0
2188	16.0
4255	17.0
2177	18.0
5429	19.0
5425	20.0
2176	21.0
6118	22.0
675	23.0
7515	24.0
5434	25.0
7518	26.0
5432	27.0
91442	28.0
5430	29.0
7398	30.0
2175	31.0
3978	32.0
5435	33.0
7507	34.0
5983	35.0
5423	36.0
2067	37.0
2189	38.0
7314	39.0
23583	40.0
2965	41.0
7508	42.0
5985	43.0
6996	44.0
80233	45.0
5437	46.0
2073	47.0
55120	48.0
29089	49.0
5888	50.0
6917	51.0
2187	52.0
7158	53.0
2068	54.0
5433	55.0
4595	56.0
2072	57.0
5591	58.0
902	59.0
4361	60.0
5436	61.0
10111	62.0
672	63.0
10714	64.0
3981	65.0
4968	66.0
57697	67.0
2967	68.0
4350	69.0
4683	70.0
1161	71.0
5438	72.0
7520	73.0
55215	74.0
5441	75.0
10309	76.0
545	77.0
5111	78.0
472	79.0
8930	80.0
5981	81.0
10459	82.0
2178	83.0
5893	84.0
9656	85.0
4913	86.0
5982	87.0
79728	88.0
51455	89.0
5439	90.0
5887	91.0
5424	92.0
328	93.0
2237	94.0
2968	95.0
5984	96.0
5426	97.0
5980	98.0
3014	99.0
57804	100.0
1022	101.0
2074	102.0
4331	103.0
