Feature	Mean Rank
9261	1.0
814	2.0
5595	3.0
156	4.0
5296	5.0
7867	6.0
5170	7.0
387	8.0
2308	9.0
7249	10.0
6199	11.0
4893	12.0
572	13.0
113	14.0
6014	15.0
57761	16.0
1147	17.0
3667	18.0
5137	19.0
5295	20.0
4193	21.0
3709	22.0
3164	23.0
5906	24.0
10818	25.0
5335	26.0
5573	27.0
117145	28.0
25759	29.0
196883	30.0
5575	31.0
57498	32.0
108	33.0
1432	34.0
5603	35.0
5894	36.0
5900	37.0
5568	38.0
5607	39.0
5580	40.0
253260	41.0
842	42.0
673	43.0
1026	44.0
3710	45.0
6016	46.0
5136	47.0
1385	48.0
6714	49.0
55811	50.0
5598	51.0
4803	52.0
5594	53.0
5153	54.0
5290	55.0
6464	56.0
79109	57.0
5899	58.0
208	59.0
801	60.0
2932	61.0
6774	62.0
5577	63.0
109	64.0
8660	65.0
5566	66.0
114	67.0
5291	68.0
5604	69.0
4914	70.0
64223	71.0
5605	72.0
6300	73.0
111	74.0
2889	75.0
5567	76.0
1398	77.0
53358	78.0
207	79.0
5581	80.0
5728	81.0
107	82.0
5576	83.0
5600	84.0
112	85.0
3265	86.0
805	87.0
84335	88.0
2885	89.0
4303	90.0
6654	91.0
808	92.0
3845	93.0
5898	94.0
23239	95.0
10000	96.0
2309	97.0
7529	98.0
3708	99.0
2475	100.0
115	101.0
2931	102.0
1027	103.0
