Feature	Mean Rank
9738	1.0
5048	2.0
10540	3.0
1069	4.0
9814	5.0
10733	6.0
22994	7.0
79959	8.0
80254	9.0
80321	10.0
8636	11.0
22897	12.0
3320	13.0
11116	14.0
10806	15.0
11190	16.0
23332	17.0
11258	18.0
4957	19.0
8481	20.0
1453	21.0
10142	22.0
5577	23.0
9702	24.0
54820	25.0
22995	26.0
8655	27.0
55125	28.0
203068	29.0
7277	30.0
7840	31.0
55722	32.0
22981	33.0
9793	34.0
1639	35.0
10382	36.0
7283	37.0
55835	38.0
11064	39.0
55755	40.0
84131	41.0
4751	42.0
7846	43.0
10121	44.0
1781	45.0
121441	46.0
7532	47.0
1454	48.0
1778	49.0
5566	50.0
5347	51.0
9662	52.0
22919	53.0
5108	54.0
983	55.0
5518	56.0
5116	57.0
95681	58.0
55142	59.0
10383	60.0
80184	61.0
7531	62.0
