Feature	Mean Rank
2841	1.0
2782	2.0
117579	3.0
59345	4.0
50865	5.0
9290	6.0
6751	7.0
6753	8.0
2791	9.0
2771	10.0
2784	11.0
56477	12.0
51764	13.0
4986	14.0
2826	15.0
108	16.0
5733	17.0
10022	18.0
51083	19.0
1132	20.0
5196	21.0
6374	22.0
3350	23.0
9568	24.0
5173	25.0
6360	26.0
6750	27.0
643	28.0
5697	29.0
1815	30.0
6364	31.0
1902	32.0
1237	33.0
64805	34.0
114	35.0
1269	36.0
196883	37.0
2792	38.0
51289	39.0
4988	40.0
1813	41.0
1903	42.0
4985	43.0
728	44.0
2359	45.0
11251	46.0
187	47.0
6370	48.0
2832	49.0
112	50.0
94235	51.0
4544	52.0
6372	53.0
718	54.0
151	55.0
611	56.0
2781	57.0
1236	58.0
2919	59.0
1235	60.0
3827	61.0
2779	62.0
8811	63.0
2550	64.0
5539	65.0
2793	66.0
6387	67.0
183	68.0
140	69.0
3627	70.0
6368	71.0
4852	72.0
3352	73.0
10803	74.0
4283	75.0
53829	76.0
1234	77.0
8862	78.0
150	79.0
339403	80.0
2787	81.0
6010	82.0
3579	83.0
2780	84.0
55970	85.0
3355	86.0
9294	87.0
1814	88.0
9934	89.0
113	90.0
10563	91.0
221391	92.0
256933	93.0
109	94.0
4543	95.0
2357	96.0
2833	97.0
2921	98.0
165140	99.0
624	100.0
3577	101.0
10692	102.0
3361	103.0
719	104.0
4887	105.0
3351	106.0
134	107.0
58191	108.0
2770	109.0
2788	110.0
846	111.0
8484	112.0
7852	113.0
1901	114.0
57007	115.0
729230	116.0
301	117.0
2840	118.0
5030	119.0
186	120.0
115	121.0
8843	122.0
1129	123.0
1233	124.0
727	125.0
23566	126.0
111	127.0
59340	128.0
53637	129.0
2852	130.0
4889	131.0
55811	132.0
623	133.0
4987	134.0
8698	135.0
6752	136.0
9170	137.0
6754	138.0
4886	139.0
11255	140.0
1230	141.0
6755	142.0
2358	143.0
1268	144.0
6363	145.0
2920	146.0
54331	147.0
5995	148.0
6373	149.0
107	150.0
283869	151.0
2773	152.0
10663	153.0
5473	154.0
2786	155.0
5179	156.0
5443	157.0
10681	158.0
1232	159.0
10850	160.0
152	161.0
6352	162.0
6366	163.0
2785	164.0
5368	165.0
3576	166.0
5540	167.0
23596	168.0
2783	169.0
2587	170.0
3354	171.0
