Feature	Mean Rank
23263	1.0
221472	2.0
7074	3.0
10276	4.0
9181	5.0
23365	6.0
84033	7.0
387	8.0
9828	9.0
121512	10.0
2245	11.0
9459	12.0
10672	13.0
11214	14.0
5295	15.0
89846	16.0
6655	17.0
57449	18.0
389	19.0
5879	20.0
29	21.0
9826	22.0
393	23.0
5924	24.0
7204	25.0
9475	26.0
998	27.0
23229	28.0
6654	29.0
6453	30.0
64857	31.0
25791	32.0
10451	33.0
6093	34.0
50649	35.0
7409	36.0
7410	37.0
2768	38.0
8874	39.0
9138	40.0
5290	41.0
5364	42.0
26230	43.0
23370	44.0
27237	45.0
391	46.0
50650	47.0
5880	48.0
8997	49.0
4168	50.0
388	51.0
5923	52.0
57580	53.0
1894	54.0
