Feature	Mean Rank
23279	1.0
5515	2.0
9126	3.0
5048	4.0
348995	5.0
5705	6.0
79172	7.0
991	8.0
9985	9.0
81929	10.0
5690	11.0
10112	12.0
5691	13.0
5719	14.0
2491	15.0
5684	16.0
5716	17.0
5000	18.0
4085	19.0
81930	20.0
11243	21.0
55839	22.0
6232	23.0
348235	24.0
83540	25.0
5700	26.0
3619	27.0
332	28.0
5707	29.0
147841	30.0
80776	31.0
378708	32.0
23595	33.0
5528	34.0
4173	35.0
5710	36.0
6249	37.0
5721	38.0
10403	39.0
5516	40.0
5685	41.0
5686	42.0
220134	43.0
84515	44.0
5518	45.0
1870	46.0
23594	47.0
5704	48.0
10735	49.0
8243	50.0
11130	51.0
79003	52.0
23421	53.0
5713	54.0
990	55.0
79902	56.0
5696	57.0
1063	58.0
4172	59.0
5718	60.0
84643	61.0
11004	62.0
9493	63.0
6396	64.0
5711	65.0
5709	66.0
54820	67.0
5701	68.0
57405	69.0
5688	70.0
5687	71.0
23332	72.0
55746	73.0
9212	74.0
1060	75.0
9861	76.0
4174	77.0
9184	78.0
151246	79.0
7514	80.0
25936	81.0
55143	82.0
4999	83.0
81565	84.0
5714	85.0
80152	86.0
5699	87.0
55920	88.0
1062	89.0
5708	90.0
23122	91.0
5694	92.0
25909	93.0
64689	94.0
51053	95.0
5702	96.0
57551	97.0
7314	98.0
5885	99.0
79019	100.0
5717	101.0
5693	102.0
1871	103.0
81620	104.0
5903	105.0
5526	106.0
79682	107.0
9793	108.0
4928	109.0
26271	110.0
64105	111.0
57082	112.0
4176	113.0
5682	114.0
151648	115.0
5527	116.0
5695	117.0
22919	118.0
54908	119.0
5905	120.0
55166	121.0
10197	122.0
5689	123.0
4998	124.0
8379	125.0
10213	126.0
10274	127.0
1869	128.0
5519	129.0
9183	130.0
10726	131.0
5698	132.0
55055	133.0
4171	134.0
54821	135.0
5347	136.0
5501	137.0
699	138.0
9491	139.0
5525	140.0
3796	141.0
79980	142.0
4175	143.0
9735	144.0
701	145.0
5001	146.0
79023	147.0
5692	148.0
5715	149.0
57122	150.0
91687	151.0
1058	152.0
64946	153.0
5683	154.0
5706	155.0
401541	156.0
5720	157.0
