Feature	Mean Rank
9611	1.0
1387	2.0
25942	3.0
8202	4.0
79718	5.0
6907	6.0
123	7.0
2180	8.0
8648	9.0
6342	10.0
284541	11.0
8694	12.0
4547	13.0
85441	14.0
4199	15.0
6555	16.0
2167	17.0
5465	18.0
8841	19.0
376497	20.0
51	21.0
6256	22.0
5244	23.0
6604	24.0
5469	25.0
7363	26.0
5360	27.0
4023	28.0
1579	29.0
6720	30.0
31	31.0
3992	32.0
336	33.0
10498	34.0
9415	35.0
8800	36.0
116519	37.0
183	38.0
1962	39.0
5346	40.0
1581	41.0
7350	42.0
335	43.0
19	44.0
6514	45.0
9612	46.0
10499	47.0
80205	48.0
51129	49.0
23309	50.0
948	51.0
6822	52.0
6319	53.0
34	54.0
1376	55.0
96764	56.0
2194	57.0
10062	58.0
1374	59.0
23054	60.0
