Feature	Mean Rank
26266	1.0
3101	2.0
8480	3.0
9058	4.0
6549	5.0
6574	6.0
23279	7.0
54716	8.0
6556	9.0
6547	10.0
6546	11.0
23225	12.0
2542	13.0
29986	14.0
23539	15.0
8170	16.0
155184	17.0
348932	18.0
66035	19.0
8140	20.0
6523	21.0
6564	22.0
121260	23.0
9154	24.0
115111	25.0
9187	26.0
154091	27.0
114134	28.0
81929	29.0
10723	30.0
11097	31.0
115584	32.0
6512	33.0
6513	34.0
140679	35.0
57468	36.0
55676	37.0
57153	38.0
9498	39.0
8501	40.0
348995	41.0
6559	42.0
55244	43.0
9497	44.0
6520	45.0
9688	46.0
6553	47.0
8021	48.0
6548	49.0
283375	50.0
6514	51.0
6538	52.0
6575	53.0
23428	54.0
6571	55.0
124935	56.0
7781	57.0
57419	58.0
6542	59.0
3098	60.0
6569	61.0
206358	62.0
57835	63.0
25800	64.0
79902	65.0
5824	66.0
9990	67.0
117247	68.0
5903	69.0
6505	70.0
64849	71.0
55089	72.0
6528	73.0
57127	74.0
3177	75.0
2538	76.0
6531	77.0
6560	78.0
6519	79.0
80024	80.0
10991	81.0
10861	82.0
30061	83.0
6540	84.0
9818	85.0
246213	86.0
9153	87.0
1811	88.0
9057	89.0
2646	90.0
200010	91.0
6563	92.0
9123	93.0
129401	94.0
6508	95.0
4927	96.0
6561	97.0
6543	98.0
9883	99.0
65010	100.0
84102	101.0
64116	102.0
10347	103.0
340024	104.0
6566	105.0
23446	106.0
11136	107.0
9056	108.0
6511	109.0
92745	110.0
169026	111.0
6522	112.0
2645	113.0
7922	114.0
6558	115.0
160728	116.0
6518	117.0
29985	118.0
6507	119.0
55746	120.0
6582	121.0
6529	122.0
6530	123.0
283652	124.0
6506	125.0
57282	126.0
6517	127.0
23511	128.0
57122	129.0
5172	130.0
4928	131.0
81539	132.0
6005	133.0
7780	134.0
7175	135.0
153201	136.0
9972	137.0
56606	138.0
6524	139.0
57084	140.0
23315	141.0
57181	142.0
29988	143.0
64078	144.0
84889	145.0
84679	146.0
2030	147.0
126969	148.0
4891	149.0
54407	150.0
79023	151.0
25769	152.0
80736	153.0
6534	154.0
6536	155.0
5825	156.0
1836	157.0
26154	158.0
345274	159.0
6541	160.0
81031	161.0
56301	162.0
285195	163.0
204962	164.0
142680	165.0
3099	166.0
9152	167.0
51296	168.0
23460	169.0
1080	170.0
6568	171.0
11254	172.0
6533	173.0
10568	174.0
60482	175.0
284111	176.0
57030	177.0
26503	178.0
10479	179.0
254428	180.0
10349	181.0
6510	182.0
8504	183.0
10762	184.0
11182	185.0
8086	186.0
6509	187.0
6515	188.0
51458	189.0
23165	190.0
27173	191.0
146802	192.0
1317	193.0
6557	194.0
335	195.0
53371	196.0
55117	197.0
115019	198.0
6539	199.0
6570	200.0
9194	201.0
123041	202.0
148867	203.0
23516	204.0
8671	205.0
64924	206.0
6550	207.0
6565	208.0
55630	209.0
6521	210.0
7779	211.0
83697	212.0
389015	213.0
215	214.0
23657	215.0
9631	216.0
