Feature	Mean Rank
230	1.0
2023	2.0
1327	3.0
54539	4.0
5208	5.0
522	6.0
26330	7.0
7388	8.0
5213	9.0
2027	10.0
51764	11.0
4700	12.0
7381	13.0
1743	14.0
5578	15.0
4729	16.0
2026	17.0
514	18.0
2782	19.0
9630	20.0
4697	21.0
5567	22.0
4712	23.0
5162	24.0
5207	25.0
291	26.0
2791	27.0
3767	28.0
3421	29.0
51079	30.0
2271	31.0
4709	32.0
4967	33.0
6616	34.0
1737	35.0
55970	36.0
50	37.0
6391	38.0
5160	39.0
4724	40.0
7384	41.0
2784	42.0
6833	43.0
2775	44.0
6389	45.0
114	46.0
9495	47.0
5210	48.0
54331	49.0
516	50.0
5214	51.0
5573	52.0
784	53.0
152	54.0
4707	55.0
2109	56.0
7167	57.0
5575	58.0
10681	59.0
2787	60.0
5330	61.0
4725	62.0
29796	63.0
2771	64.0
6514	65.0
1351	66.0
4711	67.0
513	68.0
1337	69.0
5091	70.0
150	71.0
3745	72.0
2770	73.0
4698	74.0
4716	75.0
1537	76.0
8050	77.0
23236	78.0
8801	79.0
521	80.0
1329	81.0
4191	82.0
2641	83.0
8802	84.0
5209	85.0
5577	86.0
776	87.0
539	88.0
4714	89.0
2740	90.0
10411	91.0
59345	92.0
126328	93.0
27089	94.0
2864	95.0
2767	96.0
4701	97.0
226	98.0
6804	99.0
2786	100.0
6513	101.0
3790	102.0
4728	103.0
4720	104.0
777	105.0
4704	106.0
2778	107.0
1340	108.0
4718	109.0
2645	110.0
6861	111.0
1345	112.0
7386	113.0
1431	114.0
5566	115.0
5313	116.0
3418	117.0
783	118.0
229	119.0
292	120.0
4694	121.0
5568	122.0
26251	123.0
8803	124.0
4696	125.0
4731	126.0
4726	127.0
773	128.0
4702	129.0
6812	130.0
5906	131.0
5315	132.0
55967	133.0
4717	134.0
4706	135.0
10476	136.0
1131	137.0
3747	138.0
6390	139.0
3419	140.0
2110	141.0
5576	142.0
4722	143.0
5331	144.0
5223	145.0
4723	146.0
10975	147.0
5211	148.0
7385	149.0
112	150.0
2597	151.0
1738	152.0
3708	153.0
4708	154.0
775	155.0
515	156.0
2783	157.0
5230	158.0
498	159.0
9167	160.0
1350	161.0
54205	162.0
23530	163.0
1349	164.0
9254	165.0
6844	166.0
3709	167.0
94235	168.0
3420	169.0
5224	170.0
2769	171.0
4719	172.0
8826	173.0
506	174.0
4713	175.0
2792	176.0
4715	177.0
111	178.0
2788	179.0
2785	180.0
9377	181.0
11069	182.0
374291	183.0
6392	184.0
3710	185.0
4705	186.0
10632	187.0
4082	188.0
2776	189.0
2793	190.0
4710	191.0
509	192.0
5908	193.0
2821	194.0
4695	195.0
9551	196.0
2108	197.0
