Feature	Mean Rank
286451	1.0
7037	2.0
8905	3.0
5286	4.0
6456	5.0
2647	6.0
1522	7.0
1785	8.0
3312	9.0
27131	10.0
1211	11.0
10802	12.0
25977	13.0
1777	14.0
26258	15.0
22820	16.0
9026	17.0
6810	18.0
2495	19.0
2512	20.0
1314	21.0
7163	22.0
7164	23.0
1315	24.0
130340	25.0
4952	26.0
162	27.0
22818	28.0
2799	29.0
10427	30.0
9871	31.0
6272	32.0
3482	33.0
8907	34.0
55738	35.0
1213	36.0
8729	37.0
23557	38.0
9632	39.0
2580	40.0
9685	41.0
6643	42.0
8773	43.0
10717	44.0
164	45.0
8546	46.0
10484	47.0
9276	48.0
51128	49.0
1362	50.0
10618	51.0
4074	52.0
9829	53.0
408	54.0
84062	55.0
372	56.0
23431	57.0
51429	58.0
152503	59.0
6844	60.0
9698	61.0
1176	62.0
10053	63.0
81567	64.0
1174	65.0
22872	66.0
8301	67.0
5878	68.0
11316	69.0
6396	70.0
375	71.0
54885	72.0
10113	73.0
8673	74.0
388552	75.0
8775	76.0
55330	77.0
