Feature	Mean Rank
8517	1.0
9261	2.0
9252	3.0
7097	4.0
5595	5.0
11035	6.0
8411	7.0
735	8.0
5599	9.0
5515	10.0
28378	11.0
3929	12.0
7867	13.0
1675	14.0
730	15.0
5516	16.0
353376	17.0
733	18.0
629	19.0
6416	20.0
3661	21.0
1845	22.0
732	23.0
7314	24.0
713	25.0
727	26.0
4793	27.0
54106	28.0
5598	29.0
718	30.0
5648	31.0
5528	32.0
929	33.0
712	34.0
2353	35.0
5608	36.0
5609	37.0
1432	38.0
4205	39.0
7100	40.0
10333	41.0
4791	42.0
4153	43.0
5289	44.0
4214	45.0
148022	46.0
4790	47.0
1386	48.0
3551	49.0
1849	50.0
5594	51.0
81793	52.0
10454	53.0
6197	54.0
28908	55.0
717	56.0
257397	57.0
64145	58.0
731	59.0
729	60.0
114609	61.0
9450	62.0
4208	63.0
6885	64.0
51135	65.0
5606	66.0
30849	67.0
5605	68.0
51311	69.0
466	70.0
4064	71.0
3725	72.0
51284	73.0
5970	74.0
2002	75.0
7189	76.0
714	77.0
5604	78.0
6195	79.0
5519	80.0
51295	81.0
5602	82.0
715	83.0
29110	84.0
1147	85.0
5600	86.0
1385	87.0
1846	88.0
7099	89.0
6196	90.0
7098	91.0
8737	92.0
10747	93.0
11213	94.0
9641	95.0
4792	96.0
4615	97.0
3665	98.0
1848	99.0
7096	100.0
23643	101.0
716	102.0
59307	103.0
23118	104.0
5518	105.0
3654	106.0
5601	107.0
