Feature	Mean Rank
130013	1.0
162417	2.0
4967	3.0
4329	4.0
124935	5.0
89874	6.0
3081	7.0
56922	8.0
5832	9.0
445	10.0
117247	11.0
5700	12.0
5721	13.0
8140	14.0
54716	15.0
5705	16.0
1158	17.0
384	18.0
8564	19.0
10841	20.0
1743	21.0
5711	22.0
54498	23.0
5687	24.0
2184	25.0
1728	26.0
5009	27.0
51166	28.0
27165	29.0
5686	30.0
6542	31.0
55089	32.0
5694	33.0
2954	34.0
10157	35.0
5692	36.0
5719	37.0
6898	38.0
5704	39.0
5053	40.0
4946	41.0
1373	42.0
81539	43.0
6539	44.0
5693	45.0
206358	46.0
5690	47.0
23657	48.0
125061	49.0
8942	50.0
3034	51.0
5860	52.0
5716	53.0
5625	54.0
5715	55.0
5691	56.0
5683	57.0
5689	58.0
6533	59.0
1738	60.0
348932	61.0
5702	62.0
8424	63.0
5696	64.0
79814	65.0
5720	66.0
10991	67.0
5688	68.0
5709	69.0
2875	70.0
9057	71.0
587	72.0
51686	73.0
23428	74.0
10166	75.0
1152	76.0
2752	77.0
586	78.0
440	79.0
2805	80.0
383	81.0
9861	82.0
2628	83.0
64087	84.0
8501	85.0
55217	86.0
10197	87.0
5695	88.0
5685	89.0
83884	90.0
5684	91.0
6519	92.0
26275	93.0
2806	94.0
55117	95.0
2746	96.0
5092	97.0
6723	98.0
6541	99.0
5713	100.0
10213	101.0
5682	102.0
11254	103.0
27034	104.0
5714	105.0
6520	106.0
549	107.0
262	108.0
340024	109.0
3028	110.0
6509	111.0
4942	112.0
4953	113.0
5708	114.0
8659	115.0
131669	116.0
92745	117.0
5698	118.0
435	119.0
5718	120.0
1160	121.0
9056	122.0
54407	123.0
3242	124.0
23498	125.0
11136	126.0
5717	127.0
113451	128.0
84889	129.0
38	130.0
5710	131.0
2639	132.0
153201	133.0
6470	134.0
5706	135.0
6999	136.0
6611	137.0
5701	138.0
36	139.0
3712	140.0
5707	141.0
9491	142.0
5699	143.0
6510	144.0
1629	145.0
56301	146.0
223	147.0
5831	148.0
593	149.0
6303	150.0
4947	151.0
11112	152.0
2744	153.0
3620	154.0
2593	155.0
51582	156.0
594	157.0
144193	158.0
501	159.0
84706	160.0
