Feature	Mean Rank
2335	1.0
5054	2.0
22927	3.0
5478	4.0
8526	5.0
2782	6.0
2151	7.0
2771	8.0
9630	9.0
87	10.0
3309	11.0
7042	12.0
5265	13.0
2316	14.0
5627	15.0
11343	16.0
2	17.0
221955	18.0
5170	19.0
5660	20.0
88	21.0
7094	22.0
2769	23.0
6403	24.0
1432	25.0
2243	26.0
6915	27.0
9002	28.0
213	29.0
2793	30.0
335	31.0
440915	32.0
7273	33.0
8525	34.0
1675	35.0
2621	36.0
2786	37.0
1277	38.0
59345	39.0
7277	40.0
8527	41.0
7043	42.0
710	43.0
1606	44.0
6714	45.0
967	46.0
2266	47.0
2788	48.0
5023	49.0
22915	50.0
1278	51.0
2244	52.0
2815	53.0
146850	54.0
5578	55.0
7057	56.0
51764	57.0
7414	58.0
5579	59.0
7409	60.0
5552	61.0
5345	62.0
6810	63.0
10681	64.0
54331	65.0
1191	66.0
160851	67.0
2814	68.0
2791	69.0
2784	70.0
2149	71.0
813	72.0
81	73.0
5154	74.0
139189	75.0
9162	76.0
801	77.0
64805	78.0
5291	79.0
7058	80.0
2776	81.0
1609	82.0
7423	83.0
7044	84.0
1607	85.0
23533	86.0
7450	87.0
1608	88.0
7018	89.0
6678	90.0
10672	91.0
5290	92.0
5321	93.0
7059	94.0
747	95.0
5155	96.0
2785	97.0
2207	98.0
9948	99.0
5341	100.0
7424	101.0
928	102.0
3920	103.0
3082	104.0
2277	105.0
2768	106.0
5216	107.0
7076	108.0
2787	109.0
55970	110.0
2153	111.0
5336	112.0
2162	113.0
2773	114.0
3709	115.0
2767	116.0
29106	117.0
5340	118.0
5175	119.0
5582	120.0
10487	121.0
5590	122.0
3937	123.0
351	124.0
3827	125.0
7410	126.0
1950	127.0
27154	128.0
7422	129.0
3273	130.0
3674	131.0
7040	132.0
7060	133.0
2157	134.0
7114	135.0
5294	136.0
226	137.0
2811	138.0
4067	139.0
2783	140.0
3708	141.0
5295	142.0
2770	143.0
6814	144.0
805	145.0
208	146.0
207	147.0
2147	148.0
2792	149.0
10451	150.0
948	151.0
3690	152.0
51206	153.0
3710	154.0
1072	155.0
5473	156.0
6850	157.0
5196	158.0
6647	159.0
10000	160.0
94235	161.0
3479	162.0
5028	163.0
2534	164.0
808	165.0
