ID	5436	56949	5437	4331	5435	5438	5439	2072	2071	2074	2073	57804	2068	5984	5985	6117	5887	5440	1643	6119	10714	5111	6118	1642	5441	5427	2067	5424	5425	5426	5981	5983	5982	7508	7507	2966	2965	1022	3978	6917	5431	5430	5433	5432	1161	2968	902	2967	DependentVariable
Instance1	11.06244102	10.22941402	10.33896506	6.69676284	12.07353083	11.03306523	7.484019523	6.3552688025	10.0776573	6.023427942	10.8503707	8.824450546	8.220113618	8.8069355085	7.105454747	10.83471386	9.849237412	6.365977347	6.645049976	10.66108355	7.2083497295	7.30666968733	11.61752958	9.28863507075	9.950818724	7.168850407	9.188663982	7.558728975	12.66507944	7.905163024	8.7287213215	6.65416022267	6.4996565905	11.01901053	6.002877587	5.474931823	6.107234293	9.361681261	8.306085763	7.69516215867	9.502643438	11.4871292	9.588630847	9.734545643	5.98923741275	10.43957668	8.45525079	8.439499644	Control
Instance2	11.20928598	11.47305897	11.03103278	7.086882265	12.14356347	11.31379869	6.750074255	6.408355982	10.50841903	5.469081112	11.24175993	8.865378449	8.497094498	8.3511951665	7.5130075585	10.800436875	9.747668991	6.504704302	6.494940064	10.48441034	7.3078710955	7.18042006333	11.88379655	9.382637282	8.536044277	7.041826475	8.87572558875	7.88603356	12.99332148	7.56639873	8.46553658	6.803627506	6.4959528655	11.56978693	6.374174967	5.210049084	6.586162299	9.155780297	9.214775128	7.36046158267	9.076489033	11.94573106	9.975440003	9.498501844	5.671599723	9.94572954	7.832012647	8.965352223	BRCA
Instance3	11.27344029	11.36143133	11.02625388	6.839081327	12.38193096	11.43055462	6.90941648	6.4049587985	10.71269919	5.7913656	11.18453773	8.72987657	8.892012333	9.396101263	7.613135391	11.330452225	9.348673457	6.401780305	6.857020303	10.72737618	7.33191487	7.63223048933	12.02968073	9.370427593	8.618450775	8.010949209	9.4100312975	8.575114814	13.23568448	8.099283532	8.908217113	7.26523884267	7.0004963375	11.5269639	5.770175754	5.664561948	6.582656103	9.394656215	9.862320087	7.362647587	9.480992671	11.65775177	9.936402792	9.55547611	5.76207503975	10.27514127	7.667131787	8.580466923	BRCA
Instance4	11.08706186	12.36769602	11.73846187	7.265055029	12.34948589	11.62261253	7.827852559	5.8412655795	10.43052602	6.424087011	10.98412667	9.24062507	8.85164062	8.859174667	7.7690752125	11.057611095	9.261261134	6.648325671	6.866076894	10.83441597	6.472480484	6.55166353833	12.38193096	9.1882839575	8.674016666	7.627900667	9.282287986	9.123553123	13.52549699	8.251862414	8.594608411	6.47039307033	6.4544177505	11.43596985	5.171138007	6.002540089	6.970019164	9.99050151	9.825110289	6.74089657333	8.607368346	11.94385185	9.42569906	9.5760667495	5.44909299075	10.44466839	7.517316273	7.704562712	Control
Instance5	11.3442156	11.45168263	10.79386361	6.867961695	12.13760287	11.5269639	6.693630261	6.0308847905	9.889641277	5.607338636	11.05169516	8.91062109	8.312657375	8.74540583	7.403741513	10.93374845	10.17351822	6.908516092	6.134329409	10.45090222	7.2216641085	7.35432909133	11.96009799	9.2360283925	7.919118257	7.098298285	9.282575993	7.821010387	12.73729283	7.31664612	8.8095545205	7.072920173	7.0312218105	11.57537865	6.117700885	5.206341637	7.045217151	9.627078354	8.767556421	7.74437634867	9.566592153	11.82274022	9.787507202	9.5036457565	5.729943951	9.47543003	8.195898639	8.732388881	BRCA
Instance6	10.31037169	10.44344636	9.875964751	6.499332184	10.92233559	9.599160216	6.361510132	6.4132325025	10.75975321	6.249071368	10.9376315	7.992656742	8.645353223	9.358156732	7.0064152045	11.641461875	10.45470056	5.738505243	6.41193939	9.132050545	7.523174648	7.408697217	11.54965727	9.695129357	7.686957644	7.395150919	8.85686059575	8.467973436	12.65702034	8.336909437	8.81729114	7.68158217733	7.138537016	11.88081762	6.020708453	5.527329405	6.922969386	9.01498366	9.430484502	8.590482648	10.07813116	11.63953303	10.20626383	9.9366689445	6.00430999675	9.72642302	8.0884774495	8.769772669	BRCA
Instance7	10.67974863	13.06629278	11.62683849	5.895672973	12.15346979	11.33246195	6.933398915	6.5872881545	10.0173308	5.455665247	10.97255645	9.121676695	8.838495753	7.4871109445	7.0904318015	10.3458464955	9.250826081	6.973327498	5.460260315	10.38702135	6.6588492955	6.44602920733	12.52245777	9.70044005225	8.661565351	6.452575359	8.88063195375	8.346005182	13.63244094	7.690279365	7.738491062	6.54805513767	6.220650197	11.49170796	5.751283781	6.082580853	6.719438847	9.547121611	8.95908991	7.92873725133	7.728874776	11.94707994	8.931979298	9.310331427	5.31781740375	9.822443813	7.0980443305	8.357575234	BRCA
Instance8	11.18055585	10.3940878	11.02111204	6.573196985	12.42339047	11.33541843	5.975453214	6.169888467	10.17798975	6.616552979	10.549732	9.20124246	7.900747773	9.1247667975	7.5927585855	11.06229666	8.938213094	7.098982487	6.299625309	10.88785292	7.325273656	8.02092389867	11.90810746	9.079293666	8.961436038	6.995289824	9.45367708375	7.539955806	12.59766508	7.956610113	8.303306849	6.93605146533	6.9810465865	11.16600002	5.551370856	5.520745364	6.479895483	9.825825817	9.111501597	8.33785800367	9.579754867	11.36417449	9.659501442	9.9425822725	6.4364185585	9.751904322	8.2150115435	8.78938784	Control
Instance9	11.62550351	10.65887222	11.34089896	7.327824597	12.19349773	11.31701417	6.260971855	6.350290065	10.24019539	5.982201443	10.99419451	8.811664588	8.755431019	9.70168359	7.7796863265	11.49735519	9.561608303	6.517673816	6.653207393	10.77226531	7.244781381	7.82590120133	11.92126273	9.197656891	8.771812245	7.782983675	9.7162674425	8.608200408	13.17297049	8.048106907	8.9257842175	7.65912161233	7.2222320135	11.07481734	5.835425946	5.082799703	7.1126508515	10.15470456	9.394248914	7.93997874133	9.777995431	11.48468963	9.969027107	9.5458512545	6.10800944	9.751444107	8.2231503775	8.620110863	BRCA
