ID	3725	1910	3265	5579	1956	5578	5970	8038	1950	1906	1909	183	5335	387	185	4790	2353	4609	DependentVariable
Instance1	14.72492149	7.2130622655	7.4423513115	6.21136540967	7.05035509475	8.688181342	8.69026092	5.82219846667	6.141397664	11.64198185	9.788408852	6.811827823	7.6745180755	12.37603319	9.5608717535	12.34771002	14.72004222	11.83974258	Control
Instance2	14.11502538	6.2093410795	7.8897640555	6.479820979	6.79791370075	9.433471275	8.669346719	5.802352027	6.795134192	10.55781096	10.34356359	5.751685476	7.862876923	12.57624761	7.7910460485	12.34109771	13.75148289	10.569760214	BRCA
Instance3	14.41297137	6.11099970075	7.856102429	5.889051372	6.80402066425	8.48506563	9.073024297	5.291537181	7.503172055	11.980959	9.604794643	5.019269629	7.7021225845	12.07257321	7.459546681	12.51631937	14.33042537	11.54593261	BRCA
Instance4	14.08054111	6.189703719	8.398114105	6.312672729	6.3257817405	9.211511834	7.67194989	5.503033176	7.0134654	12.15837941	10.47331538	6.201639374	8.054801422	12.17972416	6.598545502	12.26985874	12.01436934	10.2570662725	Control
Instance5	13.43392773	6.64626420825	7.697637374	7.50900425433	6.78190965925	8.977409535	9.268495874	5.401753357	8.466587485	11.79269688	9.897747581	6.17712611	7.930765467	12.74633592	8.3965491395	12.37603319	12.40857396	11.50644256	BRCA
Instance6	13.80946823	6.481902885	7.3388634815	6.98490046733	7.10041818325	8.467749328	9.673230059	5.675047349	7.455781587	9.452983057	10.43012873	6.18041208	7.6687152575	13.08540943	7.6616966005	12.87483063	13.96600025	12.17961768	BRCA
Instance7	13.91249272	6.618324161	7.9742866725	6.81582852467	6.9842760015	9.024558716	7.262755244	6.73369520233	6.973327498	12.5093322	10.95576997	4.987447357	8.590203577	12.27941189	6.130768332	12.52075501	10.44201071	10.2032142635	BRCA
Instance8	13.96294256	6.94778246125	7.7095138065	6.87117032933	6.998917209	8.419813926	9.194320487	5.679201014	6.405231362	11.17261832	9.948696154	6.154317508	7.7549264415	11.89259415	9.289329186	12.20475003	14.08516788	11.820520445	Control
Instance9	14.44356588	6.37554938625	7.94496816	6.13414385767	6.85070537275	8.419971893	9.012625324	5.822393358	7.872399588	12.02968073	9.36270062	5.844493149	8.1175343725	12.60350703	7.2542447435	12.42766909	14.82357723	12.140966635	BRCA
Instance10	13.15952927	6.38882046	8.148239231	6.39658479233	6.30061577025	8.01888328	8.33670864	5.39329911967	6.79717879	10.71430158	10.47035412	6.779329085	8.2287174245	12.28213433	7.444947249	12.09766027	11.55023948	9.975804059	BRCA
Instance11	14.17314893	7.00538986675	8.198599078	6.39932068633	6.71360662325	8.202296649	8.687254178	5.46785391433	6.522938973	10.30881145	8.587403553	6.336020558	8.709822916	12.64120964	8.037104493	12.2590489	14.20597115	10.829470512	BRCA
Instance12	13.87385551	6.9143130865	7.4409667175	6.68769140167	6.904091352	8.474558864	8.875473781	5.722363796	6.776897268	11.40309208	10.30371829	6.067171478	7.877739246	12.30040269	9.144707758	12.38541089	14.15265365	11.023407075	Control
Instance13	14.67256817	6.7976455465	7.6537280945	6.24070564267	6.94855824675	8.584390499	8.978067698	5.49770407867	6.832703733	11.49398064	10.2343328	7.801516189	7.919144247	12.38074251	9.337113062	12.24889125	14.61254488	11.5313713	Control
Instance14	13.48222565	6.580641495	8.1909422715	6.35314852433	6.51319229175	7.646632733	9.226388785	5.830642593	6.0664182	11.00268162	9.911706981	5.709849771	7.988942668	11.64892389	7.6451809965	12.29388695	13.61588998	9.689899517	BRCA
Instance15	13.17144427	7.414331295	7.2806843915	6.73899581333	6.77269984975	7.883225397	8.761435816	6.813118414	6.807100898	11.15565329	9.667879322	7.119877807	7.9147536295	11.744773	8.1643346865	12.41257918	12.35733627	10.043318064	BRCA
Instance16	14.09890062	6.57615410425	8.539009948	6.39469361333	6.93725355825	8.420129842	8.629266563	5.70148801767	6.406592471	9.774293365	9.854946719	5.658862155	7.7272309565	11.37964115	6.9745006025	12.40655986	13.96294256	9.7187563365	BRCA
Instance17	14.01211384	6.3864960675	8.146852134	6.135427533	6.51560473275	7.621284726	9.515749664	5.639494448	6.185475721	9.489507374	9.997137528	6.121435737	7.5975884795	11.16916418	6.7422321415	12.32574401	13.92451704	9.654362623	BRCA
Instance18	13.34674991	7.14151275275	8.041917075	6.82794277033	6.4814821935	7.779918143	8.496794995	6.19397177533	6.300403471	10.07853816	9.397172503	6.836117042	7.531468856	11.66819594	7.4241269665	12.39966386	12.40276968	10.1255478285	BRCA
Instance19	12.76004735	6.98129775625	7.888636145	6.69079792733	6.70888373325	7.098719371	9.61434228	5.823006483	6.672075676	9.442912986	8.744817969	8.288302177	7.8558007155	11.52630619	7.142113704	12.00382718	13.08977243	9.668764921	BRCA
Instance20	12.03663478	7.20770893	8.85628218	6.127634878	7.023639895	7.791197286	9.315772892	5.659745481	6.877625017	8.245625344	10.88595582	5.962960332	7.6793168875	9.38829779	5.8564691355	12.05629403	8.405238411	8.9745205145	BRCA
