ID	3265	5781	6774	5894	6772	3845	8440	5159	6714	5154	7529	5605	5155	5156	5604	9564	5921	1398	5290	2889	5291	2886	4893	1399	5335	2885	5595	6777	6776	6778	5295	5296	6654	5594	4690	DependentVariable
Instance1	7.4423513115	11.64123906	11.45883824	10.11570732	10.31346778	6.8286116825	8.433473539	12.86051578	6.75911734333	6.70121473533	11.115513174	11.44994835	8.08474537867	10.73337264	10.49127719	8.887952536	7.65896220633	10.9291550067	6.685313404	8.096419889	7.339184439	6.82020416933	8.74899041	12.02214941	7.6745180755	9.4954151895	11.634256725	9.961088297	11.46083484	9.701471572	7.0703331436	11.7240492	8.001564595	8.27215776867	10.98495975	Control
Instance2	7.8897640555	11.64123906	11.6077021567	10.34726733	10.329653278	6.4300637355	8.724393685	12.72067933	6.586005659	6.927342899	10.8888014215	11.52169626	7.53677712533	10.73397278	9.559434991	8.931846371	7.532686946	10.8430461553	7.098719371	8.308590396	6.741201091	7.70625733267	8.474680533	12.15020274	7.862876923	9.5539178325	11.27623323	10.15001415	11.3989816	10.00164081	7.6111323212	12.12504541	7.481398095	7.85669691467	10.84149381	BRCA
Instance3	7.856102429	11.37070935	11.5512263767	10.45388564	10.0589241477	6.720661627	8.9589157885	11.31253714	7.22912163867	6.43184992733	11.252028628	11.72288448	7.226160153	10.053395164	9.65317699	9.151968584	7.43491518133	10.353336411	6.212526175	8.06587291333	6.813047234	8.21755960667	8.690112479	12.31403378	7.7021225845	9.480270588	11.198356615	10.28344757	12.10466109	10.53976977	7.448654099	12.67203307	7.228580927	8.11094053067	10.64831289	BRCA
Instance4	8.398114105	11.77608148	10.720960379	10.09500831	10.100698262	6.243898751	8.508698179	11.45985565	6.91032494133	6.29958050633	9.6891460585	11.42772678	7.314341457	9.4016975135	9.580847928	8.943878208	7.53095120333	9.24789131367	5.584068992	7.75608816367	6.506054132	8.13014295033	8.847629866	11.37479785	8.054801422	9.432546201	11.274247985	10.10956988	11.96551025	10.64202486	7.6522265588	12.52623397	6.648325671	7.98209816267	10.73945599	Control
Instance5	7.697637374	11.54684638	11.54329104	10.22872886	10.5729125313	6.8833304115	9.1700397085	11.9729763	6.72839437467	7.33859063467	11.277560598	11.8471671	7.39241541167	10.594310045	9.966174165	8.86238252	7.41149949233	11.076519951	7.405441727	8.12260925067	6.944393257	8.024771969	8.770532686	11.90965135	7.930765467	9.66718229	11.21839075	9.833894617	11.9164133	10.10887108	7.950268865	11.96427598	7.634958261	7.82991936767	10.86805107	BRCA
Instance6	7.3388634815	11.95147243	11.6186680667	10.624983	10.5815088053	7.019536675	9.2483995865	12.55918115	6.38912935567	6.96108608367	10.678516145	11.5852209	7.26030069533	10.813430195	10.23164154	9.615648544	7.47462674233	11.51028325	7.460253403	8.40450445433	7.80732453	7.15187721367	9.445243095	12.34480084	7.6687152575	9.9164802245	11.07534033	10.29596436	11.1888517	10.45090222	7.4183463498	12.02694363	8.19601328	8.18650002	10.69407078	BRCA
Instance7	7.9742866725	12.03524768	10.620682972	9.961088297	11.3817422673	6.6232326	8.534541428	12.84338824	7.54701473933	6.89649601933	10.2755669945	11.16076662	6.684352383	10.86366497	8.977681421	9.176011741	7.49866828033	9.54237477033	6.662423158	8.232537209	5.996847001	7.50182492433	9.358008891	11.50866771	8.590203577	9.167523377	11.151396135	9.214514093	10.72234672	10.14295619	8.3350079456	13.11366653	7.292025067	8.451561107	10.66366508	BRCA
Instance8	7.7095138065	11.28411575	11.4495990067	10.12277013	9.76574384767	7.0670465565	8.850359256	12.5617021	7.00963552967	6.60636141433	11.313560577	11.28922369	7.606488298	11.03550101	10.00443156	8.83089633	7.22554449667	10.4230262683	6.020263967	7.82778458767	7.162847292	7.76995200267	8.993477034	11.90894245	7.7549264415	9.1611827995	11.40345044	9.788616845	10.75261086	10.54158093	7.757716558	12.07897478	7.787382059	8.171538624	10.92270353	Control
Instance9	7.94496816	11.64347756	11.6033707233	9.9831294	9.956344037	6.5497902615	9.2112986685	11.93257475	6.85674479767	7.743697197	10.898757498	11.82274022	7.45408843267	10.45062521	9.452231522	8.641980482	7.130488018	10.3226626667	7.205282841	8.16675555833	7.428655643	8.114530488	8.769533015	11.86434298	8.1175343725	9.3657406255	10.99057863	9.93285737	11.94573106	10.145837	7.6719006758	12.20624983	6.878728789	7.91861634733	10.77967445	BRCA
