ID	4661	3265	58	5577	983	2770	2792	107	10487	54852	5300	6714	5241	5567	5568	2778	164091	10093	10092	995	10552	2782	10097	5573	10096	10095	5576	10094	5575	5595	891	10109	5594	6195	DependentVariable
Instance1	5.326799101	7.4423513115	6.569556123	4.767140212	5.5594032075	7.1915641815	5.028139516	8.2081635635	13.1958974	5.550023705	11.96427598	6.75911734333	6.901473714	5.4829326402	5.48205062	8.533866741	8.975662515	9.499690458	10.89786457	6.05282587733	12.1820747	13.02719506	12.46600514	9.78527191267	7.791685689	10.09238094	8.786482932	11.71972476	7.409181146	11.634256725	5.331285345	8.15422259167	8.27215776867	6.75911088	Control
Instance2	5.085988894	7.8897640555	5.19062597	5.442455259	5.1000844475	6.0573658185	5.682862067	6.3425008425	13.00770101	5.1850075265	11.85473021	6.586005659	6.063509009	5.5428379012	5.804719114	8.84345400733	9.022313104	9.417554013	11.05968771	5.53860894767	12.12614151	13.00956452	12.72627038	9.789873514	7.92222926	9.837261744	8.66542575	11.47931054	7.391761545	11.27623323	5.309804873	8.15676343467	7.85669691467	6.746992115	BRCA
Instance3	4.997530935	7.856102429	5.283469238	5.112503363	6.018363896	5.457103785	4.963487128	7.5711783515	13.23871974	6.1030217025	11.57041325	7.22912163867	4.933585915	5.4641368762	5.527329405	9.29076107	9.736512338	9.38985602133	10.9723177	6.16595704	12.20235811	12.9979954	12.35101106	9.801472324	7.849031477	9.537097584	8.815320146	11.78498046	7.677704008	11.198356615	5.932280461	7.847913727	8.11094053067	7.136685014	BRCA
Instance4	5.04506203	8.398114105	6.563810693	5.7109519	6.0392399955	5.725019338	5.29683478	7.0913602235	12.90606669	5.9328869865	12.04715639	6.91032494133	7.364312244	5.1156792046	5.655216748	8.629147321	9.885673926	8.56583278567	11.11140976	6.33171556533	11.976813	13.11510467	12.03029651	9.34823014567	7.622401694	7.800869372	8.115695415	10.5789154	6.105076296	11.274247985	6.555360353	8.030097108	7.98209816267	7.5978930125	Control
Instance5	5.123305363	7.697637374	5.301780818	5.377654117	6.028693113	6.8901006515	5.536217098	7.084991265	12.90606669	5.4162985605	11.7240492	6.72839437467	5.710125382	5.466218321	6.407145055	9.35589447533	8.987293239	9.710707035	11.43117909	5.87454446767	12.26795863	12.87743566	12.40979539	7.772929909	8.570881384	9.705036667	9.518791383	12.001308	7.418993406	11.21839075	6.520190915	8.34836942533	7.82991936767	7.021079646	BRCA
Instance6	5.313256056	7.3388634815	5.802329755	5.316879984	6.0648074825	6.5536864175	5.717272857	6.50402659	13.19318117	5.778663041	11.137683	6.38912935567	6.690979665	5.6759717936	5.625863148	9.078168623	7.326162328	9.555607159	11.83572685	6.046122072	12.07225833	12.98372673	12.84338824	9.84054935	9.208161871	10.63394452	9.231287868	11.44205205	7.890402801	11.07534033	6.429495141	8.00584487167	8.18650002	7.5246001185	BRCA
Instance7	5.551986008	7.9742866725	5.472984221	4.904497645	5.427401159	5.366277458	5.442621133	6.201503818	12.46365343	5.6193053015	12.10354363	7.54701473933	8.467616885	5.5322651396	6.430289978	8.46320594233	9.580372172	9.01311569333	11.68668229	6.046563588	11.42040518	12.64120964	12.88542666	9.55785931	8.635746344	7.950470054	8.344585666	10.27097304	7.572418149	11.151396135	7.168173481	8.45268306967	8.451561107	6.923040761	BRCA
Instance8	4.862217354	7.7095138065	5.551370856	5.023045997	5.6375433755	6.2928801065	5.865554662	7.6188571805	13.18602605	5.705919875	11.85884755	7.00963552967	7.432565127	5.3094441946	5.233822166	8.875123686	8.962571525	9.50779215367	11.27693876	6.03208651933	12.31403378	12.98945487	12.3064449	7.854087509	7.924992273	10.25218676	8.118825763	12.28941816	7.90344675	11.40345044	5.149148835	8.14682343433	8.171538624	6.824884907	Control
Instance9	5.307438771	7.94496816	5.771232765	5.398154738	6.505547144	6.2675959045	5.659076304	8.092918242	12.94317143	5.8996702605	11.66916423	6.85674479767	7.325532861	5.291675395	5.844493149	9.29028807333	9.106668358	9.783309259	11.35175104	6.367015667	12.11639279	12.96993872	12.39411974	9.60954968233	8.559186941	9.467045646	9.026662535	11.7987959	7.548207573	10.99057863	6.342257494	7.95081237733	7.91861634733	7.242305488	BRCA
Instance10	5.364757352	8.148239231	5.608965365	5.778347403	5.4053195205	6.489380715	4.958159726	7.599297253	13.04201932	6.8852948215	12.05450776	6.973025285	6.478086528	5.3589494338	5.913135501	8.55731348	9.829120611	9.42874441367	10.87489706	5.60768941067	12.25102085	13.02126635	12.22715872	9.492243668	7.749066799	9.076816348	8.794173061	11.39008041	7.121070136	11.551814785	5.2209212	8.07697553667	7.74245236133	6.8978346455	BRCA
Instance11	5.361251859	8.198599078	5.541492575	5.492182674	5.220752803	6.097670028	5.704879743	6.45574924	13.08977243	5.3738857005	12.04827069	6.89592443067	5.603041174	5.0578073466	6.287994543	8.86041017833	9.162423509	9.63517401367	11.40976762	5.583748739	12.33696264	13.00161496	11.7674087	9.08887684467	8.349901664	10.09607968	8.176760488	11.57272404	7.988004536	11.573459625	5.842357415	8.19163985167	8.06297051567	7.288835508	BRCA
Instance12	5.004064528	7.4409667175	6.167122676	5.564539174	6.0055657725	6.6687748565	5.291135005	6.928720816	13.11936595	5.3961609105	11.73537632	6.98144085767	6.189830117	5.3421536938	5.822227442	9.172881566	8.3077144	9.682366387	11.33646766	5.671657771	11.9984636	13.04989878	12.44389288	7.99293009967	8.130108627	10.15068061	8.94526175	12.05538931	7.5453142	11.32136754	5.585571947	7.98327024567	8.197304519	7.194930658	Control
Instance13	4.650791135	7.6537280945	6.079490783	5.301049141	6.0129300215	7.184102984	5.465820435	6.6365159435	13.14121392	5.7547729785	12.07828769	6.75905554167	6.970971895	5.4913025734	5.416511492	8.796592193	8.922875086	9.802191077	11.2302278	5.43353183633	12.23093318	13.26893746	12.25801543	9.194411155	7.710550109	10.12134609	9.004516227	11.77742394	7.626842693	11.488573795	5.639963781	8.12673103967	8.151507585	6.833435745	Control
Instance14	5.459768685	8.1909422715	6.848689049	5.268482349	5.5090344575	5.4787995935	5.973617732	7.5681815995	13.79334119	5.954089292	12.09022832	6.82951290367	5.645738579	5.4387987878	5.237842121	8.711268495	9.231575885	9.52966629533	8.856706512	5.426185367	12.55314694	13.29995283	12.05450776	8.633415693	5.876769396	9.742570969	7.750842834	11.81023031	7.240984771	11.695521545	5.135464327	8.08286271633	8.08129530567	7.428771926	BRCA
Instance15	6.004058206	7.2806843915	5.812184526	5.287261033	5.6287591775	6.159811817	6.049636893	8.248473233	13.02126635	4.824393415	10.92510768	6.91208436433	6.728060379	5.8117429202	5.913135501	9.207844615	8.793791152	9.41345497133	9.820243246	6.32321535	12.77284039	13.17700839	12.55486108	8.41487604833	5.7540933	10.32819838	8.335480939	11.58824628	7.292669322	11.206231375	5.666480557	7.99121878267	7.95451796533	7.665607022	BRCA
Instance16	5.280781207	8.539009948	7.824005841	5.765409598	5.441586912	5.6032236615	5.732683853	7.7603213985	13.69061737	6.272360956	11.99760301	7.22720437133	5.545359333	5.3283454926	5.754627826	8.61201467833	9.79243288	9.36519067067	9.061277435	5.691872746	12.44726543	13.33363132	12.10010062	8.30846996767	5.682019293	8.994976437	7.540595216	11.85055617	7.370450116	11.49634678	5.51460459	7.893098062	8.00665617633	7.3860315285	BRCA
Instance17	5.229790979	8.146852134	7.461993252	5.66903474	5.6210469815	5.6081323905	5.542111953	8.9607456695	13.67421216	6.4403695095	12.16189092	7.35444662233	7.364531123	5.4065428568	5.634165776	8.82288182267	9.738747205	9.46700273333	8.643748998	5.40567726667	12.52245777	13.36856584	11.55095369	8.24833877567	5.840596198	9.085134568	7.582482852	11.9684077	7.801516189	11.796022585	5.524354632	8.07816647433	7.86577453733	7.6297769445	BRCA
Instance18	5.467614719	8.041917075	6.011233546	5.325990094	5.8102462945	5.800661023	5.655216748	8.247227253	13.49469877	5.4056720335	12.17821986	7.03736704367	7.3361743	5.5295343186	5.620154746	9.12620744833	9.498710177	9.345838972	9.110431842	6.22955396533	12.58150432	13.36355512	12.04611629	8.653406271	5.994529519	8.928474794	7.646560735	12.001308	7.587367101	11.46459896	5.588273328	8.09984965433	8.01917131267	7.5643569095	BRCA
