ID	474382	8338	8339	128312	8340	3013	8360	3012	121504	8362	8361	8346	8364	8345	8363	54145	8348	8366	65057	8347	8365	8342	8368	8970	8367	8341	8344	8343	8349	7014	7013	3018	8370	26277	3014	3015	54386	3017	25913	8294	8337	8335	85236	8334	8290	8359	8330	255626	DependentVariable
Instance1	5.213358218	10.76039169	6.680046949	5.118745153	4.871364705	5.174537499	5.257964097	6.080503777	5.823629162	8.127196202	5.169936271	4.708204487	14.05593823	5.264922245	6.059945345	9.603728853	5.261729425	5.68566776	8.791530131	5.568040657	7.01480474	6.49377991	4.668481241	9.079385528	6.730643776	5.279853137	5.139767484	6.139557107	8.440029384	9.823908995	6.27599381767	5.155031965	6.917524621	11.46435444	7.8736305755	12.06323168	11.4675955	7.428939017	5.794650695	5.536217098	10.55455797	5.434637608	12.04345466	8.487007054	5.197719213	5.952107108	6.051867589	4.663367841	Control
Instance2	4.663367841	9.674329611	5.789606185	5.096779711	5.323740468	4.964758163	4.689877288	5.730104109	5.808134829	6.839868676	5.268108014	4.905220009	13.96600025	5.076613872	5.817246707	8.215303806	5.124960054	5.919108385	8.448705991	5.70044752	5.776374632	6.432128971	4.881923051	7.646272708	6.170531632	5.331285345	5.076613872	5.36458228	8.322132227	9.941260812	6.66413084	5.110416751	6.546165695	11.66204091	7.8908509875	12.24301336	11.4871292	6.353301929	5.60696957133	5.157863534	8.9788285505	5.580530872	11.42963442	6.276594949	4.981180512	5.385785842	5.576228285	4.173910121	BRCA
Instance3	4.419595675	9.896635567	6.451215749	4.628224624	4.919591852	4.558389106	5.144669712	6.272308437	5.583918611	7.800286988	5.066316611	4.47893856	14.10257573	4.919591852	5.395243853	9.670085752	5.001702332	5.598879718	9.084051721	4.971786376	6.079650777	6.236545833	5.245658467	8.797792112	5.995434345	5.202624638	4.933585915	5.583918611	8.532999807	9.835837694	6.59450135867	5.16953547	7.132579734	11.5054743	8.4900776405	12.53965448	11.40579844	7.52248330367	5.601736039	4.720021333	9.582685718	5.757030749	12.29684318	8.190863129	4.628224624	5.042218873	5.316879984	4.950248224	BRCA
Instance4	4.748208435	10.88094205	6.311526388	5.693773551	5.438135838	4.916490079	4.814821191	6.528106825	5.332538997	8.863443805	5.352274105	4.608266403	14.49088818	5.450890591	5.850631456	8.044122393	5.01682082	5.916363929	9.42208113	4.938534277	6.090118375	5.89251929	4.366293438	4.92244912	6.701137054	5.229406468	5.377480603	5.438135838	9.896446364	9.574508914	6.64360809167	4.766080198	7.152338403	11.55186698	8.530230259	12.30321003	11.59410425	6.90529433767	5.363247585	5.689726348	10.5173890535	5.182703468	12.79374357	6.408122185	4.766080198	5.554290497	5.859106883	4.667062321	Control
Instance5	4.927672792	9.72142441	5.957921126	5.406342144	5.025484272	5.057679059	5.241660263	5.776374632	6.139403622	6.890693297	5.133924369	4.734183662	14.08054111	4.649642211	5.403788568	9.171627882	5.297935366	4.870871734	8.740810482	6.022207581	5.148335483	6.718844926	5.213747029	8.821312505	5.759829109	5.689866096	5.029244428	5.65593226	8.186907968	9.695555047	6.85724003533	5.17473722	7.365100051	11.34349681	8.185466732	12.39294532	11.42258795	6.983161939	5.58178575633	5.297935366	9.383214294	4.985285523	11.858053	7.142926798	5.447836413	4.972360944	5.291135005	4.91887665	BRCA
Instance6	5.401742447	8.508201951	6.195057794	5.36773034	5.241850906	4.900638916	4.925775462	5.545359333	5.214330049	6.326794047	5.447257868	5.062436111	12.24753009	5.075972442	5.080669653	8.035817876	5.515077886	5.804912672	8.591747779	5.625863148	6.261065912	6.237741162	4.985513237	7.866569768	5.109685724	5.234397132	5.249266367	5.440131024	8.772645411	9.510972362	6.608823679	4.972360944	6.331549038	11.68900437	7.6042942415	12.29242381	11.55657325	6.330174048	6.11200878633	5.163308771	8.316796841	5.427783188	10.93481154	7.455781587	5.127025752	4.862465343	4.769786816	5.46712559	BRCA
Instance7	5.046808884	10.66841992	6.5560888	5.36650691	4.595204309	4.732013908	5.114586962	6.194663913	6.053334703	8.740068382	4.93712219	5.213941395	14.7817055	5.650629048	6.149549624	7.601810012	5.460260315	6.62585904	8.591018414	5.899484569	7.246291987	5.971607496	5.139972076	6.097827379	8.870627591	6.117700885	5.579701547	6.13566376	8.33257494	9.628928997	7.36590583167	5.744303238	6.893972281	11.22961513	8.160140768	11.25779165	10.90219441	7.23571497	5.44361563733	5.149758548	9.692660621	5.391983545	13.074006	6.658144078	5.164113728	5.077041333	6.488889022	4.867169068	BRCA
Instance8	4.81315432	10.17096442	6.9557694	5.844744204	5.163308771	5.2209212	4.898947471	6.264072495	5.929442617	8.533603375	5.540872931	4.918399651	13.7210223	5.193979903	6.211553127	10.42177586	5.479142629	5.256643908	8.792042831	5.313437469	7.126784799	6.272261775	4.688059546	9.433126963	5.716175548	5.002490161	5.277995204	5.638081984	8.732490639	9.542626187	6.322827848	5.346169084	7.831435711	11.55749974	7.787027341	12.45804007	11.56304622	8.36211980967	6.00729484233	5.047681518	10.0318327905	4.983234478	12.29242381	9.946928611	4.703782956	5.154424477	5.93470004	4.835559392	Control
Instance9	5.511603435	10.68693842	6.853562589	5.419801156	4.715361226	5.255700175	5.545359333	5.993510911	5.751417692	7.364881259	5.178725843	4.672729652	13.31043176	5.250403832	5.69600164	10.00810682	5.229983196	5.117810604	8.830325945	5.763950127	6.715691352	6.314610999	4.497725104	8.876387348	5.936526788	5.700724934	5.144669712	6.316060301	9.982822895	9.670935523	6.88067378067	5.233246971	7.621669354	11.31253714	8.5057825605	12.89900003	11.46239505	7.731063702	5.64992613367	5.570167841	10.549058171	5.427950757	12.3968015	8.894060699	5.032113243	5.662925563	5.839966671	4.897254041	BRCA
Instance10	5.250782787	10.4183642	6.723152797	5.557663769	5.2209212	4.585033079	4.821979637	5.970169897	6.320850743	8.647873119	4.490583929	4.421060285	14.29890208	5.229598736	6.021041727	9.091846003	5.422747045	4.963487128	9.125801619	5.279296008	6.228150688	6.408334517	5.233822166	9.033320526	5.822354928	5.476390801	5.634020526	5.360725299	9.05864872	9.567148551	6.86057592467	4.937593039	7.713525923	11.27319403	7.7151803595	12.22983432	11.51908594	7.94413342067	5.667427373	5.745379368	10.2223433115	5.279296008	12.26341894	8.2864551	5.168332398	4.981865493	6.090647705	4.42789603	BRCA
Instance11	4.974542217	10.37700472	5.956702124	5.364757352	5.294263476	5.194964872	5.154829498	5.920180882	5.66903474	7.261815502	5.190823476	4.522568122	13.67776426	5.576228285	5.361251859	9.166565528	5.186868206	5.681316606	9.457124909	5.130942449	6.624543716	6.603037	5.272033689	8.826803578	5.488652576	5.259471408	5.218210843	6.366720539	8.374019108	9.836666259	6.57801652167	5.272033689	6.971345601	11.72223985	8.1824276685	12.2658041	11.63413504	7.35042085667	5.64709224867	4.87013196	9.7660141615	5.462225158	11.78113439	6.930030968	5.203799462	5.773740066	5.741070021	5.331106163	BRCA
Instance12	4.835433068	11.03470976	9.221497177	4.586084011	5.062651968	5.017266367	4.859610883	9.595365248	5.572595075	8.105084975	5.144465785	4.670748652	13.95892379	5.261165252	5.937704108	10.51955791	4.818149175	5.596198143	8.123709031	6.674196241	10.29642331	5.943869327	4.946744016	8.650783516	6.441786907	5.123305363	5.963018152	6.308435168	9.64111297	9.715962473	6.50274977633	5.464840793	7.502913581	11.12807347	7.7048200875	12.65463721	11.21306793	8.22423822633	6.01853644667	5.115003321	11.03101716	5.372961888	12.73980492	9.564845477	5.321036278	5.216077698	5.494104547	4.971556485	Control
Instance13	5.664704155	10.68061031	6.425178655	5.674412098	5.151586144	4.569650312	4.688758955	5.388974098	5.718917257	7.56483756	5.287630431	4.481986893	13.80946823	5.602298936	5.842357415	9.510601559	5.741339733	5.368952732	8.843262446	5.383886777	6.72451769	6.030066347	4.773747658	9.197893105	6.396267078	4.8729657	5.411605257	6.118843116	9.532570767	9.539333865	6.07171471733	5.051601854	7.462300066	11.36752411	7.6203130365	12.24439068	11.3382407	7.56668640033	5.70894926133	5.437137209	10.3554384715	5.1717385	12.11639279	8.642251314	5.540950401	5.279110251	6.054637553	5.062004299	Control
Instance14	6.107798352	9.522812543	6.790319577	5.398154738	5.280781207	4.285723506	5.337721125	6.695023358	5.903165591	8.172653928	5.305068782	5.104558131	12.50573969	5.062436111	5.636197729	9.94572954	5.139972076	5.229406468	10.13209518	5.268482349	7.475573601	6.464101029	5.032113243	8.738464816	5.676811285	5.337721125	4.796249019	5.8736971	9.326475062	9.880846634	6.10124310767	5.119782831	6.924993942	11.68597092	8.5565489965	12.19058871	10.69375725	8.272745429	6.07503520067	5.186075849	9.210895542	5.272033689	11.9164133	9.746943004	5.371568663	5.177530413	6.1476177	5.037614213	BRCA
Instance15	4.702259784	8.802121408	6.144052107	5.46712559	5.245658467	5.027807878	4.710961176	5.837193482	5.771166725	7.207676014	4.945808121	4.471592908	13.2267238	5.168332398	5.501686937	9.341019005	4.683996719	5.537460123	8.660897184	5.30196368	7.093182818	6.062214149	4.683996719	8.533243212	5.297201735	5.706262025	5.472171943	5.734581769	8.738371924	9.265914527	6.444453113	4.626473668	7.199282482	11.54843435	7.973477668	11.77544785	11.36679226	7.373276538	5.97985081267	5.045935721	8.1433122955	5.569484446	11.30718958	8.831656493	5.569484446	5.322839634	5.537460123	4.917683858	BRCA
Instance16	5.507962085	10.13087976	7.272725709	5.408721412	4.800655715	4.379281551	5.43205013	7.849156615	6.241654902	7.845617261	5.15826759	4.944168843	14.11502538	5.240515881	5.673211007	9.858665306	4.944168843	5.201056716	10.03976938	5.313800226	8.485387705	6.529825337	4.993460669	8.833563055	6.266557588	5.579701547	5.362129031	5.911578492	8.9542553	10.03743752	6.20040273933	4.742021934	6.23007389	11.82008332	8.842111226	12.34682957	11.12186714	7.82207301767	5.894143612	5.06588596	9.8544198415	5.262105418	11.86567539	8.501002294	5.425099433	5.398154738	5.829222461	4.488522104	BRCA
Instance17	6.124799193	10.0579109	7.389762805	5.357737827	4.490426825	5.118952748	4.808914358	6.780838691	6.619857273	7.604462652	4.974542217	5.205168882	12.66850837	5.538546893	5.646026713	9.735196839	4.77031556	5.212385731	10.02390718	5.122477305	6.397636666	6.449813597	4.650791135	8.710996765	6.037388399	5.409230745	5.441791574	5.564081832	9.594101148	9.841376087	6.028661722	4.907144547	6.682015342	11.83281498	8.658799007	12.17054643	10.84047132	7.943711831	6.012824599	5.214524337	9.687734615	5.744774144	11.46435444	8.954364367	5.179920282	5.25928308	5.88179384	5.045717348	BRCA
Instance18	5.678784095	10.18060575	6.96538352	5.164314897	5.172938736	5.338790969	5.061788345	7.151983404	5.934641074	9.016439995	5.277437357	5.104558131	13.77694807	5.090018442	6.198008483	10.30654055	4.607083101	5.18190882	9.636443876	4.959319531	7.419920424	6.442492064	4.680625393	8.676081478	5.460751776	5.695862485	4.75276401	6.104237707	8.847089556	9.862149581	6.156004238	5.090018442	6.950646655	11.65493594	8.7678165095	12.35961925	11.1830493	7.94815195633	5.89563804033	5.338790969	9.7393383155	5.204484334	12.30206775	9.02738156	5.346612346	5.810900139	6.034750138	4.607083101	BRCA
Instance19	6.149448008	9.885826425	7.27246912	5.544895869	5.301415026	5.279296008	4.767934712	6.73924435	6.044728113	9.599160216	5.15826759	5.286429541	11.9866439	5.581058376	5.883872025	10.55366796	5.127644885	4.65723556	9.863923404	5.80723335	7.37334615	6.41971216	4.863456876	8.599978956	5.507803557	5.452374073	5.201742891	5.651059765	9.746943004	10.07167055	6.215501549	5.31307462	7.116398873	11.47254884	8.9229703645	12.51448113	10.54241311	8.42506028633	6.25274109733	5.488973851	9.864035051	5.638081984	11.90369558	10.14135395	5.274831217	5.115835678	6.020708453	5.652781349	BRCA
Instance20	4.817893448	11.1356742	6.232090496	5.233438728	4.891432858	4.71233763	5.64689077	5.823692844	5.636777762	8.87169823	5.20184089	5.065239741	14.56106625	5.472659365	4.659234823	10.28302499	4.791828801	4.916728914	9.969027107	5.027033758	5.762422735	5.626739362	4.379943219	8.313088371	5.901899413	5.495224459	5.408721412	5.587673458	8.786074471	9.636443876	5.49937622667	4.904256777	7.282372907	12.33906368	8.6437751455	8.334754988	11.31116521	6.45453368433	6.28872384333	5.027033758	10.153905865	4.904256777	12.25579879	7.599468671	5.065239741	5.145688916	6.855058834	4.671880991	BRCA
