@relation thedata

@attribute 10062 real
@attribute 10580 real
@attribute 10998 real
@attribute 10999 real
@attribute 11001 real
@attribute 116519 real
@attribute 126129 real
@attribute 1374 real
@attribute 1375 real
@attribute 1376 real
@attribute 1579 real
@attribute 1581 real
@attribute 1582 real
@attribute 1593 real
@attribute 1622 real
@attribute 1962 real
@attribute 2167 real
@attribute 2168 real
@attribute 2169 real
@attribute 2170 real
@attribute 2171 real
@attribute 2172 real
@attribute 2173 real
@attribute 2180 real
@attribute 2181 real
@attribute 2182 real
@attribute 23205 real
@attribute 23305 real
@attribute 2710 real
@attribute 2712 real
@attribute 284541 real
@attribute 28965 real
@attribute 30 real
@attribute 3158 real
@attribute 33 real
@attribute 335 real
@attribute 336 real
@attribute 34 real
@attribute 345 real
@attribute 3611 real
@attribute 364 real
@attribute 376497 real
@attribute 4023 real
@attribute 4199 real
@attribute 4312 real
@attribute 4973 real
@attribute 51 real
@attribute 5105 real
@attribute 5106 real
@attribute 51129 real
@attribute 5170 real
@attribute 51703 real
@attribute 5346 real
@attribute 5360 real
@attribute 5465 real
@attribute 5467 real
@attribute 5468 real
@attribute 6256 real
@attribute 6257 real
@attribute 6258 real
@attribute 6319 real
@attribute 6342 real
@attribute 7316 real
@attribute 7350 real
@attribute 79966 real
@attribute 81616 real
@attribute 8309 real
@attribute 8310 real
@attribute 9370 real
@attribute 9415 real
@attribute 948 real
@attribute DependentVariable {BRCA,Control}

@data
11.52028732,7.5504822584,8.053302965,5.267920811,6.227958227,5.38371401,8.598444418,6.84493292033,7.629178203,9.697567565,5.564234295,6.086619917,5.732683853,11.55806922,11.801256995,6.893365624,11.92436912,5.376786337,6.065341406,6.273707613,7.60931388533,5.405572051,8.674722917,10.31060174,8.441744119,7.52022192567,5.894218283,5.47048291225,6.888664083,8.551113303,4.8485523615,5.7554558245,11.23443143,9.112401142,7.296092844,6.073719165,5.427950757,9.920088216,5.14385383,9.40332627233,9.047151951,10.5846199,11.69812525,7.64569648,5.263890047,7.392491577,6.50628927267,6.777279282,7.67853256367,7.64191810167,6.4696508394,6.9714797502,12.36451643,11.3347528195,5.8725703995,6.52656973,7.825079005,12.34109771,9.434753898,5.252139996,13.51553049,6.1855141455,10.270708103,5.648042042,6.67194840033,6.426353347,10.2712474,9.733261595,7.387201232,7.468178286,10.0096238773,BRCA
10.57829275,8.1476291228,7.673046,5.519330581,10.01166444,5.087262599,7.699990757,6.95519744733,7.239824374,10.3743606,6.008659014,5.451879748,5.291135005,11.13168997,12.730012255,7.504284952,12.12065594,5.332628502,6.086885249,5.76368461,7.48237250233,5.055371676,11.26765739,10.26978741,10.7044667177,7.66696488767,7.643335147,5.1876200215,6.919449825,8.243199129,5.178952533,6.3922741915,10.79163118,14.01689273,7.6049259,5.563166712,5.678079829,11.50645667,5.377654117,8.60858406967,8.720877917,10.31472516,11.56134298,9.23553628,5.398154738,8.633831795,6.98107631233,6.542964077,8.198871326,7.24196479533,7.150559257,7.3720344072,12.72471214,9.6546300265,6.219897013,6.59196449433,8.28741441325,11.74803988,9.535096061,5.09286950867,12.89109452,8.2746413025,10.47281496,5.208391667,7.09201276133,5.853129402,10.13811214,9.91481157,8.126576876,8.293128034,11.104288605,Control
11.23083122,8.8774995654,7.8694722,5.391811746,7.693802512,4.868404346,7.520129761,6.76705539567,7.641248674,10.20200782,6.335440044,5.457225929,5.593287468,10.5503671,11.74897705,8.589277669,12.73980492,5.773080673,5.931098705,5.088959125,8.15386028067,5.057897256,8.678284212,10.58692916,9.13160411233,7.707486156,5.659789905,5.16337776925,6.668753241,8.254179615,5.00957526,6.0951707265,10.72360146,10.09739389,7.95421249,5.612950486,5.416511492,11.099654135,4.257413203,8.520584948,10.25957296,10.55855491,12.13627672,8.301451753,5.364232071,7.197145724,6.84816379133,7.4641024005,8.21715890633,8.03525879167,7.2121520398,7.2807470448,13.52808598,9.7388249285,5.96626105,6.20023802133,8.7143851005,12.29564706,10.31149038,5.246503517,14.28672959,7.187060127,10.2672992095,5.637792259,7.314933099,5.763950127,10.62352057,9.444332211,10.56431651,6.75301989,12.3392253657,Control
10.26349255,7.3821503136,7.789437666,5.927784627,6.738636546,5.38008113,8.117021121,6.99986635333,8.0582819305,9.941561603,6.805554052,5.507962085,5.463533568,11.03869289,10.4355048315,7.410368932,11.51317502,5.284487528,6.290484882,4.854508448,6.919879895,5.3426754645,8.680580285,6.983452897,9.56452529433,7.09319289067,5.84386532,5.27746700825,7.4823522535,7.994666164,4.9114149615,6.3257017445,11.3345919,12.5506675,6.986698549,5.363706598,5.558735431,10.209684925,4.998433881,8.21723165,7.375910706,11.49594259,7.572133883,5.619861398,5.125166757,8.728100036,6.65011322267,5.814687283,7.781624593,7.88553988867,6.5523992454,7.2930871032,10.16197619,9.4965080175,5.846915317,6.77281269933,7.2924438185,12.02662382,9.530631222,5.06917008367,11.28411575,7.3284529625,10.3667725725,6.402974197,7.20407823233,7.435172523,9.77458988,10.22411057,6.348821638,6.003496127,10.445825676,BRCA
11.00891197,7.6246008544,7.378037131,6.582409697,6.930918032,5.001814906,8.611542308,6.61179639,7.8385435755,9.744439113,6.728060379,5.461570507,4.966374225,10.47812272,9.9296687215,7.124305192,11.3005472,4.931696351,6.288409898,6.056047647,6.740718308,5.4417573975,7.552632837,7.924042155,9.574957418,7.05760898567,5.850631456,4.828153098,7.649062777,8.09805989,5.356475401,6.069155541,10.92649636,10.40733977,6.552366023,5.007208117,5.12102706,10.538941,4.966374225,8.042345746,6.97544999,10.44034522,9.636896969,6.37504432,5.213747029,8.369773038,6.513235533,6.019516084,7.37750700233,7.530555207,6.8318493608,7.2217786102,10.97903948,10.792578189,6.119031791,6.55719314667,7.850473779,11.1794428,10.01141636,4.970761943,12.99135537,6.7016055775,10.454861297,5.257964097,7.14409480667,5.869940017,10.38826519,10.31705674,8.004250142,6.545354989,10.3239841677,BRCA
10.10831572,7.2938077718,8.28259169,5.954668163,7.220840508,5.589622123,8.016559171,6.54975026767,7.5427276195,9.840864894,6.546165695,5.579701547,5.332538997,11.34599024,10.935391668,7.131705547,10.52648484,5.325000691,6.087256632,5.568116682,6.72404799767,5.352552435,10.24168562,6.826488506,9.43730651733,7.16658235167,7.330650548,5.18299034725,7.3103112445,7.834172564,5.288142473,6.4213325935,11.38446015,12.72067933,7.476788978,5.264922245,5.06588596,9.8848056945,5.243946308,8.22753304633,6.573424234,11.47762688,7.612815293,5.504788206,5.240515881,10.18974462,6.27521312633,5.446513976,7.799000873,7.68877283033,6.9033787788,7.1045582952,10.19872162,9.81563277,6.062075285,6.51675757067,6.7096186025,12.0344036,9.665620664,4.91682571267,11.42679559,7.098526773,10.572481026,6.186813127,7.87602261967,6.452575359,10.20855784,10.22118263,6.408546818,6.906202521,9.257288012,BRCA
9.973525583,6.9875415226,8.153857416,5.866420436,8.262201898,5.10140977,7.707464612,6.57682069133,8.1545453245,10.03888509,7.092072953,5.744774144,5.37304892,11.0826449,10.4788125985,7.615631706,10.57266497,4.759970032,5.919942619,5.994133479,7.15820411167,5.364703665,11.07871142,6.427610886,9.490530077,6.64404849,5.963596221,5.391386763,7.558122627,7.932954552,5.280602475,6.248808004,11.49170796,13.03513077,6.770634576,5.638733653,5.422747045,10.13504643,4.631137894,8.19772229467,6.870368187,11.38446015,7.733796852,5.443947436,5.169936271,9.330043562,6.68017163467,5.8678732615,8.26637811633,7.56134703367,6.5092008916,6.9802194248,9.964240181,9.2443837545,5.8819610365,6.72310725533,6.90865682175,12.06390576,9.576229762,5.453500611,10.8133766,7.272190563,10.332994913,7.67920055,7.376490775,6.620847087,9.854642896,10.21981018,6.417266564,6.132685436,9.98928892333,BRCA
10.47290939,7.4064339474,8.602996767,6.093713996,7.847622917,5.346612346,7.853716767,6.648247257,7.4467279665,10.21715834,8.447539034,5.334685584,5.136490053,10.85568242,11.1746391375,7.627171113,11.18913904,5.002490161,6.076287179,5.623231307,7.14295132667,5.453573065,9.831679796,7.325982508,9.51971275833,7.19699937667,6.173632793,5.15577675575,7.1918042265,7.958133802,4.983456508,6.213063413,11.17208697,12.62053951,6.973327498,5.530766234,5.424931532,10.28664241,5.424931532,8.017382097,7.746784906,11.58294888,9.420287182,5.500970312,5.413637447,8.401478078,6.42639375067,5.9673170555,7.864735013,7.83165753167,6.667640262,7.0310589932,11.68900437,9.9786595945,5.7031615475,6.54138533733,7.6278929895,11.62609927,9.500653254,4.95811061067,12.45248586,6.793055989,10.1533813685,5.114586962,7.25997433533,5.530766234,9.733261595,10.24134003,8.486725558,6.982141177,10.0943343763,BRCA
9.885521411,7.1050746354,8.47891229,6.17627851,7.581616992,5.396614413,7.96549734,6.39035410933,7.745785065,10.1138532,6.985105106,5.888750097,5.657505139,10.94183646,10.942275119,7.545198345,10.45321433,4.586234078,5.882344239,6.072754979,6.73472899533,5.5748439065,8.886703411,6.383665956,9.33564773167,7.21209633833,6.129288813,5.279307203,7.3163113335,7.880962684,5.118782462,6.4498805165,11.11317258,13.75148289,6.40676252,5.622206516,5.14017664,10.231455245,4.962562035,8.237219623,6.729352656,11.65775177,7.65578315,5.390092626,5.044843524,8.640001868,6.316915038,5.321784583,8.21781843067,7.427454787,6.6051129444,7.0205460784,8.81012263,10.142106887,5.8712229175,6.53415913633,6.871220532,11.68152186,9.334905164,5.323855786,12.02845184,7.2507504755,10.222212729,6.215004481,7.83674938467,6.203304562,9.524248408,9.969768236,6.4694836,7.373172117,9.300024268,BRCA
8.781983483,7.298894726,8.992655946,5.212385731,5.666764579,5.135259094,7.760355902,5.992858091,8.2707986475,10.44425426,5.833276737,4.941119518,4.842490216,11.24345683,10.357012474,6.610216975,9.055127259,5.301415026,6.664629054,5.516024013,7.11488141867,5.1732281645,10.27344628,8.251531081,9.17565474933,7.075941367,6.064964338,5.21184304675,6.855561904,9.67346417,5.142229627,6.2395446905,10.63147746,6.966133735,6.157049396,5.052688948,5.052688948,10.0725236105,4.71233763,7.945908924,8.815544309,10.63274105,9.114152992,5.64689077,5.244707519,8.38506549,5.81274333933,6.5614672555,7.75966795533,7.017282181,6.5489813434,7.100780489,12.28213433,9.0408226955,5.11578367,7.061802655,6.85082039125,12.60628034,10.85270138,5.35842533367,11.8054921,7.1556732325,9.5644024275,5.516024013,7.200203413,5.587673458,9.590793393,10.15739466,7.997322226,6.041117697,8.11000699933,BRCA
