ID	5330	114	805	23236	115	112	113	5331	801	5577	5332	111	59345	156	5533	5534	55811	5136	94235	5443	5173	5321	3710	1385	196883	346562	5499	51764	5142	5143	5141	3708	5144	2769	3709	2788	2767	2787	2784	2783	2786	2785	2770	2790	2771	2791	2792	2793	4988	5516	109	5515	108	54331	5518	107	55970	5519	5137	84152	9630	5153	814	5566	10681	2776	5567	2779	5568	2773	5532	2775	2774	5530	1020	2780	2781	2782	5528	5573	5576	5575	808	DependentVariable
Instance1	7.476788978	5.645450388	13.59313376	6.8772890085	8.748277668	10.327292123	7.377212971	5.876585242	13.11037161	4.767140212	6.9141724395	6.614529956	7.4230773135	4.673577309	9.584314798	11.95847307	4.917445181	7.51070125725	5.641987591	6.17142705	6.173532859	5.689167221	11.35799469	10.707890538	10.97207892	5.05290182	9.5855365545	5.232287804	7.0086621455	9.970837406	5.916841601	10.99802289	7.479903767	8.935666829	9.844635599	8.735353884	12.11539657	8.440434347	5.893611729	8.698011038	5.516024013	5.692518737	7.1915641815	9.885094283	11.95442182	12.98372673	5.028139516	6.38362276	5.33752469283	8.82094285433	12.63069834	11.688477345	7.149597572	9.177283189	12.47196608	8.2081635635	10.1038422	8.486261975	6.400884238	8.290350062	6.639670365	7.91184304	5.12403454	6.36946717	6.888464479	9.668318219	5.4829326402	6.0910670075	5.48205062	8.056110832	11.8054921	5.32399731333	5.87181796667	7.181967161	7.99887404	5.952107108	5.539477758	13.02719506	7.96756283667	9.78527191267	8.786482932	7.409181146	12.33572539	Control
Instance2	7.453231788	5.65593226	13.5121695	6.8906417385	8.080472632	10.2384186075	7.013074525	6.036839159	12.75620088	5.442455259	7.100683958	5.841225451	8.3643319965	4.771900633	9.028818534	11.93616504	5.091500179	7.302862322	5.277995204	6.1866653115	5.672079654	5.663779561	12.08864757	11.4528809893	10.9073904	5.4319186925	9.3156588355	5.31868854	7.6260947615	10.3592945595	5.808134829	10.75503384	6.790124051	9.171240063	9.525335383	9.217703977	12.64178371	8.487841164	6.113748025	8.720142595	5.853378958	5.195063332	6.0573658185	8.481901451	11.95691889	12.07225833	5.682862067	6.120295558	5.23353476233	8.45745837133	13.03258307	11.725137905	6.461320332	7.381134364	12.56790862	6.3425008425	9.681370693	7.037171767	5.76593995	8.22362460033	5.605858198	6.962552276	5.020239923	6.0929297895	7.24025073833	8.930930318	5.5428379012	5.978911191	5.804719114	8.621833133	11.54241539	5.80333317067	5.97456910267	7.328338472	7.779327238	7.124305192	5.442455259	13.00956452	7.44463675467	9.789873514	8.66542575	7.391761545	12.47764072	BRCA
Instance3	7.462177348	6.0290173	13.47944813	6.771545835	8.026856932	9.769915947	7.338293201	5.98687237	12.13760287	5.112503363	6.8982166245	6.323194968	7.196995946	4.95444207	8.789730168	11.74088764	5.515393331	5.959958017	5.72110688	5.8836651175	6.577621898	5.682862067	12.01135666	10.8440250817	9.496554786	4.929278405	9.882436552	5.206732344	7.5927457605	9.5510153285	5.788040457	11.137683	6.283834401	9.060122471	10.74066222	10.16381668	12.18094263	8.83146649	6.074361597	8.686203838	5.92077637	5.30807618	5.457103785	8.913937397	11.84327345	10.57663577	4.963487128	6.323194968	5.451595897	8.297715334	12.19349773	11.639330205	6.767195028	6.36768175	12.66850837	7.5711783515	9.362086899	6.469405549	6.385953509	9.05380610433	5.95414468	6.804231473	4.850435434	5.9034588485	6.84021840933	9.213384421	5.4641368762	5.682511268	5.527329405	8.38961104	11.24175993	5.697396068	5.83721516933	7.238491368	8.635084252	6.528849161	6.16058305	12.9979954	7.775337819	9.801472324	8.815320146	7.677704008	12.54827894	BRCA
Instance4	7.601141445	5.876032641	13.35270561	7.226006717	8.120096744	10.3820872935	7.478529234	6.1476177	12.20536419	5.7109519	7.2768077175	6.331145921	6.7231615275	5.182703468	8.74769044	11.09993968	5.224205518	6.01900601475	5.842043069	5.826429837	6.060593939	5.460424154	11.97218475	11.337274206	10.39270411	4.7652595985	9.0515971275	4.790526167	7.28363888025	9.922303231	6.20496783	10.00164081	5.797150007	9.612320761	9.439182162	10.21758854	12.07926902	8.646667718	5.455665247	9.066695429	5.504788206	5.693773551	5.725019338	6.563810693	11.56304622	9.832676886	5.29683478	6.198794315	5.42444445367	7.178084026	12.23565236	11.80875598	6.763813641	4.851263383	12.57347448	7.0913602235	7.986995525	7.27396389367	5.956702124	8.43667429067	5.391983545	6.450638557	4.9603811275	6.323322532	6.610917172	7.435526765	5.1156792046	5.8427422035	5.655216748	8.480952861	11.56978693	5.12699757367	5.83686306467	6.422323287	8.620477476	7.138991368	5.150368004	13.11510467	7.15936184067	9.34823014567	8.115695415	6.105076296	12.76004735	Control
Instance5	6.773076963	5.824138541	13.37889296	6.848015995	8.28785217	9.671974648	7.297193996	5.887775801	12.34682957	5.377654117	6.6548276045	5.680472929	9.010303599	4.778486368	9.157246578	11.83833739	6.212477538	6.74562531875	5.615159695	6.1219312495	5.671725924	5.599028548	11.58766984	11.0490871027	9.358629843	4.8221372515	9.717115444	4.850263431	7.98537344725	9.822630009	6.152036976	10.864964	6.745106629	9.312021348	9.689574849	9.669660678	12.56435203	9.506942805	5.954086504	8.97289446	5.228252321	5.349976695	6.8901006515	9.337042659	12.12850358	11.68740205	5.536217098	6.63172683	5.28590037233	8.52183209933	12.7347446	11.458095575	6.854560258	7.573687183	12.75620088	7.084991265	9.546605663	7.069555338	5.699476154	9.14056430033	6.316965376	6.344522837	4.957250341	6.52394041	6.84786461333	9.924501194	5.466218321	6.1813963545	6.407145055	7.944479462	11.00452968	5.43099958733	6.009193146	7.7125980515	8.40571707	6.147515948	5.213747029	12.87743566	7.58979746267	7.772929909	9.518791383	7.418993406	12.45248586	BRCA
Instance6	7.658927519	6.352798794	13.71343219	6.727722821	8.529822044	9.753034207	7.806535324	5.94872421	13.11510467	5.316879984	6.9752829565	6.872247394	7.9243325035	4.950248224	9.836169177	12.08138533	5.294814856	7.72772594175	5.093825554	5.74631893	6.073612065	6.376000002	12.06588572	10.8002004453	10.16002932	5.2181527295	10.080564477	5.178725843	8.29800503325	9.8734032605	6.088423213	11.45443311	7.562015554	9.80023708	9.814991395	9.433805075	12.03287579	8.217135121	6.143337929	8.838889641	5.268482349	6.086619917	6.5536864175	9.258413586	11.63993091	11.15310882	5.717272857	6.186714102	4.97932348467	9.370871616	12.65857307	12.40345346	6.543500233	8.547261958	12.86342169	6.50402659	11.06412655	7.561705909	6.304424909	8.24528599467	6.506966537	6.787253282	4.630667642	5.9174340255	6.695170111	10.54993411	5.6759717936	5.9861867665	5.625863148	8.556449653	11.73619062	5.06825095367	5.95830637067	7.745704965	7.79902435	6.381893849	4.181466234	12.98372673	7.917623909	9.84054935	9.231287868	7.890402801	12.66384721	BRCA
Instance7	6.111350232	5.779661087	13.29267684	7.4861886795	8.167494826	9.1297731835	7.967285529	5.48205062	12.34260121	4.904497645	6.945356743	5.057462456	8.7523926965	4.95444207	7.747456426	11.2413041	6.381677589	6.68615010625	5.486079796	5.964404679	5.907137786	5.333433796	12.23463043	11.1354255073	9.341019005	4.851344315	8.7738660505	4.959319531	6.906668604	10.250764182	5.268482349	9.557684409	5.626739362	9.550891589	7.511675823	9.675551824	12.83993603	8.678425073	5.821334729	7.985772397	5.66903474	5.86196234	5.366277458	6.875906358	11.48011881	10.10831572	5.442621133	7.026996771	5.26675186	7.46461112133	13.34505663	12.072677105	6.456482249	6.049582442	12.04072818	6.201503818	9.132211242	6.68902141267	5.961514085	8.37808477567	5.583918611	7.029787251	5.102706884	6.330484187	7.252915346	7.39744174	5.5322651396	6.4506964585	6.430289978	8.162543804	11.41213066	5.72716198833	5.627851163	6.5896621115	7.838134167	5.528580108	5.981059894	12.64120964	7.05650117433	9.55785931	8.344585666	7.572418149	12.61750082	BRCA
Instance8	6.898937271	5.862458365	13.44200721	6.719520862	8.80888466	9.643814388	7.667823176	6.202570157	12.57155186	5.023045997	6.5861642735	6.091811548	7.0132000305	4.584732512	9.508320259	11.67233485	6.222848625	7.47864321375	5.42266296	5.404807758	5.571078532	5.891304496	11.37383049	10.258386433	9.812386363	4.7814393755	9.8100499835	5.229406468	7.5559315745	9.6349655985	6.001358226	10.66388964	7.368487091	9.068624547	9.583290187	8.751335778	11.35299256	9.414337005	6.338875075	8.510330132	5.967463325	5.380600673	6.2928801065	10.49178825	11.95442182	12.76004735	5.865554662	6.403016818	5.52115353117	9.17209626933	12.39966386	11.932399345	7.109938036	8.11035427	12.30526243	7.6188571805	10.18190731	7.08180120033	6.238171237	8.46741775967	6.749873197	7.120344487	4.781675766	5.9718598575	6.439102376	9.665460782	5.3094441946	6.0383772225	5.233822166	8.2669635	11.39154181	5.32302536333	5.686055121	7.480559564	8.301794677	5.190033289	5.212093857	12.98945487	7.630858662	7.854087509	8.118825763	7.90344675	12.74796537	Control
Instance9	7.321975714	5.813403636	13.70458133	6.995146243	8.17986074	9.557649091	7.357466507	5.352274105	12.3148028	5.398154738	7.024481502	6.099511534	7.2793614545	4.931459981	9.212004536	11.67233485	5.287261033	6.33624571475	5.104977394	6.2184456665	5.247558487	5.847816088	11.74966846	10.6759547673	9.898586698	4.972818254	10.06551331	5.411944154	7.849210548	9.629076299	6.319315918	10.78521972	6.557123331	9.270663911	10.67301333	9.919504381	12.07015459	8.843419494	6.092128797	9.04011237	5.496742949	5.789736585	6.2675959045	9.495266002	11.46383867	11.3442156	5.659076304	5.886008211	5.27747319783	8.63116965933	12.05932765	11.55756824	6.816347305	6.738839176	12.62816419	8.092918242	9.085353696	6.71771492967	6.101403861	8.82541069933	6.020263967	6.507997257	4.710335668	6.3825279205	6.907508702	9.303998235	5.291675395	6.1629603705	5.844493149	8.546914832	10.77439198	5.793978829	5.66709768233	7.5245411315	8.878166757	5.927666126	5.570167841	12.96993872	7.539110223	9.60954968233	9.026662535	7.548207573	12.4865699	BRCA
