ID	10347	64137	215	94160	19	23460	6891	23461	6890	11194	10349	21	5826	8647	5825	20	1244	85320	368	8714	10060	9429	10257	10057	26154	9619	1080	5244	225	4363	5243	10058	22	10351	24	6833	23456	89845	23457	154664	10350	340273	64240	64241	DependentVariable
Instance1	5.863621217	5.589622123	7.790610985	5.980374532	12.45954952	9.5287782495	8.676145555	7.49040161367	11.73219511	6.021097265	6.6368691835	7.977810996	5.68180085125	5.817758343	8.956696408	5.992773291	6.560260697	5.94732897667	5.93407412683	7.716785011	6.714094086	6.796010803	6.8281362015	8.40082785567	5.9128402345	6.392629699	6.094875369	5.326799101	5.269327313	6.6092351115	8.2936897795	9.25803663	8.797321986	8.4448130175	7.339184439	7.354780789	8.573941684	6.704391741	7.19676348033	6.190817922	8.8353364145	5.151586144	6.85901018	5.564691589	Control
Instance2	5.99624021033	5.580530872	7.025142677	6.116401797	12.05538931	10.083601775	8.5399487655	7.98808709467	11.96720294	5.97155002	6.9376483615	8.21878253	5.90936401775	5.152803256	8.967342365	6.5375701695	5.070616072	6.21508284767	5.53227145683	7.650747482	6.03796140833	6.842228149	6.4902600365	8.08794072133	5.5819393825	6.37037950017	5.648473532	5.085988894	5.1497794455	5.771439849	9.175855389	8.92921485	8.720142595	8.215450563	7.763247437	7.397078021	8.487841164	7.827423888	7.51883737	6.026363672	8.508147183	5.636777762	6.436841129	5.571533663	BRCA
Instance3	5.696215748	5.983798094	6.786534696	5.908579513	11.04074197	7.984657394	8.80255367	7.596343561	11.77322176	5.275017526	5.9140502905	9.121676695	5.55090118775	4.889243844	8.771143714	6.2801364595	5.71384099	6.224648451	5.90878043717	8.052154908	5.304194363	5.263044971	6.644602886	8.569115535	5.4935710615	6.13300330383	5.766735111	5.312711681	5.438211863	6.2028306405	8.601862379	9.044121624	9.071945722	6.7866409205	7.471860365	7.545024544	8.579118968	7.370450116	7.76926939367	5.550755441	6.5470128015	5.173838258	6.296416681	5.112503363	BRCA
Instance4	6.22243646067	5.771893004	7.287761142	6.20496783	12.08226725	8.3492708405	7.9058440465	7.60618644267	12.12322914	5.28559757	5.6417188265	9.812386363	5.78710863125	5.771893004	8.430505998	6.609227061	5.535750687	6.018026624	5.68050518233	7.163384394	5.85788217533	4.950364885	5.649581786	8.32376385967	5.840544626	6.4767955785	5.749541809	5.480516577	4.967541341	5.299286888	7.645353686	9.460420635	9.726899797	7.07107136	7.640445824	9.99314401	8.668956873	8.308374443	7.82279008733	7.347468842	6.561888154	5.312711681	6.506054132	5.279481742	Control
Instance5	5.94395990733	5.744774144	7.41187347	5.963711807	11.60731657	9.1488695335	8.689854019	7.708735051	11.82848969	5.859479655	6.464324213	8.969617568	5.7867670845	5.963711807	8.944376143	6.0579075775	5.308895293	5.57886239233	5.65941766267	7.965244826	6.24598527633	7.684435024	6.456363187	8.00258862633	5.574279163	6.30970002733	5.361953639	5.429625378	4.950575083	5.803377825	8.3249413085	9.010151211	9.160527667	7.967107246	6.449359668	6.751447402	8.911707402	7.310410847	7.76423882	5.971837379	7.643451934	5.206341637	6.552558153	5.620154746	BRCA
Instance6	5.74146765267	6.466427785	6.859289787	7.055610869	11.53683014	9.2578562505	9.296466584	7.20512953867	12.04611629	6.293292881	6.7937895855	8.801062538	6.117664022	5.889480387	9.012820836	5.9795051525	5.722063796	7.59491388167	5.90117376517	7.6988737995	6.62758056167	7.874921618	7.268549519	8.314448959	5.591203775	6.460135469	5.409400483	5.566519317	5.1611106325	6.4424979595	9.4119523715	8.786785119	8.786785119	8.2424357405	6.61728792	7.622731127	9.486151779	7.242581369	7.30108488933	5.700170054	8.3617297665	5.424175738	6.796951756	5.374005926	BRCA
Instance7	5.993499114	5.913853554	6.579810423	6.830487081	11.80411298	8.713799142	7.519205236	7.58711442667	12.20145783	5.579701547	5.7811173225	9.411500991	6.075088145	5.46859248	7.928135074	6.446424253	5.472984221	6.855475061	5.64680242767	8.126866039	5.87818698033	5.804783636	5.7548972405	8.47552281633	5.4175135265	6.11845512083	6.219367603	5.701348918	5.261231905	5.555589806	7.597355895	9.152773555	10.45145612	6.915777043	7.599766195	10.26424938	8.01924478	7.973053175	7.90809851333	5.135259094	6.2519802565	5.159277237	6.307980018	4.85650179	BRCA
Instance8	5.575513401	5.993341073	6.811667297	6.110097626	12.38431166	9.217072197	8.340396376	7.13461875867	11.59046555	5.615748247	6.199912014	8.170802781	5.7293631965	5.384232247	9.181476004	6.244683107	5.838328613	6.00321167633	5.74202548033	7.892094081	6.20750410167	5.998427535	6.272878738	8.40030669067	5.8418506555	6.514451936	5.826809832	5.364932404	5.0921280275	6.153071572	7.6280945285	8.563054308	8.407736325	8.480698882	7.317709093	8.376419679	8.283761058	7.320803087	7.30290373067	5.431465218	9.1490238055	5.967463325	6.807551749	5.321757891	Control
Instance9	5.91200657567	5.814685797	7.029952853	6.310617893	10.88698849	8.7630080075	8.688134666	7.76453504467	11.78049682	6.622055938	6.1768543745	9.107570921	5.63543350425	5.224591417	9.106668358	6.203298608	5.438135838	7.500372501	5.68275673233	7.3969158535	5.726833578	6.165415173	6.979140945	8.46138976767	5.634259782	6.41830668367	6.000682441	5.123512303	5.2620930375	6.069391638	8.414922545	9.505246433	9.301679735	7.0122908645	6.807551749	8.463423345	9.079578866	7.313248403	7.798660944	6.247648082	7.114357233	5.092557633	6.826170683	5.445106951	BRCA
