@relation thedata

@attribute 1026 real
@attribute 1452 real
@attribute 1453 real
@attribute 1647 real
@attribute 1728 real
@attribute 2033 real
@attribute 207 real
@attribute 2274 real
@attribute 3090 real
@attribute 3091 real
@attribute 3303 real
@attribute 3320 real
@attribute 3486 real
@attribute 4193 real
@attribute 472 real
@attribute 4793 real
@attribute 5243 real
@attribute 5599 real
@attribute 581 real
@attribute 6117 real
@attribute 6872 real
@attribute 7157 real
@attribute DependentVariable {BRCA,Control}

@data
11.459753229,8.30671666533,9.5726450965,10.62754363,9.139270262,9.886672502,9.746089281,8.7906868055,8.137965979,7.02395790633,11.35464901,11.0093826917,11.92769238,5.4774530015,7.15912118675,6.709066159,8.2936897795,5.939777752,7.63009585267,10.83471386,8.164904587,8.333402628,Control
8.288611166,7.80192216633,9.7658327395,9.28877759,8.724130134,10.41990782,9.68028616833,8.855877293,7.940814415,7.00825358233,11.57740772,11.030777654,10.892620015,5.63969746625,7.09089637525,6.373840507,9.175855389,5.0886580415,7.28221449733,10.800436875,9.135722787,8.508984299,BRCA
8.320702773,8.00283101967,9.921162789,10.689909005,7.8633439695,9.740911174,9.69256516467,8.588845678,6.875722094,7.09945860967,12.42106423,11.1437694107,10.061191199,5.8602843415,7.165383526,6.74855168667,8.601862379,5.6701097255,7.63291516533,11.330452225,8.307388572,9.660905593,BRCA
8.2000896335,7.198746738,9.766847145,8.5101240955,8.532385048,9.510601559,9.98949733167,8.3903344645,6.976424143,6.388136421,11.27393851,10.6939344647,10.17535319,5.5016593965,6.962212015,6.91424652367,7.645353686,5.7758281875,7.33493823133,11.057611095,7.892431063,8.338826757,Control
7.875076566,8.15957440267,9.519034593,8.93817669,7.446348141,10.27748534,9.506100771,8.8276403965,7.595651208,7.610990417,11.18505522,11.2182175033,11.22900576,5.80954885825,7.2431584955,6.52162721267,8.3249413085,5.704258658,6.91556020333,10.93374845,9.091903594,9.701150974,BRCA
10.112371314,9.10636748233,10.62802831,10.2133474445,8.3189541535,9.934575887,9.688092646,9.19254458925,7.819574188,8.723292873,12.41355925,11.374489615,11.3494746,5.889292139,7.08122523275,6.160625593,9.4119523715,6.517858181,6.71227636133,11.641461875,8.460644928,8.868576523,BRCA
7.8281740715,8.10197230767,9.8079983875,10.24418129,8.2559587325,10.17277787,10.0480993307,8.9625472835,8.088458494,7.18961462433,10.45145612,10.4929184813,11.63715279,5.78129302475,6.392001616,6.344653246,7.597355895,5.6011167705,7.38616007233,10.3458464955,8.2889014185,8.315445233,BRCA
9.436657679,8.555092425,10.017162089,11.003760265,8.42489288,9.744439113,9.436876068,8.936135811,8.067731642,7.45076398967,11.62774602,10.7716702567,11.58353864,5.3501390665,7.21389689,6.20271008933,7.6280945285,5.401013329,7.43240197667,11.06229666,7.303212255,8.92056956,Control
8.6840196725,8.41138566833,10.1947464435,9.09608678,8.108196093,9.125801619,9.58057105933,8.699592048,7.40395176,7.73495430767,11.58210918,11.3126835957,11.22301734,5.591806779,7.14878397875,6.496869675,8.414922545,5.8779809975,7.18054352333,11.49735519,8.2507507325,9.680166591,BRCA
8.5305745065,8.086490535,9.633999665,8.880544262,9.62585871,9.827664684,9.75364579767,8.360593775,6.755759284,6.74119401433,11.97407764,10.9901063043,10.367009485,5.8421495495,6.89333590125,6.537366551,8.498755035,5.5839936855,7.481413311,10.656153568,8.961559041,7.766597025,BRCA
