ID	55157	79587	5917	6301	57176	51067	16	7453	3035	2193	54938	57038	4677	23395	10056	57505	8565	79731	2617	55699	3735	10352	123283	51520	7407	25973	3376	833	92935	80222	51091	123263	6897	1615	118672	23438	5859	124454	4141	10667	2058	DependentVariable
Instance11	8.24165088	8.645614417	11.21084804	10.21442572	10.27226269	10.04378642	12.78228677	11.32571125	11.23348204	9.134337192	9.071644113	10.42231215	11.42560159	8.185050247	10.185764463	8.834290208	11.30621853	7.969762257	11.98839011	11.63162057	10.95619846	8.284235482	7.244199991	11.00516506	7.14654260075	6.95878795	7.4854985945	9.1866003535	6.187394158	8.206820391	6.484772089	6.6378830985	9.777296879	12.95454627	6.961915926	10.43397165	13.52549699	8.854962736	9.068416299	10.91120492	12.12850358	BRCA
Instance12	8.151525421	7.378037131	11.13481472	9.370535461	9.809479209	10.19842697	12.55838012	10.81032746	10.69893493	7.915074359	8.682100191	10.2636862	11.46815322	8.046470767	10.588103755	8.524395895	11.27142817	8.106656009	11.52544754	11.4461297	10.35399067	5.557051033	7.018258956	10.9364578	6.849539239	6.239651629	8.2352696815	8.333794773	6.9109323025	7.265289495	6.813031632	6.8033186165	9.474446754	13.40015501	7.107455434	10.55221305	13.29472201	8.76397678	8.492885781	9.730092696	12.01909212	Control
Instance13	8.449201404	7.952247829	11.06786474	9.417926928	10.01228971	10.40487575	12.42106423	10.994372945	10.88094205	8.253588846	8.551997661	10.51539952	10.68752903	8.128189149	10.2444183225	8.911093174	10.87994333	7.600769885	11.36679226	11.65066148	10.39014238	7.827709683	6.814970523	11.00415042	6.9131832655	6.213741562	7.9993884385	8.408256926	7.028682193	7.832955068	6.5744242395	6.432910184	9.305241607	13.24869779	6.926536547	10.45921159	13.34505663	8.725946564	8.643622747	9.738295441	11.76197512	Control
Instance14	7.600769885	7.134480548	11.34599024	8.66437717	10.75842751	10.25917864	12.65857307	11.40198508	11.23756269	8.827105378	9.048433146	10.58989012	8.914176655	8.491293067	10.526043698	9.275193989	11.30718958	7.867095109	11.56454026	10.26632424	10.3854637	4.950948046	7.313837914	11.36785851	6.71145882625	6.176079003	7.8896963735	7.887339048	7.251956631	7.545854737	6.873364382	6.559231629	6.873785904	13.59822064	7.382302221	10.90909074	13.29267684	8.785060987	9.088471	10.34249728	11.59488687	BRCA
Instance15	8.100269585	7.650946042	11.34861214	9.145073101	11.09339134	10.19820901	13.09426251	11.4825576	11.69370922	8.649598507	9.226202111	11.18170219	9.846250843	8.908453514	10.3305443465	9.378501395	11.83486615	8.130108627	12.06237178	10.83188538	10.44848316	8.439977457	7.165387221	11.55749974	6.664699007	6.453563362	8.2344835435	8.748160279	7.227634509	8.061615728	7.114404028	6.7962385455	7.829676956	13.62353635	7.00660975	10.3670273	14.09444395	8.893575423	8.849265223	10.30671996	12.81153531	BRCA
Instance16	7.269456626	7.425386131	11.22396264	8.743741419	10.14225423	10.10402901	12.58378567	10.78892994	11.40144503	8.670816552	9.052718239	10.72826304	9.288924383	8.883942361	10.639916324	9.583290187	11.18170219	7.702624864	11.51317502	10.37600085	10.63789302	5.162201222	7.321795372	11.05015324	6.73020576925	6.804263746	7.740725834	7.977273019	7.116226141	7.515426104	6.768426603	6.7030610555	7.344742242	13.66928817	7.642487009	11.02431225	13.55973441	9.177744123	8.65664038	10.42883413	11.94479817	BRCA
Instance17	7.53572469	7.314993564	11.4325551	8.45323063	10.32256509	10.08045152	12.45159499	10.989522645	11.10864878	8.355418411	9.275869075	10.58265505	8.66464383	8.717266109	10.3290490865	8.917693647	11.03947449	7.893606611	11.2910039	10.43600385	10.2945062	5.290397907	7.414391646	10.93899899	6.779836737	6.505419075	8.2116940625	7.941090592	7.1513184465	7.711014946	6.888489349	6.7939250785	6.933339896	13.7210223	7.371909747	10.85171413	13.41082367	8.872275583	8.471615397	10.73619497	11.6627575	BRCA
Instance18	8.106656009	7.187651778	11.67867508	8.746498471	10.77140304	10.29747263	12.73346456	10.93151191	11.32299579	8.794043061	9.726899797	10.62715107	9.088689621	9.169130251	10.41920138	9.378252108	11.37306376	8.117164017	11.52882293	10.57043948	10.76513712	8.097520105	7.693384371	11.30662298	6.89529958375	6.63234502	8.159683056	7.8653302365	7.273351208	7.831198166	7.0731551125	6.576733523	7.612022762	13.85125179	7.447767465	11.09277384	13.72609363	9.327407315	9.05145444	10.11112299	12.25336009	BRCA
Instance19	7.567730102	6.791557296	11.57100849	8.700908799	10.39899511	10.01863178	12.84903075	10.975134215	10.86957864	8.836035458	9.243632862	10.5728852	8.657381985	8.463688991	10.181824164	8.750607447	11.33767223	7.853326906	11.15959405	10.54691402	10.72311933	5.54798282	7.453355269	11.07544591	6.84996645025	6.74812952	8.275306213	8.1355293905	7.3427258535	7.78141074	6.93895952	6.38670836	7.369926904	13.63630348	7.466547848	10.90246201	13.53124563	8.973504462	8.84018084	10.52528127	11.70501902	BRCA
Instance20	8.480033951	5.797798494	11.42384353	7.703144185	11.12646913	10.81469083	12.56946885	11.288153655	12.40728377	9.637789147	9.354762404	11.10672014	9.487689892	9.093002276	11.1829548015	8.657381985	11.21616247	8.074838719	11.57408981	6.303329264	11.47828693	5.312983894	7.62607609	7.934385467	7.26010571525	5.616777635	8.2040992425	6.0971169325	7.1332849255	8.189751835	6.0633385235	6.352598631	5.484469475	13.48222565	7.690401599	10.70683294	13.26439572	8.912530956	9.344035714	10.03174294	12.26985874	BRCA
