ID	8517	1147	148022	257397	5970	3551	6885	7189	7098	10454	23118	4791	4790	4793	4792	DependentVariable
Instance1	10.2072374	9.004698798	8.990502651	5.7827021795	8.69026092	7.1307406325	9.487800372	7.37822060033	6.277029476	6.76556701167	6.0750662075	6.613275006	12.34771002	6.709066159	15.00532806	Control
Instance2	10.39985497	8.974945912	8.8269228395	6.0886892785	8.669346719	7.787354885	9.4310771815	7.05787236967	6.1753908245	6.67949367567	6.2352424805	6.847355026	12.34109771	6.373840507	13.91249272	BRCA
Instance3	10.04121461	8.986710369	8.854112445	5.6822479045	9.073024297	7.4532495275	8.9013859115	7.01943370733	5.9744687035	7.13302304567	6.077757674	6.882157689	12.51631937	6.74855168667	14.51605303	BRCA
Instance4	10.50969117	8.742495656	9.374046924	5.8913697235	7.67194989	7.4011955135	8.417672848	6.46814411567	5.0089445615	7.27747024367	6.211699109	7.43686989633	12.26985874	6.91424652367	14.35403309	Control
Instance5	9.78258103	8.684828488	9.049980109	5.7240857145	9.268495874	7.5245616955	9.2133861525	7.059741909	6.298171367	6.68095800667	6.0872080685	6.867992672	12.37603319	6.52162721267	13.73047547	BRCA
Instance6	10.54285319	9.33884841	8.959527725	6.029552273	9.673230059	7.5689740425	9.9163703245	7.331943975	6.4009452435	6.273083892	6.15580083	6.82836121733	12.87483063	6.160625593	13.77694807	BRCA
Instance7	10.10111594	8.17437786	8.833378894	6.236986736	7.262755244	7.550193916	8.575344218	6.42166024533	5.345123689	6.779059113	6.572961414	7.129972705	12.52075501	6.344653246	15.02279519	BRCA
Instance8	10.4077487	8.824657385	8.588742572	5.7126180115	9.194320487	7.4520617975	8.9471097785	7.018808194	6.1474658955	7.020737198	6.095394251	6.370347138	12.20475003	6.20271008933	14.22362506	Control
Instance9	9.861979055	8.659854224	9.2449642545	5.505202515	9.012625324	7.530604743	9.204869818	7.05702786333	6.4335405075	6.649348596	6.3311955985	7.15645079333	12.42766909	6.496869675	14.37348409	BRCA
Instance10	10.22738163	8.645245129	8.4216094845	6.0411300525	8.33670864	7.6541093245	8.9430429875	6.71155131933	5.4338499695	7.04562845567	6.2017657865	6.83844174133	12.09766027	6.537366551	13.54172225	BRCA
Instance11	10.6073352	8.670710349	8.644467415	5.0222848205	8.687254178	7.53597724	8.596587527	6.56440695667	5.561571382	6.73906535867	6.506414513	7.168375022	12.2590489	6.53208433767	13.43573605	BRCA
Instance12	10.68519142	8.807082076	8.9410095965	5.6053692185	8.875473781	7.4402145165	9.0816140535	6.78874329567	6.2340896	6.67560015067	6.132729324	6.57488857867	12.38541089	6.30944562733	14.39776555	Control
Instance13	10.55664043	9.155780297	9.0956836405	5.678623081	8.978067698	7.3412959795	9.1999885685	7.02586490967	6.237572491	6.53137599367	6.0027082745	6.82571524133	12.24889125	6.83411040533	14.10537413	Control
Instance14	10.78787423	9.260861404	8.889311524	5.949517696	9.226388785	7.5914915015	8.733092931	7.215576291	6.4373989235	7.05252053933	5.9528423095	7.207652156	12.29388695	7.043476808	14.13459319	BRCA
Instance15	10.64411791	9.241179451	8.573754578	5.5721343885	8.761435816	7.946295334	9.2660120735	6.78915135733	6.249303584	7.01209387333	6.2009150755	6.73005362833	12.41257918	6.31386063533	13.98232431	BRCA
Instance16	10.70804518	9.022833232	8.781924287	5.9976789215	8.629266563	7.791459439	8.692934023	7.091595276	6.370558042	7.22201205233	6.024113024	6.90677295333	12.40655986	6.96648824367	13.70909946	BRCA
Instance17	10.68956587	9.175650046	9.2561154625	5.8526834815	9.515749664	7.9501379685	8.4734774435	7.36477082733	6.2183765775	7.39735229933	5.8797644155	7.382294288	12.32574401	6.88625381767	13.58466312	BRCA
Instance18	10.59472841	9.44260202	8.9141647275	5.852284372	8.496794995	7.5558305855	8.580432115	7.06833791633	6.0887305845	7.19601476967	6.013518634	7.144249486	12.39966386	7.059851597	13.75810714	BRCA
Instance19	10.6432567	8.973504462	9.0777368	5.9427897325	9.61434228	7.8335949455	8.5357374825	6.99678506233	6.184436099	7.43260419933	6.1177243565	6.75150023233	12.00382718	7.14134063733	12.88068749	BRCA
Instance20	10.36475876	8.965922146	9.1051538585	5.560376996	9.315772892	7.9784806655	7.348718546	7.079701867	6.7063430695	7.189092449	6.0495366965	5.51821901167	12.05629403	6.82896955467	10.54750216	BRCA
