@relation thedata

@attribute 10451 real
@attribute 10725 real
@attribute 10870 real
@attribute 11261 real
@attribute 117157 real
@attribute 135250 real
@attribute 1437 real
@attribute 154064 real
@attribute 2185 real
@attribute 2207 real
@attribute 2214 real
@attribute 2215 real
@attribute 22914 real
@attribute 23533 real
@attribute 2534 real
@attribute 25759 real
@attribute 259197 real
@attribute 27040 real
@attribute 2885 real
@attribute 3002 real
@attribute 3105 real
@attribute 3106 real
@attribute 3107 real
@attribute 3133 real
@attribute 3135 real
@attribute 3265 real
@attribute 3383 real
@attribute 3384 real
@attribute 3439 real
@attribute 3440 real
@attribute 3441 real
@attribute 3442 real
@attribute 3443 real
@attribute 3444 real
@attribute 3445 real
@attribute 3446 real
@attribute 3447 real
@attribute 3448 real
@attribute 3449 real
@attribute 3451 real
@attribute 3452 real
@attribute 3454 real
@attribute 3455 real
@attribute 3456 real
@attribute 3458 real
@attribute 3459 real
@attribute 3460 real
@attribute 353091 real
@attribute 355 real
@attribute 356 real
@attribute 3683 real
@attribute 3689 real
@attribute 369 real
@attribute 3802 real
@attribute 3803 real
@attribute 3804 real
@attribute 3805 real
@attribute 3806 real
@attribute 3808 real
@attribute 3809 real
@attribute 3810 real
@attribute 3811 real
@attribute 3812 real
@attribute 3821 real
@attribute 3822 real
@attribute 3823 real
@attribute 3824 real
@attribute 3845 real
@attribute 3932 real
@attribute 3937 real
@attribute 399694 real
@attribute 4068 real
@attribute 4277 real
@attribute 4772 real
@attribute 4773 real
@attribute 4775 real
@attribute 4776 real
@attribute 4893 real
@attribute 5058 real
@attribute 51744 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 5335 real
@attribute 53358 real
@attribute 5336 real
@attribute 5530 real
@attribute 5532 real
@attribute 5533 real
@attribute 5534 real
@attribute 5535 real
@attribute 5551 real
@attribute 5578 real
@attribute 5579 real
@attribute 5582 real
@attribute 5594 real
@attribute 5595 real
@attribute 5604 real
@attribute 5605 real
@attribute 57292 real
@attribute 5777 real
@attribute 5781 real
@attribute 5879 real
@attribute 5880 real
@attribute 5881 real
@attribute 5894 real
@attribute 637 real
@attribute 63928 real
@attribute 6452 real
@attribute 6464 real
@attribute 6654 real
@attribute 6655 real
@attribute 673 real
@attribute 6850 real
@attribute 7124 real
@attribute 7305 real
@attribute 7409 real
@attribute 7410 real
@attribute 7535 real
@attribute 79465 real
@attribute 80329 real
@attribute 836 real
@attribute 8503 real
@attribute 8743 real
@attribute 8793 real
@attribute 8794 real
@attribute 8795 real
@attribute 8797 real
@attribute 919 real
@attribute 9436 real
@attribute 9437 real
@attribute 962 real
@attribute DependentVariable {BRCA,Control}

@data
7.93680944967,7.12731409333,9.0093056285,8.635084252,4.699069745,5.399077493,4.678374372,5.528777682,6.25614507167,10.42552569,5.498515035,6.129473518,6.411176756,6.033979735,9.2289642325,6.35664089167,5.334864322,6.16999198125,9.4954151895,7.102871006,13.37563667,13.44200721,7.1758807525,11.15733448,7.607850191,7.4423513115,5.250214317,11.92850738,5.354567863,6.044837379,5.0543267795,5.014814152,5.201056716,5.4215640985,6.871070863,6.651271039,5.3506274835,5.658749018,4.703229265,4.835685705,6.078210195,10.63096808,7.809368095,5.011016147,5.676529235,12.80095353,12.74323457,6.145632242,6.109057762,5.714184545,6.893001507,11.423270155,10.17550624,4.876285177,4.762364039,5.400707876,5.2231733505,5.37319961,5.2371951435,5.580455499,5.213358218,5.217703163,5.105815554,5.37543435033,5.2868000825,5.12861133933,5.96992678833,6.8286116825,5.69019779725,5.934641074,7.137455172,6.69676284,7.561385569,6.1646303325,5.358259724,7.5492931052,6.328365825,8.74899041,9.037678125,6.143337929,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,7.6745180755,5.814878023,10.98014335,7.181967161,11.8054921,9.584314798,11.95847307,5.326799101,7.168850407,8.688181342,6.21136540967,5.313256056,8.27215776867,11.634256725,10.49127719,11.44994835,4.945212941,6.80465488733,11.64123906,8.85850435833,9.146785748,8.243782269,10.11570732,7.03937931067,5.580455499,7.352575645,9.15105029633,8.001564595,7.867620258,6.513534664,9.65740828,8.519696323,11.29220962,6.878146348,6.567960352,5.75848104033,5.963711807,5.751685476,7.931813168,6.660285205,12.2590489,7.597309786,6.981713185,7.53281069967,8.59931884,8.7285712195,5.089382945,5.261729425,6.701137054,Control
7.27227977433,7.57036449267,9.5031226315,8.66542575,5.428620839,5.6752581275,5.205755379,5.3149680025,6.39478587333,10.02820346,5.5359696935,6.441791117,6.579885831,6.539395847,8.8907159655,6.54570248567,5.779267108,6.40648214275,9.5539178325,6.93387098,13.47671849,13.43914135,7.231893633,11.8267889,7.383490734,7.8897640555,5.652207716,11.29187879,5.219566658,5.478414715,5.327514764,5.061464353,5.291687581,4.9587270735,6.6842028225,5.563242994,4.9970528975,5.6106940585,4.964758163,5.488009811,5.862210374,9.979593509,8.22740948767,4.332418168,5.277995204,12.18834321,12.42907592,6.483780011,5.4568451785,6.1044474,7.712339773,11.4456095,10.06599536,5.44742319,5.563242994,5.2507893285,5.6439694775,5.298993792,5.229603684,5.558429323,5.880692411,5.491801852,5.862210374,5.72824164867,5.1335676985,5.488648008,6.36255600467,6.4300637355,5.74326863275,5.991981649,7.646272708,6.586994086,8.243782269,6.4733698555,5.287134046,7.2620358308,6.757360421,8.474680533,9.447476465,6.353195907,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,7.862876923,5.911818141,10.64134532,7.328338472,11.54241539,9.028818534,11.93616504,4.255773643,7.806889715,9.433471275,6.479820979,5.115003321,7.85669691467,11.27623323,9.559434991,11.52169626,4.97143227967,6.92689952033,11.64123906,9.23532012167,9.807552605,8.678284212,10.34726733,7.36277768733,6.026363672,7.5453142,8.42779587067,7.481398095,7.609956448,5.99820185,9.946928611,7.177920594,11.09923621,6.418236866,6.809868189,6.016599109,5.862210374,6.278129404,8.1988449165,6.249592888,13.04382794,6.311480977,6.754958049,7.06171540467,9.033520136,9.701700705,4.592520086,5.636777762,7.370864191,BRCA
9.43574702267,7.19399695267,9.7701073995,8.278880489,5.190428437,5.470897066,5.418452458,5.479476956,6.332382502,10.46214465,5.65446729,6.208711893,6.401780305,5.844744204,8.275073194,5.873035507,5.629656239,6.41266603775,9.480270588,5.829159022,13.104967985,13.62353635,5.6473148935,10.78908143,7.409287238,7.856102429,5.724112195,10.67791364,5.263044971,4.976605648,5.4573624,5.079816751,4.590579306,5.3621290075,6.8233511245,5.403788568,5.222586232,5.517492933,4.883878898,4.77953729,5.887958531,10.38077249,7.940102688,4.538726271,5.336114869,12.87602003,12.45547628,5.929560972,5.8381822935,6.144867877,7.905749702,11.82795379,10.30533535,5.102250005,5.69419158,5.2491503825,5.3802547315,5.2488320625,5.2238608905,5.81083589,5.730783436,5.455063663,4.753299027,5.77444433167,5.2870505595,5.40748469733,6.83138215167,6.720661627,5.8326297955,5.992548231,8.137709878,7.081033649,7.276429491,6.05907682475,5.0508794315,7.332988387,6.196140414,8.690112479,9.822754492,5.816734888,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,7.7021225845,5.503993644,10.4984955,7.238491368,11.24175993,8.789730168,11.74088764,4.77953729,7.415237106,8.48506563,5.889051372,5.434470814,8.11094053067,11.198356615,9.65317699,11.72288448,4.98320313967,6.94614165833,11.37070935,9.280236709,10.53833958,9.330839099,10.45388564,7.39390802233,5.379561399,7.894031227,8.45925672733,7.228580927,7.575257723,6.84843868,9.791985416,8.414834386,11.52544754,6.805650779,6.661354578,6.474589657,5.75422695,5.461734198,8.03923302,6.638439986,12.51448113,5.816734888,6.729828466,7.133501108,8.539819047,10.17915014,4.590579306,5.829159022,7.958786319,BRCA
9.46805618433,7.11520144833,9.8687050035,8.829493729,5.04506203,5.591906799,5.03343539,5.170346889,6.660246028,10.02390718,5.8400894345,6.5427937845,6.985560555,5.341462114,8.08464112175,6.403711392,6.15977612,6.60893172225,9.432546201,6.431711224,13.09890984,13.074006,6.083925915,10.75721104,7.738820392,8.398114105,6.125832527,11.08849694,5.139460541,4.881923051,5.2132995425,4.808914358,5.233822166,5.3158143595,6.9777711105,5.332538997,4.8613276055,5.669162448,5.771893004,4.542431156,5.89251929,10.35310853,7.87064467467,5.123512303,5.464840793,11.98345514,12.02845184,5.563929352,5.9473627115,6.331145921,8.08212392,11.954544835,10.35265071,5.30196368,5.767662245,5.6019141525,5.2753032065,5.3241148975,5.5160631755,5.545127619,5.36300567,5.4064768605,4.419761481,5.35377255933,5.374300524,5.44208886733,5.62090854,6.243898751,6.064440107,5.651059765,8.004250142,6.44717055,8.020689878,5.969107067,4.8161306655,7.1860203686,5.745177655,8.847629866,10.03852848,6.232282407,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,8.054801422,5.602001935,10.35580562,6.422323287,11.56978693,8.74769044,11.09993968,4.978894894,7.699192644,9.211511834,6.312672729,5.36790503,7.98209816267,11.274247985,9.580847928,11.42772678,5.10146924883,6.773314497,11.77608148,9.422761191,10.65628209,9.868360018,10.09500831,7.22347936333,5.229406468,5.510021369,7.73867912133,6.648325671,6.838009842,6.723630657,9.638916035,8.370459788,11.0196222,6.327333135,7.454260475,6.072880996,6.63234502,5.28559757,8.049352819,7.411068419,12.56576382,5.628781795,7.687832523,7.06723032167,8.566911335,10.0511208,5.171138007,5.279481742,7.829676956,Control
9.27353650767,7.250688443,9.0725507515,9.132211242,5.283839608,5.6867504965,5.17473722,5.553071015,6.22310588433,10.2658146,5.6339076525,6.2006426915,6.314882854,6.042212717,8.34620788925,6.34452495067,5.133924369,6.1514271285,9.66718229,6.758893179,13.79174456,13.54172225,5.467187666,11.55095369,8.192380514,7.697637374,5.190230876,10.76306733,5.238033268,5.356153716,5.2436498175,5.301780818,4.656091707,5.2617446345,6.7136501485,4.805822905,5.503545594,6.0893232935,4.590429601,5.256266489,5.429625378,9.757607158,7.929238,4.173910121,5.115211455,12.38876812,12.34109771,5.527485802,6.4964374115,6.16425895,7.843106264,11.664734205,10.14697308,5.388026974,4.475909061,5.2930840455,5.521471367,5.0984477745,5.3173037755,5.400889039,4.708756286,5.1815825995,5.014814152,6.119798864,5.4976757775,5.78871922367,6.775161038,6.8833304115,5.91669616975,6.058214335,6.589056064,7.01870406,6.652777317,6.17905477475,5.183721743,7.5168645844,6.162799782,8.770532686,9.507874464,5.835046906,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,7.930765467,5.633294061,10.43232295,7.7125980515,11.00452968,9.157246578,11.83833739,4.801431976,7.469827229,8.977409535,7.50900425433,5.333791561,7.82991936767,11.21839075,9.966174165,11.8471671,5.147343314,6.95957036867,11.54684638,9.29741101033,10.3594479,8.752532121,10.22872886,7.344893544,5.458948931,8.784243142,8.10318445333,7.634958261,7.652900753,6.818713579,10.27897821,6.675961001,11.24231983,6.328276055,6.817626854,6.01685906633,5.899786645,5.666480557,8.040914571,6.561483187,12.93245566,5.771100681,6.670872637,6.52209761933,8.842940443,9.3494460205,5.473471368,5.23113596,8.681986034,BRCA
8.79005616867,7.35928076267,8.8281949265,8.695716467,5.738505243,5.469785835,4.95444207,5.077467811,6.30853884,10.17570583,5.190440571,6.5984499465,6.33396538,5.759695977,8.716652398,6.44851453633,5.569408493,6.35010843575,9.9164802245,6.172733142,13.645184875,14.1577113,7.3842858505,11.36882578,7.716066843,7.3388634815,5.923750128,11.02198648,4.795989381,5.30196368,5.401291859,5.582714993,4.426911827,5.1754247695,6.6960949355,5.334685584,5.2199386105,5.0626553085,5.036295892,5.268482349,5.917677146,9.823908995,7.605095112,4.785303823,5.298302041,12.80568549,12.38431166,5.913853554,6.60785894,5.609260937,6.814297663,13.379465115,10.77106872,5.294814856,5.234397132,5.513492359,5.66181178,5.038666379,5.2285566425,5.440131024,5.353244986,5.1124993615,5.066316611,5.66379604433,5.320467412,5.15737125533,5.799137904,7.019536675,5.66966000725,6.58079041,7.022259953,6.364489812,6.381893849,7.79825655525,6.0739409315,7.5289073748,6.71596585,9.445243095,9.3312535,5.78110476,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,7.6687152575,5.353244986,10.6767992,7.745704965,11.73619062,9.836169177,12.08138533,5.048989481,7.152236984,8.467749328,6.98490046733,4.940884687,8.18650002,11.07534033,10.23164154,11.5852209,5.08921426867,7.329467798,11.95147243,9.14697742367,10.47450477,7.941137313,10.624983,7.41519809933,5.749206573,8.066844153,8.70127661067,8.19601328,8.522033306,6.520033725,9.943244144,6.320264091,11.07544591,6.682787905,6.255789266,6.03909155233,5.617292053,5.062436111,8.276164252,6.446881172,12.77666852,6.582334422,6.466427785,7.59437240433,9.315325713,8.381411497,5.6227922,5.557510609,7.472185401,BRCA
9.720502086,7.43595589267,10.51051471,7.344808806,5.375918034,5.735958068,5.205168882,5.5014614465,6.20690718667,9.478952156,5.6035564115,6.7376724395,6.685313404,5.942169184,8.39165280725,6.328291098,5.499615714,6.911552594,9.167523377,6.853313064,12.91617066,12.24154982,6.46426733,10.42231215,7.509777231,7.9742866725,5.229406468,10.29212924,5.622938584,5.135259094,5.7024927665,5.041123858,4.165745758,5.327936796,6.8321013245,5.495384375,4.994868922,5.2920496255,5.183299167,4.73770262,6.029238215,10.06898685,7.981856473,5.019714421,5.213941395,11.02951865,11.41436827,5.850631456,5.6801733885,5.032113243,7.851001152,11.636086735,10.66411416,5.68566776,4.993460669,5.820154609,5.266934346,5.2444932005,5.337533112,5.865430938,5.883749862,5.6289244705,4.642441245,5.330602361,5.3053849455,5.42443728733,6.01328123033,6.6232326,5.862304229,5.634383622,9.113137308,5.077041333,8.078179001,5.88961529475,5.0860843655,7.3270793584,6.18408747,9.358008891,9.354305108,6.365014999,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,8.590203577,5.876892151,10.27409306,6.5896621115,11.41213066,7.747456426,11.2413041,5.077041333,7.574141491,9.024558716,6.81582852467,5.832707292,8.451561107,11.151396135,8.977681421,11.16076662,5.34973169717,7.417935019,12.03524768,9.62804284167,10.71717755,9.25803663,9.961088297,6.55666256233,5.183299167,5.602595877,8.36198243367,7.292025067,6.760091594,6.949071249,10.45584633,6.423120638,10.62899024,5.926361974,7.449419254,6.25570060267,5.942169184,6.143337929,8.3070644095,6.282259665,12.20475003,5.910919251,8.053438737,7.25689851,8.38288458,9.811707063,5.486079796,5.238033268,7.617983703,BRCA
8.909896709,6.67244497167,9.173072553,8.7216983,5.265109838,6.0751093415,5.002490161,5.095736381,6.16225577733,10.95407835,5.677099914,6.3709421115,6.288825133,6.015923042,8.80415305075,6.443340444,5.447753778,6.60829313375,9.1611827995,6.796724685,13.284951405,12.95796723,6.750056149,11.15889068,7.405718266,7.7095138065,4.759970032,11.29699664,5.093191733,5.675118156,5.08118968,4.613868688,4.538416354,5.2025205445,6.7420330795,6.06512595,5.43080309,5.2313520945,5.069327579,5.256643908,6.138635948,10.23539234,7.96078966267,4.424648213,5.989996857,12.97619003,12.74323457,5.876646629,6.0495207925,5.582112807,6.876858011,11.69409393,10.26119615,5.651777341,4.85101346,5.179028919,5.3099054495,5.3561597495,5.585632956,5.483018649,5.176333993,5.262437535,5.202820508,5.70745843767,5.525999472,4.93906982133,6.34071337867,7.0670465565,5.88068915225,6.601032076,8.319853998,6.17827207,7.539955806,5.9603886785,5.2291868665,7.3160751194,6.913221911,8.993477034,8.901176988,5.841099622,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,7.7549264415,5.783660451,10.75653988,7.480559564,11.39154181,9.508320259,11.67233485,4.963487128,6.635867278,8.419813926,6.87117032933,5.495064524,8.171538624,11.40345044,10.00443156,11.28922369,5.228501425,7.27179105267,11.28411575,8.82865486733,10.03012262,8.339650867,10.12277013,7.116277725,5.064162066,6.272261775,8.53051419067,7.787382059,7.907583411,6.880413479,9.498226492,6.14308278,11.58443655,6.739851899,6.117700885,5.73411668,5.748602952,5.734852697,8.3666695385,6.094030827,12.22015014,5.321757891,6.722401556,7.34295575933,8.73888698,9.1744218995,5.106025018,5.341462114,7.567216718,Control
7.48084491567,6.96379490667,8.086044947,8.761435816,5.789736585,5.860189197,4.749683847,5.2543972365,6.34899972867,10.48162315,5.8288154675,5.946229943,6.226224919,5.978888461,8.0162301535,6.39158794533,5.307438771,6.185912712,9.3657406255,6.011904408,14.251632585,13.95556321,7.621467235,11.03869289,8.100269585,7.94496816,5.659076304,11.04153957,4.805564985,4.991194438,5.116365655,5.054860683,5.30196368,5.7092674115,6.707944973,5.474445169,5.2462827195,5.433238186,4.66791382,4.711787202,5.650485447,9.976772145,7.51860466567,4.440788181,5.178725843,12.64577331,12.50251243,5.364932404,6.337979385,6.069858551,6.901292687,11.5577866,10.30631839,5.071045314,5.56072355,5.696917844,5.3505953925,5.58123709,5.588982614,5.922323489,5.170937787,5.2084046705,5.596496342,5.60754270533,5.48223947,5.14880308733,5.86274332267,6.5497902615,5.81485113325,6.332533963,8.187798825,7.072805548,6.981570492,6.02825469225,5.2554434645,7.4954770344,5.801553978,8.769533015,9.625618044,5.945216293,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,8.1175343725,5.675118156,10.57213676,7.5245411315,10.77439198,9.212004536,11.67233485,5.391468086,6.731764076,8.419971893,6.13414385767,5.606746643,7.91861634733,10.99057863,9.452231522,11.82274022,5.02745854367,6.87905191167,11.64347756,9.29235500067,10.26043183,8.940035402,9.9831294,7.61039616467,5.668822064,7.578865378,8.16926655967,6.878728789,7.65031782,6.894518054,9.427680085,8.252974189,11.09196277,6.37387057,6.489210244,5.905664806,5.967059784,4.775197233,8.288078818,6.225020007,12.76570158,6.420849214,6.62739207,7.429006978,8.673725237,8.5153541335,5.221694654,5.755562772,7.616679553,BRCA
9.58170631967,7.48523644667,9.424722409,8.594083007,5.250782787,5.607157479,4.920783068,5.3076087455,6.460940443,9.994474054,5.269484953,6.1008998075,6.787775665,5.906897358,8.42904151725,6.12471153133,5.336114869,6.49154331975,9.70078824,7.254464427,13.036925645,13.03258307,6.198324399,11.09785784,7.731830036,8.148239231,5.391983545,10.83822324,5.476390801,5.207806241,5.5409467745,4.963487128,4.482788153,5.1042067495,6.8418171705,4.753833848,4.6593034315,6.0474693455,4.667062321,5.122891393,5.86561652,10.39039231,8.14038377867,4.131934652,5.114586962,11.9984636,12.42457843,5.770968585,5.7598219305,5.434637608,7.699539704,10.97266949,10.44466839,5.516811979,4.816102093,4.992629308,5.514918896,5.694431513,5.333727754,5.416004724,5.295825171,5.1670416625,4.726575091,5.455886904,5.28392943,5.251094942,5.75930689933,6.1985753455,6.225327925,6.414563156,7.125313046,6.728366549,7.754388358,6.0078154565,4.4572839285,7.6296535984,6.110306469,8.271931157,9.599773923,6.038266749,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,8.2287174245,6.078850631,10.09533805,7.3344224225,11.36752411,9.015945424,11.71789713,4.441438586,7.678267594,8.01888328,6.39658479233,5.139972076,7.74245236133,11.551814785,9.69476318,11.64681981,4.891000518,6.98522982867,11.52775569,9.23513699733,9.886672502,8.620294181,10.28660429,6.96601306267,5.431298057,6.692340448,8.39504068233,7.4960371,6.965931792,6.877072814,10.46083242,6.105390642,10.67589996,6.73809606,6.749303381,6.16140338633,5.790974804,6.083910741,7.806017873,5.941347708,13.13233509,5.738505243,6.776041872,6.717633511,8.415309872,11.141348535,5.481404906,6.174681676,7.502038402,BRCA
