ID	220134	55746	147841	332	10403	64946	23279	54908	79902	79682	4928	378708	5885	701	9793	79003	3619	84643	11243	25936	401541	57122	79980	9735	9212	11004	6249	5501	54820	54821	55055	23122	79019	4085	80776	10726	8243	55920	11130	9985	79023	7514	5048	22919	91687	23421	81565	348235	25909	55166	5516	5515	348995	9126	5518	10274	55839	5347	5519	3796	10735	57551	55143	5905	8379	699	79172	64105	81930	6232	1063	1062	151648	1060	5903	5525	57082	9183	57405	2491	80152	1058	5528	83540	5527	5526	9184	991	151246	81929	23332	DependentVariable
Instance1	6.092128797	10.70099474	6.776041872	5.678018658	5.368428976	5.4542129405	9.944646595	7.891025899	10.73828676	5.398154738	6.766641794	7.274066535	9.0511319435	5.876585242	9.348677287	9.457643088	6.350871853	5.3536730025	8.611947979	7.74278420933	6.848782926	9.872136606	7.953354189	8.532395986	6.040295886	6.029238215	7.48072003133	12.32080063	9.91920268	4.9658817325	6.71918472533	8.8785423	5.89404577	5.731890172	8.258590913	12.48456748	7.117749903	11.68087826	5.7671960955	7.1588818045	10.87230572	11.18170219	10.67301333	12.08741818	6.53294467	6.287348197	10.5111017535	7.591767528	8.276014693	5.893611729	8.82094285433	11.688477345	8.3668938445	8.146954589	12.47196608	9.1648477585	7.628119461	6.390259793	8.486261975	8.329483692	7.77354663467	9.313586622	6.69676284	10.70560671	7.2955967915	5.342529189	5.7607597545	5.660645761	4.985959324	14.79865761	6.361861002	5.779452679	5.157149908	5.776177206	5.945099216	11.69692854	4.8128821595	10.01951815	5.141248765	5.164370712	9.579571039	6.2850275965	7.96756283667	4.96556252333	8.33571800025	7.995415442	8.34512935675	7.553861805	5.7540219235	8.61174871767	10.76306733	Control
Instance2	6.063509009	10.79163118	7.522995597	4.844195356	5.349976695	5.5560901785	10.06496539	7.873322793	10.96132689	5.59268968	6.824600342	7.953088768	9.96635654	6.192939416	8.91908069	9.544535194	6.3573014615	5.7175451685	8.525208673	7.69953617933	5.908699592	10.16400217	8.459104849	8.572265482	6.244226457	5.908699592	7.581252752	12.28120423	10.61911518	5.287315682	6.49529066367	7.79659309	5.728003101	5.9049096225	8.857670911	12.74542124	7.474701951	12.02845184	5.5824500585	7.3446663215	10.78405837	11.36961249	10.90148185	11.35888208	6.760191417	7.914536308	10.348567395	7.357994257	8.06509866633	5.968327676	8.45745837133	11.725137905	8.921735544	8.251649833	12.56790862	8.2961223995	7.838512397	6.340211188	7.037171767	8.116839234	7.13836098933	10.21894494	7.007282765	10.62072869	6.989731445	5.984026043	6.180192398	5.368428976	4.857515803	14.91163964	6.42341482	5.797461405	5.2025751535	4.95444207	5.044843524	11.44536424	5.0632695815	10.30951646	5.099483047	5.021141271	10.34225558	5.934715855	7.44463675467	5.01174948033	7.92681286825	8.444746903	8.52281951225	8.329169717	5.5233972285	7.884970577	10.9243451	BRCA
Instance3	6.241654902	10.97348951	7.672250519	5.382572296	5.057354142	5.4576007295	10.10125057	8.567633975	10.8492802	6.821139774	6.87867607	8.078208455	9.908672956	6.209848712	9.5420140415	9.85107794	6.023891265	5.599785881	8.565864767	7.92367154033	6.918270314	10.14873431	8.230982462	9.268495874	7.219219655	6.871107839	6.79578725233	12.38431166	9.868745837	5.448315146	6.716847493	8.057167453	7.26368340067	6.23860798	8.211244807	12.69358176	7.751713298	12.45384813	6.13051466775	7.369932115	11.02156667	11.3442156	10.87614109	11.66377168	7.204280436	7.705772546	10.280546184	7.316238816	8.08111405733	6.236545833	8.297715334	11.639330205	9.1231107235	8.1257515365	12.66850837	8.6694279195	8.214599769	6.592573364	6.469405549	8.637929999	7.19576851767	9.299763878	7.932762673	11.18028854	7.6048188125	6.18913825	5.948238069	6.60422379	4.7951397035	14.48484431	7.483334379	6.045655353	5.346131061	5.748602952	5.90202005	11.21453179	5.220517185	10.593284	5.550723024	5.306523131	10.01669727	6.3600093385	7.775337819	5.19588227467	8.2285625075	8.135646608	8.49307755725	9.925235871	6.259596428	8.57418991167	10.79624673	BRCA
Instance4	7.080127653	10.74842792	8.576674355	6.6617383855	5.540408023	5.812160627	9.560920839	8.065336862	10.67254493	6.252954533	6.97341843633	7.02465847	9.5884800125	6.244559471	8.4015274	9.748184934	6.749583894	5.4478763055	8.746498471	7.70793787633	6.221350881	10.51689201	8.137146296	9.28073663	8.515109558	7.732457674	7.348551932	11.76334944	10.59770368	5.1873658925	6.690377719	6.599433568	7.073750899	5.556737863	9.319915442	13.12816518	7.378774139	12.26689494	5.547635014	7.13281779	10.77639419	11.04568478	10.42139193	11.23083122	6.4694836	7.683522992	10.087908213	8.187798825	7.79023559167	5.871850577	7.178084026	11.80875598	8.954544083	7.737667498	12.57347448	8.4128703515	8.988642886	6.635867278	7.27396389367	8.175575903	7.35885865267	10.04312339	8.606850376	11.51729675	6.9519284775	6.506054132	5.973230089	5.254944744	6.079155981	14.89547873	8.32857522	6.6282814495	5.7699003735	5.739855695	5.082373945	11.64198185	5.504140586	10.89238744	5.5481846435	5.5031768105	10.00076803	6.7869932805	7.15936184067	5.22670624467	7.8305327145	8.611099628	8.57871707575	10.17005684	5.807195279	7.144783444	11.08301405	Control
Instance5	6.434299309	10.51270618	7.386166704	5.536270395	5.44461013	5.6827810995	9.716228343	8.163751711	10.55491043	6.268757774	6.60734282267	7.7308479335	10.033306314	5.828587949	9.0699188695	9.428585838	6.7238555665	5.2628202755	8.599802335	7.77723576667	6.597200127	9.863230401	8.420487797	8.13647996	6.885516788	6.056372858	7.286823922	12.25537394	10.30951646	5.674805914	6.62754807733	7.928579257	6.97670664233	6.4243852295	8.113352957	12.82863739	6.708536018	12.09243847	5.929245926	6.8293126395	10.58989012	11.24345683	10.475222	11.80488133	6.763680876	8.208735647	10.017075509	6.894427107	7.792077893	6.471354636	8.52183209933	11.458095575	8.713297444	7.8712216825	12.75620088	8.3738401705	7.821010387	6.97831327	7.069555338	7.954401538	7.769846841	9.883140084	7.371343498	10.86373739	7.321199922	5.870741528	6.161724345	6.2181085	5.322778226	14.14988842	6.312252772	5.588732677	5.535994977	6.171632807	6.183690582	11.22892405	5.148310249	10.28488803	5.43360388	5.342796018	9.565750015	6.216257069	7.58979746267	5.06365633433	8.2753948795	8.666713215	8.3869920265	9.350851427	5.3031375175	8.52278816767	10.85270138	BRCA
Instance6	6.195057794	11.02951865	7.021038603	5.35053385	5.733904229	5.1718378565	10.68029603	8.363303744	10.93414071	6.212282974	7.501134809	7.3259228285	10.1814160205	5.612213331	9.701446988	9.901093579	6.3658431715	5.201115802	8.331522867	7.49111649333	6.123713395	10.58354379	8.177408481	9.086508547	6.125574263	6.259560267	7.99165101033	12.55486108	10.18682028	5.011922271	6.918045812	9.386261903	6.20475062567	6.2497596215	7.72632227	12.8538437	6.810446719	11.99021932	6.0158412065	7.483547248	10.38787223	11.78440594	11.44759484	12.62645517	6.625018832	7.53348767	11.090002319	6.819320511	8.21962445667	6.530878866	9.370871616	12.40345346	8.490716209	8.2088578175	12.86342169	9.156309664	8.018466051	6.794094554	7.561705909	8.658542769	7.55233776733	9.472884298	6.969476102	11.45168263	7.38043418	5.982258496	6.1654261265	6.248027763	5.765108349	14.8574397	6.38340676	5.8656593205	5.800894644	5.353244986	6.835359227	11.45847853	5.7191033665	10.74490974	5.331692323	5.5829294375	9.750987931	6.381620096	7.917623909	5.28410940733	8.55050301725	8.409264827	8.6810634895	8.530563498	6.052826818	9.264684213	10.70667324	BRCA
Instance7	6.86505622	10.09962433	8.894909539	6.260970353	5.14487361	5.8526391675	10.5411695	5.996847001	10.12172813	5.516024013	6.583680554	6.9305574855	10.6471236485	5.955365844	8.638675126	9.652809633	6.5469342535	5.7420955665	8.495716271	8.208107483	6.437382249	10.09372163	7.853014942	8.637622132	7.938390374	6.982654601	7.17213987067	11.42710081	11.2808811	5.279827809	6.64455413733	6.276222714	6.51436454033	5.182332781	8.711461459	13.03513077	6.591189918	12.43700564	5.626346168	7.4481251935	10.55491043	10.95483991	9.487689892	10.88785292	6.737893326	6.923033642	9.8750323655	8.216504732	7.91284886967	5.873451033	7.46461112133	12.072677105	9.0898110315	7.3551246635	12.04072818	8.017243168	8.139859715	7.728874776	6.68902141267	7.488404794	7.06092490133	11.37383049	7.503032882	11.4461297	6.887304365	5.149758548	6.3538444215	5.660788354	5.099006715	14.76041434	8.976106631	5.67332341	5.407153685	5.78346402	5.28356184	10.47035412	5.6486219225	10.24584713	5.2859739945	5.076008984	9.61194746	6.2621231325	7.05650117433	4.89415242767	7.92079597525	8.39528898	8.32276245325	10.62301752	5.34958497	7.412940477	11.36547782	BRCA
Instance8	6.187357641	10.71490255	6.633507953	5.315033534	5.540872931	5.8473504945	10.05901354	7.865827785	10.87818911	5.593212758	6.84616120133	7.9652680685	9.282412218	5.738505243	8.9065308085	9.569955799	6.5785288965	5.422385608	8.482577193	7.48088119667	6.257770271	10.10831572	7.62223695	8.727547079	5.435637968	5.929442617	7.178242415	12.22401684	10.05847247	4.834108779	6.45246211667	8.962571525	6.219212487	6.191610237	8.763835733	12.68837278	6.746988283	11.99803337	5.83077286475	6.8263212265	11.19977372	10.88698849	10.07742031	11.84033352	6.531814691	7.494097795	10.3599139925	8.019147462	8.093863289	5.998427535	9.17209626933	11.932399345	8.391776024	8.0433304795	12.30526243	8.6964292325	8.303485245	7.277940882	7.08180120033	8.527067524	7.62163256	8.316384638	6.491095983	10.59585913	7.4074661925	5.376959934	5.8174827805	5.682019293	5.3277079335	14.600699	6.355928609	5.635107406	5.879057136	5.805041697	5.455829609	11.3273142	5.234022927	10.44822244	5.423762018	5.302811024	9.713172168	6.925059131	7.630858662	5.22903136567	8.341731368	8.228615647	8.2724292895	8.015193578	5.684074898	8.57418226267	10.32302692	Control
Instance9	6.531151878	11.14957584	7.509143811	6.149706324	6.18448425	6.031693297	9.760949066	8.261790678	10.81621191	7.235514366	6.846979965	8.0892492925	9.6092153305	6.034089818	9.1026224835	9.718905756	6.4797264295	5.3046385875	8.831846471	7.63351915167	6.672888927	10.40557791	8.261790678	9.154553037	7.893727943	6.946412501	7.09493215433	12.63995684	10.02058454	5.410491835	6.951500968	8.3106027	7.49348555867	6.7445377525	8.376907994	12.73839215	6.839144331	12.23798527	6.256185578	6.746653975	11.04774441	11.39833769	10.65812692	12.16491644	7.088314217	8.058886194	9.939260115	7.415237106	8.03357140033	6.72267478	8.63116965933	11.55756824	8.726991346	8.203358017	12.62816419	8.8198993305	8.517808263	6.718296974	6.71771492967	8.320170007	7.646656092	8.572606562	7.53391589	11.09993968	7.519656072	6.959193811	6.307118522	7.043577249	5.5774733875	14.29890208	7.654924404	6.2322580745	5.6214508135	5.835425946	6.048874401	10.85521521	5.317330261	10.2543558	5.6968730495	5.1311572635	9.500653254	7.0206055175	7.539110223	5.28995494967	8.193126299	7.522112898	8.8031293145	9.716982805	5.84282174	8.92060182067	10.49490585	BRCA
