ID	2646	2645	805	55746	23511	5230	801	280	5634	25796	23279	79902	4927	4928	7167	11097	53371	2203	5226	8021	3099	3098	5224	5223	4191	4190	276	277	278	279	5834	7175	5837	5836	2023	5214	10165	23636	5257	79023	5256	5255	178	9883	6888	2597	3795	6476	9631	2632	1468	226	2592	229	5631	3938	5236	808	129401	26330	2821	6576	6120	2584	2582	6518	22934	55276	6517	6514	6515	6513	5260	2992	5261	9972	8972	2997	2998	3101	23225	230	2806	9818	11181	57122	23165	2805	9688	5313	5315	10762	5106	5105	8789	5213	5210	5211	5209	348995	5208	5207	7086	8908	2027	2026	8480	8402	6523	8086	8604	5091	5903	221823	2539	2538	7360	81929	2542	DependentVariable
Instance1	5.887288406	5.30303857733	13.59313376	10.70099474	8.948514067	10.338390488	13.11037161	6.473425294	8.5552550505	10.94250372	9.944646595	10.73828676	10.65747949	6.766641794	12.28113954	9.6648727675	8.4982454305	9.817791564	11.94385185	10.56852647	8.5486277015	7.421314376	6.953093871	10.2392001365	13.40233131	13.20549015	5.9532506065	6.74132556733	12.93579034	5.5159757575	10.57174817	10.73458709	5.913614242	9.813452991	13.80581744	10.31880295	7.703023027	9.4780677085	8.5536358815	10.87230572	10.76657469	7.267983118	6.2329791425	9.1153257685	9.465783038	12.6844159467	6.15243904733	5.865922162	7.400200831	10.80616717	8.430934545	9.302910139	7.98262638267	6.633943811	9.997652699	4.799582778	13.05207472	12.33572539	7.2678836785	4.973491563	11.56304622	10.83866841	6.443284462	10.82495499	6.06804707467	8.379801934	9.510448266	8.461204311	5.689167221	5.583993803	12.16931758	8.66464383	7.361419949	10.88922276	7.706221655	9.744439113	5.30935029133	8.684959947	5.603041174	6.873785904	6.645049976	11.16600002	10.97008092	6.03436478667	5.873451033	9.872136606	10.53897001	9.713172168	10.32181006	5.3128980706	9.07409354333	6.28022878033	8.17760709933	6.6011960975	4.721115721	9.305241607	8.144302782	7.7293581395	12.860869275	8.3668938445	5.89793947733	8.302274634	13.34505663	9.14060265033	7.0297312535	8.622089465	7.571167906	8.086681778	7.932570767	7.158562039	8.807557082	8.02890448425	5.945099216	5.946749	7.93726651633	5.09861497	9.2403386986	8.61174871767	10.24904266	Control
Instance2	6.166218956	5.53179062767	13.5121695	10.79163118	9.07757757	10.27250685	12.75620088	6.639653159	8.7771740465	11.22308177	10.06496539	10.96132689	9.904401726	6.824600342	12.207276755	9.4416045875	8.242744387	9.705218147	11.19611661	10.58008449	7.2752951695	7.25216743275	6.58267313	9.246767501	13.61228456	12.88068749	5.98535004625	6.73106962133	13.45145845	5.5577193315	10.83234438	10.82235197	5.817246707	8.91124301	13.91614961	10.51017103	7.55779131	9.602807458	8.28683271975	10.78405837	11.09418346	6.491216266	5.98007546387	9.331495089	9.465849216	12.91939868	6.002535857	5.757169551	7.6631158415	9.435379153	7.77350375	9.05009466275	7.94627691567	6.015254046	9.661480233	5.2286976985	12.4173608	12.47764072	7.1869489675	4.9607302205	10.75019637	10.98307218	6.77414458	10.96917084	6.37405258967	6.816347305	9.120679254	8.200838696	5.667687262	4.472869269	11.62934992	10.69176121	7.8686273905	10.69284673	7.964515778	9.026662535	5.41719257133	8.678284212	5.424931532	6.491216266	7.623298306	11.56061002	11.37383049	5.56283592867	5.87775115	10.16400217	10.4051391	9.446732392	10.48239483	5.0997063766	9.11365583033	6.28489948567	7.58182517267	6.243050775	5.007208117	9.506050226	8.962058135	7.6284568965	11.395106815	8.921735544	6.00853079767	7.339674386	12.53119874	8.28775984333	6.95254361	9.599439206	7.305644941	7.94301456	9.013141976	6.991610063	9.181134316	7.08243355375	5.044843524	5.3321060125	7.801283839	4.9415322205	8.5570668926	7.884970577	10.71605229	BRCA
Instance3	5.84800395	5.131792113	13.47944813	10.97348951	9.349613594	10.0744231775	12.13760287	6.1880275535	9.288987114	11.72223985	10.10125057	10.8492802	10.74842792	6.87867607	12.76766683	9.7955411235	8.419646614	11.01447057	11.39833769	10.85124954	7.4405797005	7.24124136325	5.976026323	9.457144404	13.82374193	12.78039731	6.0072184345	6.91482222733	13.43573605	5.645976432	11.29922535	10.77184043	5.336114869	7.478286534	14.36769016	10.63394452	8.078352484	9.9134145385	8.46248003675	11.02156667	11.09221886	7.122365029	6.099529622	9.184940914	9.1127297135	13.45214513	6.595724638	5.79139446	7.834746884	8.827502388	8.570103432	9.2216218775	8.13287189367	6.347404892	9.841556928	5.0049160775	12.5439804	12.54827894	7.5858335005	5.371577087	10.62223972	10.51786893	6.31158559833	11.18656944	6.606422928	6.761953818	9.312021348	8.457135749	5.690704299	4.910026549	9.970178212	9.826628375	6.8096446665	10.52477214	8.363150402	9.755547386	5.07967038967	8.736631192	5.492342928	5.458620899	7.919118257	11.30927755	11.74755745	5.945402415	5.379561399	10.14873431	10.93899899	9.940893908	10.63133194	5.105550821	9.46470574533	6.48209168833	7.737379153	4.9437518165	5.641120592	9.787507202	9.069866689	8.025686068	10.58756278	9.1231107235	6.62894661367	6.172033026	12.73839215	7.19634745967	7.4917674455	8.809576125	7.90182937733	8.269805924	10.42293494	7.628593402	8.752306314	6.84818504575	5.90202005	5.578770231	7.53945292433	5.0246144115	8.1375869088	8.57418991167	11.0768258	BRCA
Instance4	5.923393601	5.41224549733	13.35270561	10.74842792	9.614162807	9.908934117	12.20536419	5.8336716705	9.5911580765	11.729846	9.560920839	10.67254493	10.67862239	6.97341843633	11.959395845	8.725553334	8.422447157	10.55781096	10.99939073	10.75691093	7.744375252	6.9620171695	6.480229268	7.5216111065	14.19932039	12.45547628	6.366104844	6.395899804	13.23377623	5.251851209	11.4905076	10.82887651	5.972354482	8.719783347	14.42653276	10.727993	8.914176655	9.7641065265	8.0701184345	10.77639419	11.67358746	7.695456468	6.24459745787	9.5489799265	9.3669283745	13.3430374267	5.94498524233	5.809297893	7.5634028845	8.584794482	8.806639133	8.72951368675	8.21974876233	5.633294061	9.520845097	5.309062316	12.11865571	12.76004735	6.0686045945	5.041684185	11.00318779	10.81058993	6.22533924033	11.23595455	6.655246754	7.138991368	9.510601559	8.602996767	5.801553978	5.470383322	10.28488803	9.749233029	6.944447884	10.7617509	7.992345173	8.789559014	5.38402940367	9.107923944	5.490579154	5.78869305	8.215849806	11.64123906	11.92672973	5.71183285833	5.525294697	10.51689201	10.4760984	10.41429442	10.62174996	5.020910304	9.417448674	6.13564318433	7.29196366133	5.411271404	5.322298864	9.825825817	9.566083123	7.864109809	11.0525900495	8.954544083	6.33544587	8.010459746	12.83366697	8.27819445167	7.5775286035	9.001310457	7.11799945933	9.008163257	8.670710349	7.810926842	9.252807995	7.30033758125	5.082373945	5.2180270275	8.15446589633	4.868678918	7.9965682378	7.144783444	11.12068843	Control
Instance5	5.641409649	5.381060378	13.37889296	10.51270618	8.571526197	10.232792699	12.34682957	6.776795021	9.8233013015	11.97001249	9.716228343	10.55491043	10.38135939	6.60734282267	12.58298471	9.273737981	8.644246817	9.992853784	11.78664344	10.44585319	7.708490746	7.11097001925	5.513025813	9.8878031485	13.73376056	13.11936595	6.1048311105	7.34306832267	13.69898245	5.10800607	11.36679226	10.12116474	5.764215595	9.268951958	14.29545473	10.59491265	7.829026784	9.8283234625	8.61352648925	10.58989012	10.82382918	6.965037136	6.10952180575	8.7499691525	9.512289992	13.5577100067	6.19084665567	5.154057121	7.9042128665	9.386563697	8.424944257	9.2267888725	7.93525592667	5.673988298	9.576399845	5.6793701525	12.73257984	12.45248586	7.5611171875	4.7650865215	10.69578097	11.18554156	6.39757681133	10.93000936	6.98412943333	6.615780886	9.386261903	8.369075052	5.981630781	4.327000131	10.13846417	9.520845097	7.689701613	10.87230572	7.954401538	9.278322331	5.68905771633	8.63972157	5.210049084	5.48205062	7.766050346	11.09066178	11.56729791	5.86548072367	5.452209317	9.863230401	10.45025788	9.570406539	10.26227726	5.5222750642	9.345289786	6.61995662867	8.07156570167	6.487691694	5.084076226	9.423531492	8.311874446	8.020338248	12.04429709	8.713297444	6.36337141333	6.829662885	12.72067933	8.53475640367	7.17264948	8.518260836	7.382879181	7.558059277	11.02316716	7.41187347	8.749786587	6.95938043775	6.183690582	4.8363480595	7.85127869033	4.969105223	9.0660444806	8.52278816767	10.79503739	BRCA
Instance6	6.064587171	4.78029427967	13.71343219	11.02951865	8.935534242	10.836185255	13.11510467	7.193926466	9.1342986655	10.62352057	10.68029603	10.93414071	10.79163118	7.501134809	12.57389598	9.6473876935	9.349364842	10.73619497	12.12850358	10.38522909	8.2776170305	7.27924073425	5.81083589	10.675590878	13.43914135	13.34505663	6.48213572775	7.61121481267	14.14988842	5.850204843	12.04072818	10.79624673	5.722063796	9.435868748	14.66897057	10.59454415	8.516705752	9.647092859	8.461447756	10.38787223	10.7998525	7.295863332	6.38136025388	9.0253311545	9.488178471	13.38763503	6.53695309067	5.4100538625	7.9929258645	10.58231634	7.395150919	9.674859359	7.49306242033	6.300403471	10.4065003	5.597650725	13.00468928	12.66384721	8.0406116585	5.314477714	10.84878354	10.86302493	6.769924783	10.53077724	6.520756373	8.73811855	9.720655169	9.459688332	5.889480387	4.925775462	12.45384813	11.12792359	7.422011788	11.26623915	8.034993039	10.41359385	5.263588949	8.054687235	5.541879718	8.361890192	7.441390364	11.05254447	11.58210918	6.181169694	5.515077886	10.58354379	10.89604874	10.20351353	11.03904603	5.278206775	9.18855636267	6.74734580867	7.67560415833	6.3510124755	4.715910134	9.909466033	8.879339047	7.9038572805	11.983715765	8.490716209	6.54453151733	6.745207494	13.15952927	8.19853934567	7.0959895645	8.960350342	7.42526526267	7.401308606	10.31961599	6.875169162	9.23553628	7.2790413045	6.835359227	5.2369523955	8.028588322	4.996658248	8.716050116	9.264684213	10.6166318	BRCA
Instance7	6.256449903	5.24441804267	13.29267684	10.09962433	9.235907197	9.5119033295	12.34260121	5.616430635	9.3427017465	11.39453251	10.5411695	10.12172813	10.10297665	6.583680554	11.58436785	7.963427229	7.9662791415	10.35594598	10.67427198	10.19220376	6.820861544	7.07306347475	5.832707292	8.181704127	14.24008548	11.94573106	6.09947437675	6.37987840167	12.51068142	5.701975355	10.5362572	10.55979796	5.361953639	7.953674293	13.98232431	10.5358394	9.253115391	9.597454927	7.886089094	10.55491043	11.81348272	7.275475337	6.15373214125	10.0248169055	8.686297513	12.7194158033	5.536501189	6.046756978	8.244454268	7.863769878	8.362383449	8.4091391935	7.62765243967	6.009555025	9.563930842	4.9691380295	11.57190206	12.61750082	6.0253561645	4.9229992715	10.50240945	10.14918223	6.49345059833	11.69692854	6.63505526467	6.531268867	8.899554147	8.110210699	6.082580853	5.323740468	10.8936127	10.06394142	6.1798565725	10.22376677	7.158208568	8.090034492	5.11908736433	8.607923107	5.306345413	5.69405225	7.649114461	10.75224706	11.50616141	5.96643391133	5.551986008	10.09372163	10.09113158	10.3362558	10.74125232	5.3893093744	8.978490321	6.971693019	7.10096244633	5.0486747065	4.713162871	10.15138482	9.981439248	7.727224778	9.850373524	9.0898110315	5.731491637	5.155031965	12.00748646	6.515463755	7.369407483	8.386661295	6.680431951	8.62066991	7.364180901	7.580354917	9.034882252	7.44534149475	5.28356184	5.047847842	8.097254156	5.3906557965	8.259227047	7.412940477	10.96223109	BRCA
Instance8	6.094030827	5.44014183767	13.44200721	10.71490255	8.527976511	10.4821506555	12.57155186	6.5008011985	9.1979818495	11.58990637	10.05901354	10.87818911	10.71990666	6.84616120133	12.56799589	10.2476641185	8.654195741	10.49325532	11.19693573	10.23748518	7.287694177	7.13942682425	6.206043042	10.413939738	13.43392773	13.15952927	5.948360185	6.685364977	13.34320241	5.512207445	10.70560671	10.63068602	5.233822166	8.791131238	13.83906107	10.51059634	7.808322499	9.7110048545	8.3435434395	11.19977372	10.20523766	6.978828057	6.12428455925	8.5971275445	9.3133803095	12.9823389233	6.416573939	5.851470639	7.847019682	9.598015792	8.058155641	9.4386490915	7.93371239367	6.789080796	9.976514407	4.7110207735	12.2754728	12.74796537	8.0799720185	4.475268063	10.36033166	10.20782	6.97216209967	10.93212267	6.52519494567	6.868270444	9.216740478	8.761568788	5.931807875	4.795729695	11.38319952	9.624905607	6.878481164	10.79666855	7.870643868	9.660094472	5.077628608	8.114602741	5.725748823	6.59332062	7.04734514	11.4091179	11.31514972	5.60097907267	5.268856586	10.10831572	10.49296002	9.869532589	10.09936791	5.1581699328	9.65468838467	6.54759325767	7.17891887367	6.034652891	5.447753778	10.1150993	8.078592657	7.761687468	11.298284455	8.391776024	6.087816793	6.732001603	12.44726543	8.04137227433	6.629421509	8.567633975	7.88850129767	8.035611711	9.259184861	6.930592839	8.457135749	7.0305105925	5.455829609	5.1654508255	7.77650457133	5.5340522185	8.6703653428	8.57418226267	10.77621939	Control
Instance9	6.111454567	5.20127672467	13.70458133	11.14957584	8.757432619	10.4653746555	12.3148028	6.731854231	9.9351268305	11.85884755	9.760949066	10.81621191	10.92822987	6.846979965	12.990043025	9.6269068455	9.104528772	10.59030193	11.63838852	10.45696041	8.1547705925	7.363162919	5.947555852	9.9792781645	13.85125179	13.02515173	6.0551753965	7.06348026	13.67421216	5.703368893	12.23300553	10.65349026	5.747394952	7.766779205	14.46406102	10.57966976	8.539760899	10.2074034015	8.54783304475	11.04774441	10.58546987	7.207676014	6.19135210675	8.651042911	9.558504124	13.7230500567	6.184482523	5.4372680515	7.605598727	9.256055991	8.826040853	9.2676526785	7.80737483733	5.976026323	9.817655681	5.76109564	12.13760287	12.4865699	8.1950312805	5.40757463	10.91468805	10.72053523	6.90853564833	11.09785784	6.43548509533	7.027217996	9.902729762	8.758657228	5.950124992	4.920187583	11.4905076	9.281942267	7.0367038785	10.93447616	8.140562835	9.775001605	5.401344109	8.499737407	5.758164072	5.425183376	7.909294774	11.08348284	11.70655442	6.13996439133	5.681878783	10.40557791	10.94214079	10.29228169	10.39839664	5.1628675654	9.130174211	6.375129507	7.64453556567	5.1194799475	5.218598349	9.912478141	8.302091812	7.9598679655	11.507428945	8.726991346	6.26309315467	5.977400858	12.78963253	7.07646926667	7.624277507	8.524131399	7.356748726	8.01888328	9.507616831	7.685311433	8.715139304	6.7835047855	6.048874401	5.6136268725	7.40671300167	5.0975948055	8.08941919	8.92060182067	11.06699751	BRCA
