ID	7867	10818	3265	5894	1432	6300	6464	9261	3845	53358	4803	5906	6714	7529	5600	5605	5899	673	5898	5603	5604	5900	1398	2889	4893	25759	2885	5595	6016	6014	57498	4914	6654	5594	DependentVariable
Instance1	10.72737618	5.772677763	7.4423513115	10.11570732	7.09994864525	6.752518218	9.15105029633	7.3429582785	6.8286116825	5.814878023	7.388170429	7.005431822	6.75911734333	11.115513174	7.4995792045	11.44994835	11.45733998	6.513534664	12.06834846	9.595220702	10.49127719	9.6517073415	10.9291550067	8.096419889	8.74899041	6.35664089167	9.4954151895	11.634256725	8.013268405	4.747000107	10.84652096	5.19152344233	8.001564595	8.27215776867	Control
Instance2	11.28922369	5.65943283333	7.8897640555	10.34726733	6.60639379225	6.478329262	8.42779587067	7.508147197	6.4300637355	5.911818141	7.536346549	6.434568757	6.586005659	10.8888014215	7.383968157	11.52169626	11.67510152	5.99820185	11.8054921	9.166697324	9.559434991	9.5949501985	10.8430461553	8.308590396	8.474680533	6.54570248567	9.5539178325	11.27623323	6.971086891	4.592520086	10.46257413	5.505510586	7.481398095	7.85669691467	BRCA
Instance3	11.524772	5.55073379133	7.856102429	10.45388564	6.58493097	6.215392848	8.45925672733	7.067906808	6.720661627	5.503993644	7.765321119	6.699751273	7.22912163867	11.252028628	7.0833900895	11.72288448	11.40523204	6.84843868	12.13502955	10.50005538	9.65317699	9.3783225215	10.353336411	8.06587291333	8.690112479	5.873035507	9.480270588	11.198356615	7.223811373	5.10686257	10.51689201	5.26733198233	7.228580927	8.11094053067	BRCA
Instance4	11.77058762	5.33781834633	8.398114105	10.09500831	6.0589973865	6.355796501	7.73867912133	7.5757878185	6.243898751	5.602001935	7.799736743	5.6556447465	6.91032494133	9.6891460585	7.0038486335	11.42772678	11.09785784	6.723630657	12.02968073	10.578656	9.580847928	9.3120333535	9.24789131367	7.75608816367	8.847629866	6.403711392	9.432546201	11.274247985	6.418616371	5.082373945	9.818622568	5.99442656267	6.648325671	7.98209816267	Control
Instance5	11.29922535	5.688073818	7.697637374	10.22872886	6.730522711	6.095297454	8.10318445333	7.645516256	6.8833304115	5.633294061	7.144329712	6.4308542	6.72839437467	11.277560598	6.931778481	11.8471671	11.71544309	6.818713579	11.68152186	11.00715715	9.966174165	9.6541939785	11.076519951	8.12260925067	8.770532686	6.34452495067	9.66718229	11.21839075	7.219219655	4.403439363	10.595689	5.547936593	7.634958261	7.82991936767	BRCA
Instance6	11.31140223	6.26184317333	7.3388634815	10.624983	6.87151716925	5.996451597	8.70127661067	7.5964459115	7.019536675	5.353244986	7.044998189	7.3002942325	6.38912935567	10.678516145	7.4215310095	11.5852209	12.22616388	6.520033725	12.29172622	10.15284924	10.23164154	10.930540346	11.51028325	8.40450445433	9.445243095	6.44851453633	9.9164802245	11.07534033	7.637749928	5.089382945	10.95861817	5.422961591	8.19601328	8.18650002	BRCA
Instance7	11.77105209	6.52939292733	7.9742866725	9.961088297	6.362735412	6.107065996	8.36198243367	7.3846532985	6.6232326	5.876892151	8.198753346	7.2132301705	7.54701473933	10.2755669945	6.239058915	11.16076662	10.56738599	6.949071249	12.09842044	9.662659976	8.977681421	9.7207434685	9.54237477033	8.232537209	9.358008891	6.328291098	9.167523377	11.151396135	5.938762876	5.709711946	9.415520555	6.52639166833	7.292025067	8.451561107	BRCA
Instance8	11.03612228	5.97148952467	7.7095138065	10.12277013	7.0975611175	6.332712967	8.53051419067	7.097562405	7.0670465565	5.783660451	8.277683912	6.7375606535	7.00963552967	11.313560577	6.487104221	11.28922369	11.55940591	6.880413479	11.95847307	10.21059864	10.00443156	9.2094695665	10.4230262683	7.82778458767	8.993477034	6.443340444	9.1611827995	11.40345044	7.843734423	4.475747249	10.55515256	5.618990182	7.787382059	8.171538624	Control
Instance9	11.27393851	5.54762997267	7.94496816	9.9831294	6.41978303225	6.387246745	8.16926655967	7.4254276565	6.5497902615	5.675118156	7.431458167	6.6237057305	6.85674479767	10.898757498	6.9655385505	11.82274022	11.56454026	6.894518054	11.88601099	10.55937736	9.452231522	9.550898016	10.3226626667	8.16675555833	8.769533015	6.39158794533	9.3657406255	10.99057863	7.418993406	4.431796925	10.38239737	5.580399701	6.878728789	7.91861634733	BRCA
