ID	23205	10998	10999	10580	33	1579	34	336	948	9415	335	1581	376497	1582	6319	7350	1622	23305	10062	4199	4312	2710	2712	116519	6257	6258	5360	5170	6256	3611	345	8309	8310	1593	4973	1376	30	51129	1375	11001	81616	4023	2168	1374	5106	2167	126129	2169	5105	6342	5465	364	284541	5346	2170	2171	2172	2173	51703	3158	28965	9370	1962	7316	5468	5467	2180	79966	51	2181	2182	DependentVariable
Instance1	6.866355134	6.701137054	5.901658111	8.994564082	8.191122308	6.328365825	10.81663915	5.468103682	12.2115918747	6.426521082	5.287261033	5.019047182	10.75653988	5.178526673	12.87039849	5.857677033	11.588128249	5.17575651075	11.21226855	7.732457674	5.564691589	6.90539582	8.464342681	4.682873814	8.919117419	5.377594211	10.644129347	7.1007852408	12.34948589	8.706811056	4.816742118	10.04737654	9.62089845	10.7221503	8.405993556	10.1314458	10.72999053	7.75925813833	7.1805287985	6.963246156	6.104761882	11.99463462	5.358089615	7.20279797667	8.17760709933	12.7232493	7.419983608	5.873451033	6.6011960975	7.2964269455	5.9306844235	10.1206141	4.828740173	13.17478142	5.243565552	8.39849193767	4.669381468	7.723492222	7.1683391694	10.79412363	6.0423289385	10.10887108	8.035405516	10.741132039	8.93507003425	6.31073354367	10.57487757	7.47344176867	7.088856485	9.36743804333	7.61801199833	Control
Instance2	6.369427767	7.221082271	5.605858198	8.100563197	6.343279559	6.033319063	10.372158303	5.34066129	9.47518757767	6.502239591	4.752897783	5.862210374	10.92148787	5.201056716	12.99135537	5.424931532	11.2552193485	4.96313867175	10.59585913	7.526344936	5.101199635	6.3231226715	7.632470217	5.049534115	9.673075436	5.26498441367	9.407971118	7.4312568682	12.1490422	8.56643237367	4.800655715	10.33515616	9.006046297	11.02832761	7.081539693	9.72319211	10.59929946	7.77675452433	7.105110568	6.033319063	5.478414715	11.04153957	5.331285345	6.39318112867	7.58182517267	11.70867451	7.863289793	6.170531632	6.243050775	7.1981423495	6.2647755765	7.486254056	5.3503236695	12.54698855	5.567432314	6.93811884967	5.372144051	9.344035714	6.9398158152	9.552203712	6.1479500585	8.007365293	6.802099894	10.1483055965	7.4485840305	6.72090299967	9.407990591	6.86976519267	6.27776847133	8.68339575033	7.25839761733	BRCA
Instance3	6.086195285	8.427167336	5.527329405	7.1405365504	5.312711681	5.539167536	10.3250275745	4.757305356	8.73530426033	6.066687273	5.161092822	5.995434345	11.2551704	5.182504847	10.05540484	5.519330581	12.324823945	5.12512734925	10.40696526	5.266984428	5.507645012	6.568520588	7.645047949	4.402621796	9.270663911	5.18322388267	9.344565209	7.2445861642	11.75795051	8.49808310333	5.206732344	9.571573066	9.783317959	11.28307404	8.082416694	10.12324558	10.75166563	7.10229638633	7.557228887	6.053334703	6.223234887	9.774869866	5.001702332	6.58037761333	7.737379153	10.40404549	7.106330324	5.932280461	4.9437518165	6.9330807505	5.9169092905	6.478652844	5.179648122	9.127363165	6.150159168	6.61560737867	4.747148143	10.02058454	6.870678267	9.624613223	6.569516713	6.331817721	6.935698777	10.2002066945	6.11098909	6.404486807	7.449646227	7.55674802333	6.260049093	9.63438035067	7.49453125067	BRCA
Instance4	6.171732872	8.562873108	5.871850577	7.201491944	6.047784427	5.549369797	10.314676885	5.051166787	9.66659547467	6.152189124	5.62000808	6.340211188	11.66148208	5.000914074	12.47414328	4.989038216	11.78605236	5.11257201125	11.20184229	6.002540089	5.139460541	5.6949692485	7.686800109	5.391983545	9.650791985	5.65481300367	7.5525713485	6.9971733014	11.71789713	8.39571149633	4.802724808	9.638010974	9.887921655	11.11355354	7.485348582	10.22337462	10.7601172	7.28975411833	7.161266844	5.504788206	6.763813641	10.80850192	4.379281551	6.64253286167	7.29196366133	11.76992885	6.777620669	6.056697995	5.411271404	6.8103280455	5.9013934145	8.496944754	4.4477078555	11.6113927	5.066316611	6.643824101	5.568131634	7.947726236	6.7188169246	6.784638526	6.024157109	8.023866778	4.910026549	9.7365588155	7.46197597825	6.77332594167	9.110431842	6.88773641133	6.11308810333	9.088033357	7.32197072767	Control
Instance5	5.981630781	8.251531081	5.905694616	7.8104902422	5.776374632	5.780579955	10.5236607105	5.278366982	10.9707605477	5.899786645	5.368603583	5.415666779	11.07399778	5.326799101	10.76621026	5.155031965	12.128428505	5.1981347685	10.20626383	7.285959595	5.607338636	7.248990878	8.592794429	5.959776674	8.493376264	5.58991293167	9.8187423295	7.3395574808	11.58147143	8.774503078	5.375136114	9.562147541	9.848568613	10.93731517	9.716802799	10.30479083	10.35399067	7.84964733567	7.429388344	7.801322174	5.56971228	11.76903417	5.278366982	6.85839452333	8.07156570167	12.3968015	6.965037136	5.876646629	6.487691694	7.8570900495	6.3050950175	7.827852559	5.08966918	12.22228482	7.943805792	7.44888886267	5.060435064	10.01191249	6.9235852174	7.066899469	6.254914901	8.407736325	6.860966288	10.346631207	7.63750692775	6.533226084	10.36808656	6.87485184833	6.33714486733	9.38050594133	7.83124089233	BRCA
Instance6	6.018929689	6.425766121	5.044843524	8.3400575382	6.827759096	6.153405728	10.966067695	5.46712559	11.069213795	7.007198655	5.202134845	5.743764871	10.66388964	5.222467693	13.48535138	6.097511381	10.966410135	5.49671547825	10.58594865	8.389826114	5.476714818	8.0270216085	8.327800884	4.83277771	9.392012066	5.39774199933	9.856181098	7.3955993004	11.56493436	8.73156550233	4.596397442	10.19564323	9.563330297	11.89018267	9.313904007	9.6014742	10.55582601	7.744975463	7.65673704	6.354474751	6.035630095	11.72497433	5.202134845	6.87480089333	7.67560415833	11.96009799	6.853999154	6.02259599	6.3510124755	8.003273693	6.2632584125	7.118736395	4.8692463625	12.01041456	5.984481833	7.65295153667	5.249617441	8.531645727	7.320905349	11.42163372	6.694203219	9.229264129	7.684715533	10.7514573785	7.81438962725	6.443668225	10.22738163	6.98844612567	7.16167000633	9.72362093767	7.79900244733	BRCA
Instance7	5.768721099	6.913221911	5.968327676	8.0118703498	5.28356184	8.643748998	10.504906118	5.447092526	7.52927220333	5.536217098	5.472984221	5.836246857	10.83272413	5.630093262	11.00516506	4.828595108	10.987396569	5.33524655925	10.42864835	6.013356873	4.981180512	6.3609657265	7.474458605	4.437513198	9.891700603	5.642955913	8.825713998	7.3536038904	11.14654022	8.62679562667	5.149758548	10.0436019	9.701311282	10.84461576	7.978569078	9.558607795	9.768523916	7.29946942067	7.446373475	5.857863615	5.660788354	9.421602612	5.754494213	6.442657685	7.10096244633	9.159752237	8.591018414	6.989340921	5.0486747065	7.3238721285	5.8009201885	5.869940017	5.0592133425	6.714524154	5.396614413	6.316511752	5.1707431075	7.006806078	6.4557258074	8.128885094	5.5239231355	7.15456783	5.650629048	10.0086088725	6.58294122425	6.708879826	7.758624856	6.52696286733	6.096097165	8.89589242333	7.25153831367	BRCA
Instance8	6.320218954	7.789307238	5.632130956	7.7903724246	6.255128327	5.956063188	10.86864687	5.206732344	10.9210727577	6.792436083	4.29432028	5.808263565	10.58989012	5.528970731	12.58650212	5.413637447	11.800029035	5.29599076125	10.94796217	6.371999292	5.252108349	6.981694033	8.177408481	5.741879005	9.266740358	5.50599653	11.0609066265	7.0445753338	11.50810934	8.74415936267	5.908579513	10.15840177	9.693199925	10.92031584	7.800157538	10.02197973	10.30642947	7.50239541433	7.3648785115	6.539938605	6.026363672	10.32819838	5.82324701	6.84047906167	7.17891887367	11.93520936	7.834346409	5.81109287	6.034652891	7.7267805215	5.7914813845	8.076990747	5.0838818895	11.137683	5.532793245	7.343388998	5.0590023175	8.470924335	6.874233711	10.1173058	6.413251377	8.255230586	7.330157527	10.6602867205	7.6793740555	6.47136228233	8.533136119	7.38924541567	6.80441426667	9.64574115067	7.302964573	Control
Instance9	5.941699827	8.442550769	5.589022814	7.4007412088	5.961629839	6.507997257	10.6210851805	5.661287319	9.16133675633	7.025807104	6.078850631	5.430796457	11.0826449	5.425183376	11.13606849	4.934529769	12.43478391	5.215456913	10.59236386	6.095613938	5.192205263	6.85946344	8.230382115	5.077041333	8.93376524	5.50929494433	9.132413764	7.1591884674	11.16693525	8.66388044333	4.574493453	9.238668129	9.765178804	11.30129057	8.959597113	10.47375676	10.30105061	6.86133389867	7.2456390605	6.196730592	5.947555852	9.424439853	4.5799221	6.62615203467	7.64453556567	10.6865533	6.788885101	6.055397005	5.1194799475	7.2983490845	6.3224235275	6.640935836	4.9423577225	9.517039978	5.440131024	6.72494237067	5.536406371	8.555107826	7.3931216474	10.9447818	6.7189801435	6.483941201	7.223376994	10.376286399	7.19239552375	6.43624246133	8.141763738	6.84507068833	6.705124989	9.73168807067	7.884258546	BRCA
