ID	3725	941	942	6772	54106	6348	6416	6352	4615	6351	3929	8737	10333	3551	23643	1326	6885	207	208	929	1513	10000	6696	9641	4790	4792	23533	7100	114609	1432	6300	5970	7189	7187	54472	6373	23118	51284	51311	841	3627	1147	148022	7124	3442	3441	3440	8772	3439	51135	3576	5601	3593	5602	5600	5605	5606	3592	5603	5604	5609	5608	3451	3452	3443	3444	3445	3446	3447	3448	3449	5595	5879	5594	3661	8517	5599	3456	3454	3455	353376	3553	3654	958	8503	29110	5290	4283	5291	5293	7098	7099	10454	7096	2353	7097	5294	3663	5295	3569	5296	3665	DependentVariable
Instance1	14.72492149	4.757305356	6.79245448633	10.31346778	5.412113573	8.622089465	8.585478725	10.4288009025	9.4642502	4.821724589	6.799868052	9.943694688	6.147515948	7.1307406325	10.93816836	10.80733502	9.487800372	9.746089281	7.466690585	12.48380266	12.3398473	6.02664600925	9.752694415	7.228436626	12.34771002	15.00532806	6.033979735	10.33984475	6.4530058725	7.09994864525	6.752518218	8.69026092	7.37822060033	6.390259793	9.357079711	5.5420617535	6.0750662075	7.753920581	5.738787021	5.6639776582	6.82947262	9.004698798	8.990502651	8.519696323	5.014814152	5.0543267795	6.044837379	9.964760013	5.354567863	7.450842404	9.6189422155	7.621649748	4.636656248	6.7523535558	7.4995792045	11.44994835	5.86129168933	6.597386379	9.595220702	10.49127719	7.887344199	5.85530403967	4.835685705	6.078210195	5.201056716	5.4215640985	6.871070863	6.651271039	5.3506274835	5.658749018	4.703229265	11.634256725	8.85850435833	8.27215776867	8.946146814	10.2072374	5.939777752	5.011016147	10.63096808	7.809368095	9.410992459	9.000106455	9.677464692	7.8256296225	6.660285205	9.933381255	6.685313404	7.067383603	7.339184439	8.467616885	6.277029476	8.456252884	6.76556701167	5.048771569	14.72004222	5.492342928	6.299304767	5.9381364795	7.0703331436	13.60771409	11.7240492	7.73691741833	Control
Instance2	14.11502538	5.244897759	6.92323968	10.329653278	5.359671604	5.965329042	8.106593131	12.30387242	9.905361101	4.502465777	5.899424146	10.07879165	5.905574287	7.787354885	10.51616813	10.36118197	9.4310771815	9.68028616833	6.43012268	12.773988575	11.90213211	5.94776533325	7.782233666	7.843734423	12.34109771	13.91249272	6.539395847	10.8133766	6.7609431445	6.60639379225	6.478329262	8.669346719	7.05787236967	6.773076963	9.315325713	5.464839519	6.2352424805	7.73643766	5.70038317667	5.8528914586	7.632470217	8.974945912	8.8269228395	7.177920594	5.061464353	5.327514764	5.478414715	10.15158143	5.219566658	7.849500691	6.7790147065	7.563421716	5.272407006	6.347242776	7.383968157	11.52169626	5.85702554217	6.147057976	9.166697324	9.559434991	7.798165773	6.054235957	5.488009811	5.862210374	5.291687581	4.9587270735	6.6842028225	5.563242994	4.9970528975	5.6106940585	4.964758163	11.27623323	9.23532012167	7.85669691467	9.581525964	10.39985497	5.0886580415	4.332418168	9.979593509	8.22740948767	9.618225404	8.25032344	10.14535302	7.1910294905	6.249592888	9.982976156	7.098719371	6.886736462	6.741201091	8.699078855	6.1753908245	6.966306806	6.67949367567	6.098617071	13.75148289	6.063509009	7.09127967	7.2404619195	7.6111323212	8.608616259	12.12504541	7.666754807	BRCA
Instance3	14.41297137	4.516306872	6.76904778167	10.0589241477	5.651633855	8.136838795	8.6701660175	12.58270474	9.70697128	4.939944983	5.870864797	9.929872764	6.207019812	7.4532495275	9.696107356	9.118734206	8.9013859115	9.69256516467	6.416760061	12.912822165	10.19377825	5.52044016575	9.310909176	8.306085763	12.51631937	14.51605303	5.844744204	10.89259805	6.41651854325	6.58493097	6.215392848	9.073024297	7.01943370733	6.939435598	9.466168826	4.8886281725	6.077757674	8.136838795	6.02799139	5.7897319854	8.220428059	8.986710369	8.854112445	8.414834386	5.079816751	5.4573624	4.976605648	10.64474883	5.263044971	7.734880845	7.352992936	7.8060539105	5.379561399	5.84197348	7.0833900895	11.72288448	5.82716031317	6.608332915	10.50005538	9.65317699	8.166013814	6.35618041933	4.77953729	5.887958531	4.590579306	5.3621290075	6.8233511245	5.403788568	5.222586232	5.517492933	4.883878898	11.198356615	9.280236709	8.11094053067	9.456519276	10.04121461	5.6701097255	4.538726271	10.38077249	7.940102688	8.960697854	8.349592102	10.42139193	7.2054038215	6.638439986	9.744102689	6.212526175	7.881054484	6.813047234	9.063247518	5.9744687035	6.90941648	7.13302304567	5.870864797	14.33042537	6.577621898	6.323194968	6.202264883	7.448654099	7.664022547	12.67203307	7.87360212033	BRCA
Instance4	14.08054111	5.660003917	6.47797389533	10.100698262	6.225261069	5.651059765	8.231806127	11.83266708	9.766156644	5.161495975	5.868397398	10.01119619	5.464840793	7.4011955135	10.56679164	8.425615737	8.417672848	9.98949733167	5.863140121	12.50286316	9.876916366	5.58777326775	7.807239546	8.656300723	12.26985874	14.35403309	5.341462114	11.19501551	6.57897862275	6.0589973865	6.355796501	7.67194989	6.46814411567	6.907494973	9.119570898	5.108455744	6.211699109	8.251862414	5.199323359	5.6257131728	7.309115066	8.742495656	9.374046924	8.370459788	4.808914358	5.2132995425	4.881923051	10.26616024	5.139460541	7.184878131	6.039562885	6.9189611885	5.412113573	6.4393043462	7.0038486335	11.42772678	5.05698450317	5.82808014	10.578656	9.580847928	8.473463378	6.36100294267	4.542431156	5.89251929	5.233822166	5.3158143595	6.9777711105	5.332538997	4.8613276055	5.669162448	5.771893004	11.274247985	9.422761191	7.98209816267	9.983528472	10.50969117	5.7758281875	5.123512303	10.35310853	7.87064467467	9.601056285	7.718260793	10.56828182	6.308850296	7.411068419	9.64111297	5.584068992	7.168674938	6.506054132	8.649598507	5.0089445615	6.225261069	7.27747024367	6.299945779	12.01436934	6.559687298	6.299945779	5.587812977	7.6522265588	6.879402901	12.52623397	7.80810919733	Control
Instance5	13.43392773	5.661216049	6.589569865	10.5729125313	5.776374632	5.850631456	8.6043275615	12.41216051	9.855452948	4.894103816	5.963711807	9.484878832	6.910795985	7.5245616955	10.36033166	8.860001471	9.2133861525	9.506100771	6.860966288	13.176504155	11.37070935	5.87271996825	13.602670365	7.862251644	12.37603319	13.73047547	6.042212717	10.88836296	6.77568815025	6.730522711	6.095297454	9.268495874	7.059741909	6.41397111	8.399428676	5.7794984105	6.0872080685	7.911723223	5.618389279	5.7767472574	7.736623688	8.684828488	9.049980109	6.675961001	5.301780818	5.2436498175	5.356153716	10.77308997	5.238033268	7.546047737	6.0044384665	8.1880407455	4.805822905	6.3743216144	6.931778481	11.8471671	6.07725681717	6.568568473	11.00715715	9.966174165	8.264326623	5.979395943	5.256266489	5.429625378	4.656091707	5.2617446345	6.7136501485	4.805822905	5.503545594	6.0893232935	4.590429601	11.21839075	9.29741101033	7.82991936767	9.290572499	9.78258103	5.704258658	4.173910121	9.757607158	7.929238	9.602356068	7.361595391	10.67791364	7.0635894335	6.561483187	9.776844695	7.405441727	6.153507065	6.944393257	8.565760069	6.298171367	7.753252064	6.68095800667	6.79954431	12.40857396	6.542068896	7.300126299	6.7041035345	7.950268865	6.192791506	11.96427598	7.96197416633	BRCA
Instance6	13.80946823	5.443615974	7.12296279167	10.5815088053	5.256643908	7.239410274	8.9337864765	10.266671617	10.48083592	4.812512701	5.984481833	10.12499078	6.193383055	7.5689740425	8.97466634	10.87230572	9.9163703245	9.688092646	7.477052175	13.286500315	12.30387856	6.0241266485	13.4246398	7.763247437	12.87483063	13.77694807	5.759695977	10.66888523	6.44691833025	6.87151716925	5.996451597	9.673230059	7.331943975	6.536640138	9.161560926	5.77058828	6.15580083	7.074733207	5.96417478733	6.1557894346	7.593057023	9.33884841	8.959527725	6.320264091	5.582714993	5.401291859	5.30196368	10.34100757	4.795989381	8.234483507	8.452055235	8.3174977465	4.790265497	6.511764621	7.4215310095	11.5852209	7.15443493	6.123713395	10.15284924	10.23164154	7.443878302	5.98125183967	5.268482349	5.917677146	4.426911827	5.1754247695	6.6960949355	5.334685584	5.2199386105	5.0626553085	5.036295892	11.07534033	9.14697742367	8.18650002	8.952931307	10.54285319	6.517858181	4.785303823	9.823908995	7.605095112	8.575114814	8.525208673	9.548258938	7.223262653	6.446881172	10.23622984	7.460253403	7.470132382	7.80732453	8.146264608	6.4009452435	8.209345068	6.273083892	6.377302187	13.96600025	6.055559693	6.725540512	5.8671538135	7.4183463498	10.84461576	12.02694363	7.74172589367	BRCA
Instance7	13.91249272	4.932168974	7.111896621	11.3817422673	5.71384099	6.053334703	8.457614913	11.861831105	9.530631222	4.634915478	5.250782787	9.601752743	5.804783636	7.550193916	12.44988381	7.890402801	8.575344218	10.0480993307	6.742953157	12.250297535	12.66642048	5.88751933675	9.198165957	9.040817876	12.52075501	15.02279519	5.942169184	11.48104019	6.811203792	6.362735412	6.107065996	7.262755244	6.42166024533	7.026996771	8.727649179	5.1942442415	6.572961414	6.973327498	5.15125677433	5.645039366	6.750811228	8.17437786	8.833378894	6.423120638	5.041123858	5.7024927665	5.135259094	9.911339974	5.622938584	7.141854563	6.8963072275	6.747341416	5.328236218	5.495877927	6.239058915	11.16076662	5.4415442	5.850631456	9.662659976	8.977681421	8.963388234	6.79660585167	4.73770262	6.029238215	4.165745758	5.327936796	6.8321013245	5.495384375	4.994868922	5.2920496255	5.183299167	11.151396135	9.62804284167	8.451561107	9.883896123	10.10111594	5.6011167705	5.019714421	10.06898685	7.981856473	10.24459905	5.250782787	9.834609753	6.3213830765	6.282259665	9.349160193	6.662423158	6.324635677	5.996847001	8.302457433	5.345123689	5.606746643	6.779059113	6.310935931	10.44201071	6.371171674	7.476910459	6.7012138915	8.3350079456	6.331772944	13.11366653	7.47824938267	BRCA
Instance8	13.96294256	5.212093857	6.889955486	9.76574384767	5.870741528	7.395793572	8.519260169	11.332869705	9.695555047	4.699347423	5.582112807	9.671351374	5.563776856	7.4520617975	10.7538521	9.914654631	8.9471097785	9.436876068	6.689303092	12.88118256	12.80741335	5.55851851825	8.8762932985	7.068028862	12.20475003	14.22362506	6.015923042	9.892869539	6.49790735125	7.0975611175	6.332712967	9.194320487	7.018808194	6.309799758	9.204950795	5.788802181	6.095394251	7.707464612	6.03225915667	6.1264922834	8.244793279	8.824657385	8.588742572	6.14308278	4.613868688	5.08118968	5.675118156	10.36365325	5.093191733	7.659908731	7.9782570685	7.762308173	5.256643908	6.3190254744	6.487104221	11.28922369	5.8607249385	7.117464214	10.21059864	10.00443156	8.267911597	5.93944441167	5.256643908	6.138635948	4.538416354	5.2025205445	6.7420330795	6.06512595	5.43080309	5.2313520945	5.069327579	11.40345044	8.82865486733	8.171538624	9.325693977	10.4077487	5.401013329	4.424648213	10.23539234	7.96078966267	9.107714755	7.134583224	9.860714986	7.3111102725	6.094030827	9.949994866	6.020263967	7.512861176	7.162847292	8.452633655	6.1474658955	7.833192323	7.020737198	5.600664669	14.08516788	5.443615974	6.726903149	6.0209779345	7.757716558	10.45145612	12.07897478	7.75431426067	Control
Instance9	14.44356588	5.028581582	6.54146572467	9.956344037	5.59156816	8.949827531	8.505661469	11.24078509	9.573046472	5.250403832	6.278408221	9.108531726	5.584219358	7.530604743	9.303998235	9.2670448	9.204869818	9.58057105933	6.500527718	12.657291755	11.68974045	5.650041658	9.3186403255	8.034195249	12.42766909	14.37348409	5.978888461	10.47248806	6.4646753845	6.41978303225	6.387246745	9.012625324	7.05702786333	7.004223627	8.6137905	5.023400216	6.3311955985	7.731914868	5.45808713667	5.8838277246	8.20808938	8.659854224	9.2449642545	8.252974189	5.054860683	5.116365655	4.991194438	10.67652155	4.805564985	7.280958923	8.04737784	8.3694050275	4.809043025	6.1710283688	6.9655385505	11.82274022	6.020187685	7.818711782	10.55937736	9.452231522	8.382668468	6.398579306	4.711787202	5.650485447	5.30196368	5.7092674115	6.707944973	5.474445169	5.2462827195	5.433238186	4.66791382	10.99057863	9.29235500067	7.91861634733	9.246806572	9.861979055	5.8779809975	4.440788181	9.976772145	7.51860466567	8.780097726	9.153147365	10.66204549	7.191795379	6.225020007	9.676706901	7.205282841	7.326746587	7.428655643	8.407417683	6.4335405075	6.888990144	6.649348596	6.127793825	14.82357723	6.380768944	6.426437217	6.3793314355	7.6719006758	10.12252426	12.20624983	7.81817800833	BRCA
