ID	64750	57154	5045	9372	7321	7040	7323	4088	4089	7048	6497	7046	4092	4091	4087	DependentVariable
Instance1	6.52916161	6.402697489	8.461204311	6.50467181975	4.932168974	5.682300273	9.04886255525	10.68629503	11.0532575	11.1277065827	8.273120853	6.451380618	8.020993819	10.29378807	6.170533443	Control
Instance2	6.186416987	6.6651319955	8.201463713	5.884258418	5.03365563	5.101199635	8.64025604375	10.45921159	10.8409276	10.8486273113	8.166967861	6.425850025	6.874066659	8.72948575	6.372627633	BRCA
Instance3	6.382672115	6.310344814	8.280957618	6.2420233145	5.717135739	5.014814152	8.9246383145	10.2807653	11.02832761	10.3325384797	7.733796852	6.18913825	7.3666631265	7.831594052	6.60179747	BRCA
Instance4	6.090118375	6.363957719	7.976365247	5.95039492675	5.249456007	4.808914358	8.3639902815	10.1682337	10.65863127	9.576518828	8.740388881	5.673352364	6.9710928515	8.379336261	6.7426452755	Control
Instance5	6.410201693	6.1748846505	8.4332945	5.8131269045	4.615340623	4.828848945	8.531981883	9.769929197	11.06244102	10.893048167	8.124096911	6.53056679	7.680109502	8.040674833	6.7719424625	BRCA
Instance6	6.888411832	6.4138825345	7.818472134	6.6184581815	5.499695432	5.321216715	9.22160397925	10.22471354	11.60575973	11.242027743	8.157600995	6.537921615	7.8158328445	8.808434225	6.996606232	BRCA
Instance7	6.77840942	6.663246393	7.72720765	6.09198690775	5.178725843	4.73770262	8.2964469305	10.43082915	10.12003731	10.2865973123	9.352430332	7.387675143	6.7548444665	8.462605665	6.786368352	BRCA
Instance8	6.508710401	6.1008280115	7.679622822	6.40859148925	5.07383228	5.167931151	9.076772582	10.42491714	10.90767581	10.851322655	7.964515778	6.018039483	7.370300644	9.008163257	6.47982421	Control
Instance9	5.91379373	6.3467928815	8.140562835	6.235374841	5.247558487	5.46083367	8.8458484785	10.30035288	11.18856429	10.487156052	7.748915903	6.385953509	7.417844963	7.712460152	6.895004248	BRCA
Instance10	6.124747507	6.582122422	8.434608552	5.96169079875	4.73770262	5.062004299	8.80346790275	10.53162541	10.84298691	10.2302503277	8.037507317	6.276734513	7.0915813315	8.777182254	6.7272770485	BRCA
Instance11	6.217623937	6.2092135305	8.38999815	5.6229262635	5.681316606	6.147057976	8.67281078	10.87489706	10.75143132	10.3983485903	8.038481623	6.183690582	7.2192229175	8.828216731	6.421738015	BRCA
Instance12	6.332533963	6.009683679	7.893060493	6.298464707	5.760760691	5.382071697	8.9353793825	10.17969799	11.09442761	10.9433576167	8.149672347	6.995289824	7.5142450375	9.240493895	6.454770335	Control
Instance13	6.578641107	6.4151120395	8.601288997	6.598984357	5.162100493	5.502084908	8.8008051175	10.27293332	10.65306923	10.957163474	8.338291947	6.460910954	7.373551244	9.769077925	6.5529715385	Control
Instance14	6.11187183	6.612198624	8.436004724	5.90755464775	4.458724733	5.115003321	9.05184921075	10.40859541	10.79459886	10.7426136877	7.641421617	6.352798794	7.043230672	8.007981913	6.1525984655	BRCA
Instance15	6.11894691	6.270492624	7.518498011	6.03675135275	5.808521004	4.924350826	9.25615006925	10.55937736	10.92510768	10.852317469	7.763014999	6.43304759	6.7708678745	9.846603446	6.874519166	BRCA
Instance16	6.055397005	6.4370236	8.340875026	5.555252801	4.931459981	5.605710071	8.80098146275	10.55420777	10.7377039	10.211321263	7.646560735	6.665126693	7.0819860465	8.79952539	6.627057127	BRCA
Instance17	6.06512595	6.4903392755	8.448705991	6.0233210635	5.226519366	5.66449084	9.11244812125	10.66841992	10.63715491	9.906558606	7.520129761	6.174232248	7.349938213	8.077484859	6.402383265	BRCA
Instance18	6.084920637	6.504711949	8.364332902	5.7427537585	5.406342144	5.37574431	8.94346215275	10.44034522	10.67427198	10.012841776	7.535860745	6.817882628	7.202597889	8.68863596	6.587465623	BRCA
Instance19	6.011904408	6.5142032995	8.721869154	5.9397288265	5.250593322	5.19062597	9.0846237905	10.53098201	10.66574031	10.0676639323	7.532124306	6.449607283	7.2776412805	7.232279709	6.5239716815	BRCA
Instance20	6.130936659	6.9344759175	8.554369289	5.577995128	5.377654117	5.716038325	8.627349539	10.55871514	10.11653277	9.30348832867	8.920026109	6.861555705	7.098744046	10.03355416	6.867288967	BRCA
