ID	1869	5894	2254	3082	2253	2252	3479	2251	2250	80310	3480	2248	2249	2246	2247	26291	572	5159	5605	673	5604	4193	5925	207	208	2260	2259	8822	8823	10000	4893	2255	2256	2257	2258	5595	9965	5594	23533	26281	3265	1956	56034	1029	3845	1026	1950	8074	8817	369	4233	595	5728	5154	8503	5155	27006	5156	1019	1871	7157	1870	5290	5291	1021	5293	4286	5294	5295	5296	999	DependentVariable
Instance1	5.763286242	10.11570732	7.282998326	5.47987952867	5.066614647	5.641987591	7.6246849295	5.3193541885	6.303073629	10.086863984	7.634903824	5.238988625	5.787387568	6.390483226	7.9169360095	4.855042946	7.546352606	12.86051578	11.44994835	6.513534664	10.49127719	5.4774530015	8.976299993	9.746089281	7.466690585	6.63167228267	5.289752216	5.596123584	6.260125068	6.02664600925	8.74899041	6.54048116	6.752518218	5.78579681767	6.53660371	11.634256725	5.616777635	8.27215776867	6.033979735	6.0331958605	7.4423513115	7.05035509475	8.660897184	6.348705253	6.8286116825	11.459753229	6.141397664	5.9442327955	6.1941920175	10.17550624	5.899182429	13.0689563	10.48283344	6.70121473533	6.660285205	8.08474537867	5.261729425	10.73337264	10.36475876	9.274157466	8.333402628	7.6916757	6.685313404	7.339184439	9.861095099	8.467616885	6.77978384933	6.299304767	7.0703331436	11.7240492	12.00989343	Control
Instance2	6.058322584	10.34726733	7.601327189	5.02570987867	5.2827490955	5.968327676	6.947135646	5.1967514595	5.9112008435	9.2562959815	7.713354077	5.291687581	5.176333993	6.34676698033	6.9758426655	5.415651872	7.48196166867	12.72067933	11.52169626	5.99820185	9.559434991	5.63969746625	7.958452847	9.68028616833	6.43012268	6.761059759	5.0885201985	5.663779561	4.689877288	5.94776533325	8.474680533	6.160683884	6.937965564	5.576036	6.911842986	11.27623323	5.110416751	7.85669691467	6.539395847	5.597035406	7.8897640555	6.79791370075	8.433753511	5.79053164567	6.4300637355	8.288611166	6.795134192	5.649825465	6.30034954	10.06599536	6.1044474	12.87039849	10.32512022	6.927342899	6.249592888	7.53677712533	5.002940155	10.73397278	10.22717101	9.646289192	8.508984299	6.931656836	7.098719371	6.741201091	9.469403277	8.699078855	6.23895994067	7.09127967	7.6111323212	12.12504541	12.20475003	BRCA
Instance3	6.031886566	10.45388564	7.068969348	5.56538002167	5.430857273	5.144669712	5.9026635435	5.0087123895	5.892872074	9.1652272555	7.935549803	5.219566658	5.126406353	6.68734698167	6.381302865	5.543082287	7.496409352	11.31253714	11.72288448	6.84843868	9.65317699	5.8602843415	8.409052632	9.69256516467	6.416760061	6.26887747967	5.6865800175	5.515393331	4.774274953	5.52044016575	8.690112479	5.165119293	6.813047234	5.830258134	6.12246643033	11.198356615	5.885764236	8.11094053067	5.844744204	6.0967740745	7.856102429	6.80402066425	8.399610251	5.34429371167	6.720661627	8.320702773	7.503172055	5.414083738	5.51106377	10.30533535	6.482691508	13.5121695	10.4297627	6.43184992733	6.638439986	7.226160153	5.477524542	10.053395164	11.04936549	9.837470696	9.660905593	8.360672771	6.212526175	6.813047234	10.38239737	9.063247518	5.66192300333	6.323194968	7.448654099	12.67203307	12.80365393	BRCA
Instance4	5.460424154	10.09500831	6.753287377	5.84045983967	4.764148849	5.057029153	6.5710894325	5.487602415	5.708151602	7.583639434	7.68113495	6.171732872	5.470383322	6.014935264	6.830263151	5.618962509	7.166098701	11.45985565	11.42772678	6.723630657	9.580847928	5.5016593965	6.610216975	9.98949733167	5.863140121	5.89010381667	4.9565647945	5.949658216	4.876039551	5.58777326775	8.847629866	5.072117861	7.093499766	5.64161711467	6.63691723133	11.274247985	6.369340517	7.98209816267	5.341462114	5.696887672	8.398114105	6.3257817405	8.75727426	5.62556244233	6.243898751	8.2000896335	7.0134654	6.094828639	6.2894737505	10.35265071	5.838328613	13.61588998	10.18190731	6.29958050633	7.411068419	7.314341457	5.391983545	9.4016975135	10.81911353	10.27390663	8.338826757	8.162745192	5.584068992	6.506054132	9.614162807	8.649598507	5.15529064333	6.299945779	7.6522265588	12.52623397	12.55838012	Control
Instance5	6.053008806	10.22872886	6.42089131	5.512426183	5.266359202	5.55659131	7.739494752	5.1968665985	5.8843623285	9.2346014295	7.919550328	6.172883123	6.447005198	6.431967867	6.8612433615	5.620869524	7.33013335533	11.9729763	11.8471671	6.818713579	9.966174165	5.80954885825	8.022008655	9.506100771	6.860966288	6.706029596	5.406579937	5.375136114	5.488491912	5.87271996825	8.770532686	5.938174768	6.471354636	5.77199643133	6.44130831367	11.21839075	5.371568663	7.82991936767	6.042212717	5.481438136	7.697637374	6.78190965925	8.742748263	5.72645123933	6.8833304115	7.875076566	8.466587485	6.033873071	6.0401487175	10.14697308	5.978202066	13.04549694	10.27256013	7.33859063467	6.561483187	7.39241541167	5.380600673	10.594310045	10.92385505	9.962375907	9.701150974	7.617800091	7.405441727	6.944393257	10.33984475	8.565760069	6.26453381967	7.300126299	7.950268865	11.96427598	12.44726543	BRCA
Instance6	5.770572224	10.624983	6.228631729	5.61398481133	5.4297209045	5.909059769	7.375850429	5.092094303	5.74825501	9.6945443665	9.087722135	5.011016147	5.023045997	6.89771458167	7.451942014	5.3588069825	6.96976629	12.55918115	11.5852209	6.520033725	10.23164154	5.889292139	9.286795183	9.688092646	7.477052175	7.05955089	5.836103535	5.346435058	5.214330049	6.0241266485	9.445243095	6.715073541	7.0419907	5.54017279567	7.10541507533	11.07534033	6.344744738	8.18650002	5.759695977	5.3222232545	7.3388634815	7.10041818325	8.441119412	5.244334811	7.019536675	10.112371314	7.455781587	5.64447514	6.9462021345	10.77106872	6.638801971	13.37610779	10.16250498	6.96108608367	6.446881172	7.26030069533	5.070616072	10.813430195	10.4760984	10.05069253	8.868576523	7.123969084	7.460253403	7.80732453	10.24168562	8.146264608	6.52594554267	6.725540512	7.4183463498	12.02694363	13.02343475	BRCA
Instance7	6.146803484	9.961088297	7.603442983	6.16552457967	5.3098015135	6.107065996	10.349737175	5.34423418	5.9518845585	8.8788747695	7.203154957	5.614644516	5.614644516	6.082425078	6.9085147385	5.2554945765	6.54175895867	12.84338824	11.16076662	6.949071249	8.977681421	5.78129302475	8.555107826	10.0480993307	6.742953157	6.91813654967	5.000638678	5.850631456	5.259377247	5.88751933675	9.358008891	5.544509535	7.017368337	5.55275148267	6.95529468133	11.151396135	6.00607988	8.451561107	5.942169184	5.624642194	7.9742866725	6.9842760015	7.5011826	5.81224373133	6.6232326	7.8281740715	6.973327498	6.505384745	6.699186128	10.66411416	6.272028439	13.46367638	10.31455241	6.89649601933	6.282259665	6.684352383	5.192698437	10.86366497	10.77554879	11.29154789	8.315445233	7.972134198	6.662423158	5.996847001	9.112401142	8.302457433	5.49151255567	7.476910459	8.3350079456	13.11366653	11.40859261	BRCA
Instance8	5.920180882	10.12277013	6.746988283	5.59968438933	5.22771396	5.82324701	7.733044401	5.013470784	6.4175923805	10.257051615	7.320803087	5.555364666	5.179721278	6.927217263	7.152234567	5.3901098755	7.84441516067	12.5617021	11.28922369	6.880413479	10.00443156	5.3501390665	9.023671978	9.436876068	6.689303092	6.477000624	5.5770178325	5.125580074	6.302461288	5.55851851825	8.993477034	6.391635094	6.898937271	5.73753516367	6.550263152	11.40345044	5.989996857	8.171538624	6.015923042	5.9329925075	7.7095138065	6.998917209	8.477425503	6.476135957	7.0670465565	9.436657679	6.405231362	6.457948301	6.69967863	10.26119615	5.651777341	12.73729283	10.71573921	6.60636141433	6.094030827	7.606488298	5.281894103	11.03550101	10.6537276	9.654399345	8.92056956	6.945271536	6.020263967	7.162847292	9.92562903	8.452633655	6.58788563667	6.726903149	7.757716558	12.07897478	12.40979539	Control
Instance9	5.598879718	9.9831294	5.961629839	5.343803875	5.139545746	5.244897759	7.2965384015	5.366990285	5.9754857605	9.613363683	7.809255459	5.855623029	5.354744155	6.65253264333	6.8182341645	5.377033023	7.80894971567	11.93257475	11.82274022	6.894518054	9.452231522	5.591806779	8.717951507	9.58057105933	6.500527718	5.68970163167	5.6923076315	5.065239741	4.786611159	5.650041658	8.769533015	5.98687237	6.765704216	5.80047525467	6.23604384233	10.99057863	6.134432096	7.91861634733	5.978888461	5.9723644955	7.94496816	6.85070537275	9.08121786	5.35894690833	6.5497902615	8.6840196725	7.872399588	5.747274549	6.6541556965	10.30631839	5.995038554	13.81715158	10.36365325	7.743697197	6.225020007	7.45408843267	5.274272145	10.45062521	11.33166731	10.12192882	9.680166591	8.258590913	7.205282841	7.428655643	10.90635345	8.407417683	6.26089478967	6.426437217	7.6719006758	12.20624983	12.47414328	BRCA
