ID	9948	813	805	6647	440915	801	7414	2316	5478	3309	5660	27154	5341	335	1072	22927	29106	7277	10487	7094	7018	808	7273	5216	DependentVariable
Instance1	11.075987731	11.11536902	13.59313376	13.18229429	8.7915113105	13.11037161	9.67691596567	6.434382719	7.340653781	10.24263856	13.93882125	8.931979298	9.68874036	5.287261033	12.5506675	9.3441422225	5.309333758	7.482104333	13.1958974	10.9484368	10.01526211	12.33572539	5.0992841828	12.94594262	Control
Instance2	10.5082700645	10.53277502	13.5121695	13.0689563	8.4391701125	12.75620088	9.12675963167	7.041826475	6.648325671	10.68983665	13.90343749	9.620316579	8.982680713	4.752897783	12.5801856	8.7323790885	5.6343294775	8.517473661	13.00770101	10.35004996	11.17866503	12.47764072	5.2122251396	12.79419988	BRCA
Instance3	10.8991775095	10.61443405	13.47944813	12.92133986	8.53670588	12.13760287	9.01275273233	6.436091549	7.649240232	10.84558436	13.720332005	9.814991395	8.442778825	5.161092822	12.67483341	8.0942277495	5.171608787	8.770202293	13.23871974	10.20981921	12.10651723	12.54827894	5.4256925706	13.181245845	BRCA
Instance4	9.8332563095	9.916141133	13.35270561	13.10574654	7.331431765	12.20536419	8.737483073	7.187354857	6.934991518	10.91800436	13.81457891	9.632550476	8.97466634	5.62000808	12.73346456	7.9823695485	5.3990616185	8.99094148	12.90606669	10.43742988	11.9938814	12.76004735	5.476820078	12.7802358	Control
Instance5	11.0906255075	10.49325532	13.37889296	13.22219118	9.0812221355	12.34682957	8.90807702667	6.618976867	7.31944887	10.57466711	14.04593632	9.95192618	8.94807598	5.368603583	12.90048482	8.3261085705	5.362200957	9.298601687	12.90606669	9.987545106	12.48900128	12.45248586	5.1468628222	13.28927478	BRCA
Instance6	12.29660534	10.71465361	13.71343219	12.40728377	9.516562333	13.11510467	9.82544504333	7.057101267	7.950324238	10.9484368	14.42400432	9.466331996	10.95503978	5.202134845	12.64577331	8.8617404645	6.117844893	9.118098254	13.19318117	10.55627639	11.75296609	12.66384721	5.1819487988	12.77346919	BRCA
Instance7	9.835243575	10.29860136	13.29267684	12.74140174	8.22097641	12.34260121	9.11190392067	7.088102166	6.757593772	11.46239505	13.946033785	8.80484987	9.380017866	5.472984221	13.07861622	7.729550487	5.6821554155	9.185154884	12.46365343	10.32302692	10.47450477	12.61750082	5.5542104156	12.884686225	BRCA
Instance8	11.3830149185	11.20436651	13.44200721	13.16916718	9.098605101	12.57155186	9.380750741	6.218786615	7.417897071	10.37973064	13.996914035	9.313461916	9.553303439	4.29432028	12.73346456	8.5162147995	5.166156209	8.216698727	13.18602605	10.49035982	11.53806051	12.74796537	5.3362788624	13.27590732	Control
Instance9	11.059081295	10.65628209	13.70458133	13.41290062	8.895899988	12.3148028	9.253283331	7.099140334	7.944069439	10.57829275	13.802555555	9.679375027	8.844094608	6.078850631	12.83574159	8.1432574415	5.856483602	9.111501597	12.94317143	9.984080577	10.84615266	12.4865699	5.2745188438	13.49181197	BRCA
Instance10	10.3512147505	10.56444989	13.30755735	13.43914135	8.4593135075	12.71572616	8.70731128767	6.678428044	7.103736613	10.76460648	13.823465045	9.577358544	8.809061578	5.630093262	12.64987931	8.8232581585	5.442174758	8.819932474	13.04201932	10.50808719	12.31128435	12.57561022	5.2421864282	13.018593535	BRCA
Instance11	10.3942843055	11.16113206	13.38150649	13.39262134	8.786122374	12.72208073	8.53835121633	7.734474443	6.961915926	10.55803347	14.126065065	9.180941693	9.781442144	6.073719165	12.6255337	9.411186762	6.164054887	8.773914859	13.08977243	10.87277127	11.10864878	12.59449147	5.1032977652	12.90809638	BRCA
Instance12	11.1092949645	10.66287331	13.60583775	13.44910353	8.73384816	12.77087865	9.27988523833	6.791101418	7.502913581	10.81946085	13.933202025	9.906853448	9.929872764	5.563166712	12.73839215	8.5369184175	5.834315601	8.000255161	13.11936595	10.38874414	11.6923846	12.7232493	5.1179134296	13.53192857	Control
Instance13	11.2076182425	10.94111386	13.47298527	13.34055118	8.890713956	12.97797754	9.66705962233	6.942165885	7.155352377	10.6537276	13.814714275	9.899825581	9.356210469	5.612950486	12.71973005	9.1216390255	5.672327782	7.832955068	13.14121392	11.16338255	11.97837451	12.52742331	5.2629958556	13.32958479	Control
Instance14	11.396041094	10.72100969	12.16391545	13.13613647	7.770463876	12.99135537	9.297521207	7.997872605	7.155352377	10.5046306	13.0489	10.3731319	8.028929788	5.363706598	12.72471214	8.7643641465	5.5803582625	6.23333746	13.79334119	11.32350252	11.56061002	13.2860567	5.1078009672	13.606702835	BRCA
Instance15	10.9110405035	11.58147143	12.44601199	12.44183936	7.663203067	13.22427159	9.499998977	6.644509312	7.355331548	10.86754538	14.253410715	10.1942401	10.22357071	5.007208117	12.41466417	8.239792076	5.043420238	6.350855776	13.02126635	10.42478333	12.33286882	13.16228672	5.4993022956	12.66598847	BRCA
Instance16	10.6921751125	10.78613914	12.2076581	13.30220126	7.929321546	12.53522562	9.31806579233	7.739546258	6.980656926	10.02737426	13.26211221	10.09320003	8.877515073	5.264922245	13.01183005	8.686941208	5.2531622795	6.342701959	13.69061737	10.80365511	12.15418213	13.15138292	5.3523780954	13.56808964	BRCA
Instance17	11.0169097125	10.64035818	12.15610687	13.17957018	7.4415124185	12.56790862	9.088854201	7.555933317	7.170228349	10.7354251	12.926814515	10.51059634	7.757725224	5.638733653	12.62816419	8.2088088495	5.495341117	5.963596221	13.67421216	10.88922276	11.58210918	13.15138292	5.1193470006	13.35062938	BRCA
Instance18	10.7859049495	11.22708057	12.43207997	13.01183005	7.74797242	12.61931219	9.11794216067	7.173629982	7.479903767	10.96317807	13.083483305	10.28358647	8.696898975	5.530766234	12.80568549	8.1196511175	5.6327407105	6.694953735	13.49469877	10.80905688	11.39369628	13.08540943	5.1499207116	13.605374565	BRCA
Instance19	11.3387938315	10.88347212	12.39881323	13.02515173	8.066335815	12.52524557	8.755771008	7.16772202	7.362866814	10.549732	12.87364381	10.41695085	8.151094096	5.622206516	12.5850741	8.072337786	5.601291016	6.364402262	13.64083637	10.86047424	10.51955791	13.04201932	5.2196439378	13.475401525	BRCA
Instance20	9.558498176	9.769077925	8.929717871	13.1007987	6.761109444	12.50816376	9.11742445167	5.233438728	6.454756297	11.06573943	12.17086001	10.81988591	9.346165275	5.052688948	13.78053775	7.4797473345	5.5334525735	5.696558124	13.58466312	11.58959862	7.667681276	10.82365605	5.401316244	13.764047185	BRCA
