@relation thedata

@attribute 119391 real
@attribute 124975 real
@attribute 221357 real
@attribute 2539 real
@attribute 257202 real
@attribute 2678 real
@attribute 2686 real
@attribute 2687 real
@attribute 26873 real
@attribute 2729 real
@attribute 2730 real
@attribute 2876 real
@attribute 2877 real
@attribute 2878 real
@attribute 2879 real
@attribute 2880 real
@attribute 2882 real
@attribute 290 real
@attribute 2936 real
@attribute 2937 real
@attribute 2938 real
@attribute 2939 real
@attribute 2940 real
@attribute 2941 real
@attribute 2944 real
@attribute 2946 real
@attribute 2947 real
@attribute 2948 real
@attribute 2949 real
@attribute 2950 real
@attribute 2952 real
@attribute 2953 real
@attribute 2954 real
@attribute 3417 real
@attribute 3418 real
@attribute 373156 real
@attribute 4257 real
@attribute 4258 real
@attribute 4259 real
@attribute 4953 real
@attribute 50484 real
@attribute 51056 real
@attribute 51060 real
@attribute 5226 real
@attribute 6240 real
@attribute 6241 real
@attribute 6611 real
@attribute 6723 real
@attribute 79017 real
@attribute 9446 real
@attribute DependentVariable {BRCA,Control}

@data
10.49633479,8.722953607,5.45451419,7.93726651633,5.808521004,6.065205944,6.33411121033,8.344163978,7.90435647,6.782884272,9.160400096,9.7740910645,7.731456717,14.48484431,14.127044405,5.28549753467,9.449448466,10.10111594,7.2876700085,9.501827795,6.927822575,6.1592179755,5.3347520975,9.077737775,12.0912253167,11.9187937,11.0768258,7.6295674565,9.735649574,13.08977243,11.99074406,8.462748793,6.58276750967,11.019667085,10.23494347,12.77497238,9.78285419275,12.17707698,13.42453443,11.20109948,6.7727345325,10.27111023,11.67556248,11.94385185,12.07757191,4.443820456,10.947853095,10.0250638,8.243880841,11.64633578,Control
11.10893295,8.756123553,5.558429323,7.801283839,5.686648465,6.659648238,7.13401517067,8.730589968,8.050085894,6.6712236715,9.1741527205,9.0955924715,9.537097584,13.36355512,13.79309315,5.05472753633,9.013797997,11.68900437,7.1865161145,9.596921694,8.383669981,6.9126077685,5.066356174,8.852077767,10.2974941907,11.4387853515,10.54355899,6.671253388,8.375627172,13.2092074,11.58766984,7.690087264,6.94444563533,10.2259511465,10.94627781,12.88816775,8.6339230885,12.37838706,12.52393564,10.66525621,6.530101884,9.690059592,11.71789713,11.19611661,12.36339568,4.95444207,10.87656939,10.07411507,8.303258402,12.028683275,BRCA
11.68503795,9.899670779,4.642441245,7.53945292433,5.363969359,6.97372434233,7.03097167033,7.53621054,8.6472573475,6.631431695,8.869600657,9.7320719145,8.616788775,11.68974045,13.47102968,4.822590159,10.18422484,12.19466615,7.466526439,9.912028972,8.2249849025,6.900797901,5.530313046,9.579429616,8.631588622,10.424804127,9.108851852,7.0252126395,7.679728371,13.47574423,10.5220521,9.104848435,6.668639606,9.924167319,11.71243039,12.84191128,8.358401749,12.04001406,12.43921023,10.95739975,6.2067188335,9.89228519,11.90369558,11.39833769,12.44065386,5.605858198,11.34910124,10.22917365,8.7088932265,12.058587635,BRCA
11.93257475,9.720834695,5.21345543,8.15446589633,6.105076296,7.15247666833,6.72793375733,7.716855678,9.005219948,6.7332348835,8.5508763985,9.3939382355,7.652345095,12.02214941,13.623038135,4.92101386,9.454947551,11.92978186,7.339286884,9.811543731,8.828760558,6.855415235,5.1857278885,9.931240244,8.52781993467,10.928548729,10.02026505,6.894582447,7.752098143,13.34505663,5.21345543,8.740962229,6.59147038,9.0684602725,11.29402062,13.0381217,7.8486026845,12.28429355,11.79013272,10.63911482,5.6898668955,9.268168339,12.11775357,10.99939073,12.80008194,5.525294697,10.161518931,10.94059644,8.87963462,11.92464838,Control
11.28752498,9.808622811,5.069542407,7.85127869033,5.527485802,7.202306624,6.58913345567,7.695960982,8.529523354,6.969733459,9.2555753585,8.8306549555,9.15231091,13.51771248,14.249096465,4.96221485,9.022964969,11.90810746,7.3898881085,10.07615793,8.9384931055,7.473587174,5.480714815,9.799609925,11.32558223,11.0698398375,10.56535468,7.180038406,8.056110832,13.18452521,10.39297237,8.434858712,6.73462793,10.596267702,11.5761703,12.90439101,8.63665399675,12.21857089,12.64987931,10.41429442,6.5280698655,10.07020855,11.44665701,11.78664344,12.43084983,6.326164856,11.34480502,10.14380446,8.6630922495,11.929301075,BRCA
10.03681963,7.687832523,5.727111263,8.028588322,5.800130634,7.31318461633,6.71845632,7.551018227,8.132101659,7.1624517795,8.7285952245,9.474784696,8.015193578,12.44726543,13.69293302,5.07263055967,9.12101613,11.46114958,7.228681796,9.881236778,8.2619037955,7.0151197195,4.9726665165,9.038233906,10.4094111123,10.918672023,10.59188254,6.6814181635,7.254795087,12.73839215,4.414880594,9.437534208,6.54132657767,11.076686035,11.19478472,12.49990449,8.476851787,11.09393927,11.90369558,11.66868017,7.459016473,10.54822013,11.71363365,12.12850358,12.11321645,6.953443134,11.88888371,9.275729428,8.251892238,11.81827797,BRCA
11.81116605,7.875228881,5.23363046,8.097254156,5.989826604,6.448658398,7.024168189,7.636409152,8.0475638995,6.3601228645,8.5652738135,9.592628378,8.195102869,10.76077007,13.218660375,5.01661663467,10.09216287,11.72497433,7.250754647,9.64277427,6.9215225655,5.3408463765,5.16820929,9.670745253,8.85789537233,11.0403853,10.19163332,5.839433147,8.211512518,13.41082367,10.18772666,8.452201208,6.712638655,8.4049364745,10.04541878,12.57793866,7.04778603,11.64066985,11.08816233,9.972922768,6.8591110825,8.359058927,11.81218745,10.67427198,12.95796723,5.268482349,9.448653823,11.56061002,7.6902607985,12.21670608,BRCA
10.8955187,8.86916284,4.840729162,7.77650457133,5.401401144,6.61667624833,6.503359333,8.068417055,7.254672244,6.749388218,8.586264101,9.554096283,7.766961362,13.283571,13.7467939,4.966301893,9.850476412,11.15278253,7.829207208,9.575204119,7.898534063,6.780299108,5.832054464,9.500762785,8.74667273033,10.848858533,10.64533445,7.141308336,8.469785393,13.62077142,11.80179131,7.4513783,6.384435983,10.760653466,10.18798331,12.92133986,8.96544391575,12.29684318,13.27273406,10.88991099,6.5351644145,9.970480225,11.55455062,11.19693573,11.78375755,5.540872931,11.276619855,10.17277787,8.5358524005,12.158665655,Control
11.95350544,9.807017204,5.192205263,7.40671300167,5.889723735,7.12504087833,6.790811062,7.561385569,8.534895205,6.6782896425,8.8761193325,9.6248298825,8.299094802,11.14402105,13.700177205,4.66198269067,9.567718992,11.53193469,7.490525055,10.20705738,8.5468693335,7.59287534,5.524897771,9.934575887,8.47914895033,10.382563883,10.33550233,6.8431552575,7.3361743,13.26600764,11.29402062,7.299393782,6.76277535667,10.171859162,11.63993091,13.02719506,8.5929189175,12.29328779,12.51214052,11.41529827,6.489624237,10.49005891,11.47602735,11.63838852,12.36339568,6.760856726,11.575560795,10.42665293,9.3878224585,12.11638337,BRCA
11.76197512,9.836169177,4.219774039,7.91736616433,5.98664487,6.46160281933,7.164298385,7.160832288,8.411044972,7.0761650825,8.825644981,9.8176306835,8.856706512,13.53768073,13.98593416,4.935025648,9.091846003,11.12068843,7.3807040615,9.902729762,5.846367781,5.6989439535,5.187134224,9.837833335,8.74734237167,11.328436982,11.87896296,7.2051021795,7.254464427,13.57024711,11.05212667,8.435671433,6.90278119133,10.0849120045,10.59307853,12.95796723,9.1299908475,12.32501877,12.87483063,10.53666518,6.544407535,9.640936796,11.83723775,11.54965727,12.33572539,5.447092526,10.85343809,9.907998913,8.60764516,12.00064267,BRCA
