@relation thedata

@attribute 1385 real
@attribute 1390 real
@attribute 2353 real
@attribute 30818 real
@attribute 3725 real
@attribute 4986 real
@attribute 5430 real
@attribute 5567 real
@attribute 5568 real
@attribute 5573 real
@attribute 5575 real
@attribute 5576 real
@attribute 5577 real
@attribute 5595 real
@attribute DependentVariable {BRCA,Control}

@data
10.707890538,4.626619678,14.72004222,6.80075389833,14.72492149,5.529517425,11.4871292,5.4829326402,5.48205062,9.78527191267,7.409181146,8.786482932,4.767140212,11.634256725,Control
11.4528809893,4.905220009,13.75148289,6.65794335233,14.11502538,5.52873637,11.94573106,5.5428379012,5.804719114,9.789873514,7.391761545,8.66542575,5.442455259,11.27623323,BRCA
10.8440250817,4.521001314,14.33042537,6.955294793,14.41297137,5.565377259,11.65775177,5.4641368762,5.527329405,9.801472324,7.677704008,8.815320146,5.112503363,11.198356615,BRCA
11.337274206,4.396877862,12.01436934,7.30770127867,14.08054111,5.767662245,11.94385185,5.1156792046,5.655216748,9.34823014567,6.105076296,8.115695415,5.7109519,11.274247985,Control
11.0490871027,4.261102729,12.40857396,6.59537429867,13.43392773,5.641409649,11.82274022,5.466218321,6.407145055,7.772929909,7.418993406,9.518791383,5.377654117,11.21839075,BRCA
10.8002004453,5.135566932,13.96600025,6.557557796,13.80946823,5.450725666,11.63953303,5.6759717936,5.625863148,9.84054935,7.890402801,9.231287868,5.316879984,11.07534033,BRCA
11.1354255073,4.567828407,10.44201071,7.333385781,13.91249272,5.602595877,11.94707994,5.5322651396,6.430289978,9.55785931,7.572418149,8.344585666,4.904497645,11.151396135,BRCA
10.258386433,4.636656248,14.08516788,7.335007163,13.96294256,5.914092825,11.36417449,5.3094441946,5.233822166,7.854087509,7.90344675,8.118825763,5.023045997,11.40345044,Control
10.6759547673,5.943341911,14.82357723,6.86493608167,14.44356588,5.447753778,11.48468963,5.291675395,5.844493149,9.60954968233,7.548207573,9.026662535,5.398154738,10.99057863,BRCA
11.1110274023,4.211784649,11.55023948,6.90479625,13.15952927,6.336020558,12.0199261,5.3589494338,5.913135501,9.492243668,7.121070136,8.794173061,5.778347403,11.551814785,BRCA
11.005151922,5.414990652,14.20597115,7.21098209367,14.17314893,6.107798352,11.4243108,5.0578073466,6.287994543,9.08887684467,7.988004536,8.176760488,5.492182674,11.573459625,BRCA
10.78322175,4.968564562,14.15265365,7.21581545067,13.87385551,6.007201809,11.55629063,5.3421536938,5.822227442,7.99293009967,7.5453142,8.94526175,5.564539174,11.32136754,Control
10.4041484903,4.508141919,14.61254488,6.99339428467,14.67256817,5.978831274,11.66558698,5.4913025734,5.416511492,9.194411155,7.626842693,9.004516227,5.301049141,11.488573795,Control
10.5074705227,4.522255558,13.61588998,7.20975457133,13.48222565,5.154627002,12.19128143,5.4387987878,5.237842121,8.633415693,7.240984771,7.750842834,5.268482349,11.695521545,BRCA
9.90083481867,4.517251297,12.35733627,7.44940976067,13.17144427,5.348384034,11.14770754,5.8117429202,5.913135501,8.41487604833,7.292669322,8.335480939,5.287261033,11.206231375,BRCA
10.2584479883,4.762629799,13.96294256,7.44680138,14.09890062,5.209854193,11.96009799,5.3283454926,5.754627826,8.30846996767,7.370450116,7.540595216,5.765409598,11.49634678,BRCA
10.0323493423,4.341093982,13.92451704,7.00697253433,14.01211384,4.96994622,12.44988381,5.4065428568,5.634165776,8.24833877567,7.801516189,7.582482852,5.66903474,11.796022585,BRCA
9.692770319,5.08524538,12.40276968,7.396596913,13.34674991,5.722337084,11.89363345,5.5295343186,5.620154746,8.653406271,7.587367101,7.646560735,5.325990094,11.46459896,BRCA
9.570767933,4.971786376,13.08977243,7.26378780933,12.76004735,5.221114603,12.2142175,5.4814391052,5.341284192,7.64956818833,8.135646608,7.576259705,5.707781006,11.5411915,BRCA
10.2933462963,4.867663307,8.405238411,7.93551200833,12.03663478,5.167730486,12.06768485,5.1210123436,6.445516183,8.42010759833,7.493457452,7.632470217,5.002940155,12.52079595,BRCA
