@relation thedata

@attribute 1282 real
@attribute 1284 real
@attribute 1285 real
@attribute 1286 real
@attribute 1287 real
@attribute 1288 real
@attribute 2149 real
@attribute 2155 real
@attribute 2159 real
@attribute 2243 real
@attribute 2244 real
@attribute 2266 real
@attribute 462 real
@attribute 51327 real
@attribute 5327 real
@attribute 5340 real
@attribute 5624 real
@attribute 5627 real
@attribute 7035 real
@attribute DependentVariable {BRCA,Control}

@data
13.17957018,10.06394142,5.5662848295,5.323380202,8.7528568605,6.22269146867,11.7906038575,5.74607311533,8.701749275,6.212296819,5.66197871,5.61663289,5.28356184,6.374435828,11.68808867,5.742552812,4.850263431,12.29448586,9.76322470733,Control
12.03104303,9.662846866,5.521636581,4.783471516,8.456458626,5.50909937167,11.750443977,5.580062646,7.877531272,5.7937330178,5.223664671,5.08042485533,5.214524337,5.856743757,11.90369558,5.013251478,4.06456111,12.39041358,9.841339379,BRCA
10.65812692,8.511012465,5.6717042015,5.395243853,9.016602648,6.32727236533,11.386995669,5.85758803233,6.401780305,5.862260741,5.7185873855,5.12813079533,4.96764272,5.687068563,11.42560159,5.038053386,5.857490426,11.62074231,8.406974905,BRCA
12.43530962,9.841761329,5.6567520235,5.754627826,8.5825771995,6.12400306867,10.928805556,5.71276030433,5.763551833,6.142895466,6.1111201375,5.394216664,4.628224624,5.249456007,10.65984455,5.307438771,4.845002284,11.6659178,8.229500393,Control
11.48468963,9.517187651,5.406455813,5.806975681,8.0194344075,5.820521944,11.7514471335,5.407285048,6.53056679,6.0545063174,5.524787686,5.16471474267,5.394386591,5.333791561,10.46549017,5.073618089,4.906423146,11.67950002,8.953209788,BRCA
12.15911615,9.981902989,5.372043052,5.80774855,9.089106031,5.81522003967,12.191046306,5.31970799833,7.484220974,6.1325254104,5.8811445325,4.86237598533,5.070616072,5.688048317,11.43475867,5.460260315,5.499695432,12.26341894,9.436257661,BRCA
12.70613234,10.24008207,5.293021282,5.779661087,8.784683382,5.76016431267,12.426379765,5.95868764667,8.609253665,5.8629718688,5.5239862235,5.183358411,5.219373048,6.143337929,11.09442761,5.572140279,5.019714421,12.53522562,9.594526537,BRCA
12.13864308,9.484486155,5.8644482025,4.923875634,9.583290087,6.17054467033,12.080271783,5.49413051767,9.342497592,6.2905934128,6.0018505655,5.73127573267,5.2209212,5.754494213,11.74423796,5.725748823,5.555364666,12.41967063,10.051001112,Control
11.59733576,9.528835552,5.8691149425,5.641409649,8.916717513,5.627103762,11.6814712815,5.34907679233,6.982426435,5.777716958,5.5854962715,4.90385191767,5.007656643,5.847816088,10.97842288,5.244897759,5.015037253,11.60505131,8.53904212,BRCA
12.32198735,9.798480357,5.873255617,5.853503721,8.383828745,5.95411342967,11.2871386965,5.582732178,6.842950948,5.834084272,5.882017596,5.373245961,4.827579315,6.177724116,11.32802988,5.336114869,5.28356184,11.24631027,8.409160684,BRCA
12.04226139,9.95258151,5.790232062,6.1022441,7.5747111425,5.596975461,11.75733557,5.47682531867,9.362086899,5.8878688452,5.589234893,5.10876104267,5.167429435,5.887166532,10.14178182,5.545359333,4.832651143,11.99760301,11.0967795047,BRCA
12.57561022,9.847234001,5.573893621,5.137105138,8.892008195,5.920923915,11.9564860075,5.93528576467,7.774854787,5.890793344,5.3609119885,5.33171452,5.622060057,5.297201735,10.97779886,5.26866948,5.091923254,12.07828769,9.05386789867,Control
13.18229429,10.72100969,5.8254393855,5.397898131,8.6811245715,5.92918940233,11.749596883,5.29903190733,8.226967397,5.9960739032,5.578027233,5.43919162867,4.944168843,5.269043668,11.06141864,5.011016147,4.944168843,12.10010062,9.05364495533,Control
11.83486615,9.637567286,6.076605462,5.057462456,10.4345005835,6.265588094,10.9551055265,5.70425736133,7.566817294,5.8533394194,5.7407899085,5.244861722,4.872103847,5.518229233,12.41466417,4.911225686,4.700318863,11.32848436,8.26642682067,BRCA
13.95070399,11.14837189,6.0934717055,5.461570507,10.439916445,5.798142002,12.47184107,5.98287074067,7.69122204,6.6576685756,7.706848707,5.892500193,5.23994335,5.416680376,12.31595909,5.021047975,5.31307462,12.22502371,9.04715206167,BRCA
11.78375755,10.08948727,6.4729748835,5.088535181,10.1133745185,6.33121760033,11.106139519,5.89771809,8.14949453,5.871486022,5.679065704,5.01693401867,4.649642211,5.325000691,12.34480084,4.873457956,4.795210185,11.78049682,8.67502822533,BRCA
11.31092814,9.368283342,6.376176938,5.08439518,10.793897542,6.330944259,10.837073227,5.86989377867,7.591767528,5.9806233382,5.594069333,5.221348673,5.173738339,6.050562234,12.98742218,5.274831217,5.139767484,11.10215306,7.70340419267,BRCA
12.72627038,10.35265071,5.904154572,5.358089615,9.6697834825,6.250331092,11.4335031145,6.135404031,8.503151056,6.2075168774,5.8824568005,6.427978353,5.568952692,5.50716927,12.02694363,5.119367849,4.42789603,11.85977947,8.56480189267,BRCA
11.83178435,9.985152126,5.7549697005,5.196441066,10.2984544975,6.126459088,10.9875720195,6.213186906,7.846792788,5.8517522696,5.8434161095,5.34856477533,5.855623029,5.379907907,13.6548665,5.375657441,4.878003385,11.75128055,8.11835309067,BRCA
12.59652762,10.20419243,5.8582799855,4.686239521,9.48299832,5.79939505,9.600415897,5.691290732,7.9096848,6.2169609176,5.783726554,5.01021263533,5.334149236,5.356153716,12.1820747,4.817893448,6.114372881,11.36752411,9.06854788967,BRCA
