ID	84735	6723	314	219	18	217	34	218	51733	8639	1807	1806	3030	57571	6611	220	221	222	1892	223	224	2571	2572	26275	1962	501	23417	DependentVariable
Instance1	5.451055498	10.0250638	5.85371405567	6.4032298225	5.38116950267	13.0288437	10.81663915	6.49377991	5.599623716	7.755991017	5.37209128	7.836115267	10.55163644	6.438380709	10.947853095	10.673781165	6.55532521	7.21985370467	11.94269603	13.90556143	10.485252783	5.38304633667	5.784118687	10.69826214	8.035405516	11.42353215	8.311181937	Control
Instance2	5.254944744	10.07411507	5.95068599267	6.056583232	5.576464594	11.95442182	10.372158303	8.012835586	5.737356364	6.891604874	5.827572151	7.995118605	10.43684194	6.715554084	10.87656939	11.969121125	6.70539325	8.221370482	11.58443655	13.59555882	10.019264947	5.555093649	5.641409649	9.943115915	6.802099894	11.38356241	7.860530081	BRCA
Instance3	5.598879718	10.22917365	5.416089505	6.112002883	5.47866963533	10.45871961	10.3250275745	7.897121091	5.144669712	5.697600956	5.602001935	7.803939173	10.87780964	6.452987109	11.34910124	11.543692005	5.9520009225	7.99531562067	11.54512148	13.83149977	9.46395718933	5.46421904767	5.149148835	10.46989643	6.935698777	12.194507085	8.114394519	BRCA
Instance4	5.494744603	10.94059644	5.668788356	6.548599416	5.55787428767	11.12925744	10.314676885	8.355550554	5.077041333	6.781428977	5.919585149	6.787808308	11.03657221	6.369340517	10.161518931	10.9735793315	6.112273416	7.63547782267	12.14532727	14.26291555	9.60250727633	5.54813415467	5.850631456	10.13564553	4.910026549	12.319046675	7.620899996	Control
Instance5	5.44461013	10.14380446	5.51591128333	6.81576014	5.70309750667	11.84647188	10.5236607105	7.237929634	4.993460669	6.491897679	5.716724307	8.132321229	10.24516082	6.038815446	11.34480502	12.419934235	6.522064276	7.319924328	11.81929108	13.57945564	9.31012465333	5.30357325	5.651059765	10.82171841	6.860966288	11.80913255	8.11582544	BRCA
Instance6	5.206341637	9.275729428	5.42458429367	7.224949571	5.51417857267	12.28941816	10.966067695	7.322516605	5.342529189	6.680926028	4.769786816	8.462462524	10.458089	6.035630095	11.88888371	13.47778484	6.7644955215	8.604694593	11.50616141	13.83559602	10.2091594633	5.448684967	5.703219255	10.42177586	7.684715533	11.679923925	8.062317545	BRCA
Instance7	5.507803557	11.56061002	5.55495371667	6.265901599	5.851328677	9.234794159	10.504906118	6.944393257	5.263890047	5.197326058	5.401230463	6.194663913	11.12425722	6.146803484	9.448653823	10.5644352525	6.24958932	8.44327070033	11.52066056	13.96600025	8.441678221	5.79339804	6.046584505	9.360255142	5.650629048	12.374971035	7.168173481	BRCA
Instance8	4.96879493	10.17277787	5.285641028	6.2403037255	5.58262949933	11.61805062	10.86864687	7.126784799	5.032113243	6.868270444	5.30196368	8.048801705	10.26349255	6.222848625	11.276619855	11.82649119	5.893283963	7.26190433267	11.81218745	13.93264756	9.756458509	5.31003055167	5.820441464	10.84981969	7.330157527	11.9777839	8.11035427	Control
Instance9	4.968334156	10.42665293	5.59741862067	6.926570309	5.77540273467	10.9270559	10.6210851805	6.989255759	5.349622922	6.162699096	6.134432096	7.880044356	10.23245125	6.469646395	11.575560795	11.30983503	6.10688938	8.58381873133	11.59869472	14.24390588	9.25164354567	5.29941082167	5.821079567	10.85352421	7.223376994	12.239160505	7.814392003	BRCA
Instance10	5.255511354	9.907998913	5.54518123533	6.43527559	5.54244468267	12.50386679	10.3774367615	7.191037308	6.304287999	7.272958931	5.846751073	7.463240557	10.66366508	6.390302791	10.85343809	10.2589970025	5.850080124	9.57564639733	12.03524768	13.83559602	10.3875623913	5.29248360533	5.921252584	10.35655132	7.358126164	11.5195314	7.898935572	BRCA
Instance11	5.331106163	10.36475876	5.46557909033	6.611018322	5.46368062267	12.8865864	9.920088216	7.408968939	5.194964872	7.019760631	7.038208781	7.868546526	11.0078229	6.353945711	10.991262065	11.329687575	6.2640646265	7.82566560567	12.27732381	13.65917147	10.128269179	5.39489482267	5.662640784	10.51584792	6.893365624	11.25552666	8.70527048	BRCA
Instance12	5.053123557	9.587262369	5.41561187333	6.7433195595	5.72402898633	11.97837451	11.50645667	6.901292687	5.802588255	7.364312244	6.236976265	7.660194049	10.36324806	6.031555788	10.934265385	11.82766261	6.325598804	10.654760924	11.84033352	13.95556321	9.58347497767	5.59080149	5.613687265	10.57405919	7.504284952	11.91318746	8.104482291	Control
Instance13	5.6098519	9.946665485	5.35367873133	6.7407980685	5.42759286467	12.97619003	11.099654135	7.493217251	5.848755155	8.724992221	5.605339686	8.036037752	10.6865533	6.429202197	11.043348045	11.776292095	6.6684637565	7.723910518	12.59449147	14.15265365	10.3245622923	4.981569429	5.759562832	10.86302493	8.589277669	11.16129661	8.489327297	Control
Instance14	5.309259193	10.58177047	5.67528823967	5.9521494595	5.71063645867	10.97440404	10.209684925	8.381198053	5.776637824	6.944100378	6.239651629	6.259560267	10.31343892	6.601997758	11.35966066	11.72177862	6.097793866	10.775074747	11.63008747	13.29757193	9.80908143033	5.47473271133	5.836246857	10.50506251	7.410368932	11.56956062	8.281861801	BRCA
Instance15	5.493384144	10.7042238	5.55647609967	5.5304508875	6.01382701333	11.44340995	10.538941	6.089535888	5.388199225	6.771559209	6.928551315	6.509304419	11.39453251	6.26987998	11.389315675	11.66778647	6.2382323125	9.45464799067	11.47762688	14.08516788	9.764585554	5.63404647867	5.541492575	10.53344682	7.124305192	12.000347935	8.395942279	BRCA
Instance16	5.539477758	11.24081833	5.35918447167	5.5671182975	6.066832539	11.22221848	9.8848056945	7.522544507	5.713016126	6.607926227	6.571453551	6.296921367	10.20626383	6.579282463	11.43211096	11.175740485	6.595907434	10.230830949	11.75795051	13.68697704	9.70899110833	5.35568885767	5.679065704	10.66108355	7.131705547	12.03718381	8.455040631	BRCA
Instance17	5.586773185	10.09238094	5.48849556	5.6450569395	6.13280872533	11.05105615	10.13504643	8.064569153	5.836183727	6.536756683	6.536756683	5.915766617	10.09354338	6.79103628	11.37773182	11.546869285	6.6272888075	9.43820420067	11.86842336	13.591191	9.685554668	6.65760496733	5.702942321	10.66888523	7.615631706	11.810188385	8.254711101	BRCA
Instance18	5.823119603	11.13121409	5.51950243167	5.6243045	6.16764235433	11.73537632	10.28664241	7.010447332	5.807812937	7.418993406	7.22195228	6.249071368	10.58354379	6.685068064	11.287285115	10.636796265	6.473916165	9.765289825	12.25692522	14.11502538	9.57290826833	5.49308264767	5.86159021	10.75920601	7.627171113	12.54199003	8.316667472	BRCA
Instance19	5.495704155	10.82151514	5.39486254967	5.4255808035	6.117447479	10.84509426	10.231455245	7.385001972	5.471521792	6.22728441	7.079274431	5.89561239	10.38957787	6.977397638	11.722572425	10.763373605	6.335985751	9.31578716567	12.09022832	13.27502674	9.49687799433	5.87214272333	5.766470106	10.70099474	7.545198345	12.12512938	8.31008005	BRCA
Instance20	5.636777762	11.01529328	5.812353617	5.8563706055	6.10426310467	9.486151779	10.0725236105	9.445243095	5.980260273	7.514519035	7.353634535	6.472573571	11.268855	6.295957723	10.0322357035	11.1898475635	6.594969646	8.094740531	12.66850837	11.35147224	9.71543501233	5.37312985767	6.58304938	10.51147622	6.610216975	10.3607049955	9.745191577	BRCA
