ID	5168	5048	8613	151056	79888	10390	50487	133121	85465	254531	123745	56994	8681	8540	8398	5050	30814	8399	5051	5320	5321	5322	84647	7941	64600	8611	8612	391013	54947	26279	5049	5337	81579	5338	5319	DependentVariable
Instance1	12.04878885	10.67301333	10.585142871	6.013356873	8.527478106	9.00991356825	5.790192895	7.122572104	7.629285804	7.367548257	5.2037195755	9.989668857	9.970178212	9.249416378	5.9973155525	9.398140372	5.346435058	5.934641074	9.179760538	9.972804328	5.689167221	6.31084507	5.901658111	7.945767346	5.516024013	10.9431224093	6.97276375733	5.110416751	6.894093582	7.445801364	6.07393334	8.517296488	6.001133	8.102817052	5.368428976	Control
Instance2	11.114435575	10.90148185	9.570889838	6.225646687	8.44125431	8.69807496025	5.821079567	5.76593995	7.718706032	7.926697943	5.420625092	9.4860713765	10.89604874	8.601288997	6.074195938	9.583882482	4.937593039	6.353195907	9.480755433	6.6596432	5.663779561	5.804719114	5.899424146	6.853313064	5.714802736	9.55774462367	7.42474164867	5.398154738	6.802099894	8.180387697	5.965329042	8.822380524	5.644873832	8.723286465	5.473633714	BRCA
Instance3	9.5589372645	10.87614109	9.13727223567	6.783656769	8.609253665	8.6292747865	6.193580184	6.031886566	8.319853998	6.749605076	5.4820486345	9.988974923	10.58594865	8.44984106	6.225222865	10.68855655	4.838713892	6.403868968	9.240213617	5.760494586	5.682862067	5.173838258	6.376000002	8.090815231	5.329313116	9.388513914	8.05789780667	5.515393331	6.309299558	7.6220252555	6.018484655	8.8794769	6.257770271	9.112766015	6.004058206	BRCA
Instance4	9.3308144945	10.42139193	8.15530132967	6.183293584	9.081803715	8.43259914125	5.759562832	5.972354482	8.337020979	7.356366407	5.275502987	9.961175339	11.09339134	8.71258815	6.512188232	11.32350252	4.904979261	6.816507311	9.413776593	6.594776658	5.460424154	5.108536217	5.863140121	8.070538427	5.193979903	8.49375710433	8.29916801667	5.499695432	7.429367247	8.477277703	5.660003917	9.316802576	5.574564199	9.088311981	5.432467779	Control
Instance5	10.4101702945	10.475222	10.3473351567	6.391506215	7.757925191	8.8964367985	9.731989781	5.991981649	8.005934842	7.368639866	5.416694716	10.190738986	9.802112873	9.557291911	6.518443469	9.377189446	5.541492575	5.925412759	9.825992722	8.905673654	5.599028548	5.902080364	5.504788206	7.100087051	5.182107523	9.639040942	8.12905631867	5.228252321	6.672712173	7.8127938485	6.306066817	8.026649483	5.989826604	8.873068105	5.83744581	BRCA
Instance6	11.30928802	11.44759484	10.417489828	6.20653151	8.283761058	8.73655071875	5.353244986	7.035297081	8.131292534	6.99095805	5.506526572	10.175912513	10.25398074	9.453981066	6.07383167	7.761287143	5.156043878	6.064587171	8.907943022	7.21972788	6.376000002	6.024591871	5.093825554	10.41191374	5.334685584	9.99608662833	7.73485708867	4.985513237	7.1507656	6.8315434305	6.646058675	8.511892099	6.394896188	8.949827531	5.14017664	BRCA
Instance7	9.6553322615	9.487689892	9.10501436133	5.205168882	9.198691276	8.62107263	7.230263367	7.431896876	7.339407163	7.640572353	5.7231049945	9.0353450035	10.63491565	9.522974333	6.0879165975	9.675216591	5.438302209	7.988231821	9.718905756	6.139659422	5.333433796	4.77796061	5.626739362	9.315614414	5.201056716	8.75084065167	7.858497818	5.014814152	5.869940017	8.4336189565	6.731933742	8.946870554	6.165867356	8.335882847	5.014814152	BRCA
Instance8	11.7494764	10.07742031	10.3374324443	6.389055329	8.204963705	8.98511437	6.068354407	6.774790765	7.489328426	7.374107299	5.852605391	10.145114775	10.04775483	9.236840051	5.8864404035	10.31926034	5.023045997	6.918538669	9.071644113	7.542337622	5.891304496	5.887897624	6.001358226	7.821010387	5.354038858	10.6777321773	7.553446162	4.867045482	7.422655866	7.178770695	6.15689776	8.972320105	5.392842236	8.236828767	5.517599514	Control
Instance9	9.8479679615	10.65812692	9.77375025267	6.383147516	8.527478106	8.71051969	5.563776856	7.404505356	8.067516543	6.925913771	5.0692057385	10.4549303495	10.06457475	8.709412238	5.700402949	10.19039298	4.742156708	6.077249008	9.294874074	5.818908863	5.847816088	5.781235931	5.956585975	7.436713884	5.39361462	9.35728519533	8.58908597933	5.05203679	6.884906563	7.320817348	6.061674282	8.25505351	6.058214335	8.587722324	5.801553978	BRCA
