ID	5436	5437	5435	5438	5439	2963	2962	5431	5440	5430	5433	5432	5441	DependentVariable
Instance1	11.06244102	10.33896506	12.07353083	11.03306523	7.484019523	10.64948099	10.15511583	9.502643438	6.365977347	11.4871292	9.588630847	9.734545643	9.950818724	Control
Instance2	11.20928598	11.03103278	12.14356347	11.31379869	6.750074255	10.72254311	10.98225228	9.076489033	6.504704302	11.94573106	9.975440003	9.498501844	8.536044277	BRCA
Instance3	11.27344029	11.02625388	12.38193096	11.43055462	6.90941648	11.17512864	11.02694718	9.480992671	6.401780305	11.65775177	9.936402792	9.55547611	8.618450775	BRCA
Instance4	11.08706186	11.73846187	12.34948589	11.62261253	7.827852559	10.8849167	11.21644291	8.607368346	6.648325671	11.94385185	9.42569906	9.5760667495	8.674016666	Control
Instance5	11.3442156	10.79386361	12.13760287	11.5269639	6.693630261	11.02198648	11.01557728	9.566592153	6.908516092	11.82274022	9.787507202	9.5036457565	7.919118257	BRCA
Instance6	10.31037169	9.875964751	10.92233559	9.599160216	6.361510132	10.94132297	10.5362572	10.07813116	5.738505243	11.63953303	10.20626383	9.9366689445	7.686957644	BRCA
Instance7	10.67974863	11.62683849	12.15346979	11.33246195	6.933398915	10.21664921	10.47933595	7.728874776	6.973327498	11.94707994	8.931979298	9.310331427	8.661565351	BRCA
Instance8	11.18055585	11.02111204	12.42339047	11.33541843	5.975453214	11.07640162	10.18342483	9.579754867	7.098982487	11.36417449	9.659501442	9.9425822725	8.961436038	Control
Instance9	11.62550351	11.34089896	12.19349773	11.31701417	6.260971855	11.32848436	10.89238744	9.777995431	6.517673816	11.48468963	9.969027107	9.5458512545	8.771812245	BRCA
Instance10	11.31223081	11.14633337	12.31595909	11.64258438	6.154418781	10.59878323	10.67333141	8.832954179	6.645878602	12.0199261	9.532570767	9.4451757265	9.146391192	BRCA
Instance11	11.4744083	11.13855038	12.18094263	11.42772678	6.402078871	10.90796116	10.79666855	9.486624446	6.755291951	11.4243108	9.720120732	9.636870305	9.66947024	BRCA
Instance12	11.48188533	11.28537059	12.08367055	11.28199972	6.104971499	10.82131183	10.27729935	9.811543731	6.326074949	11.55629063	9.578863787	9.355641581	8.91062109	Control
Instance13	11.16768802	10.97608812	12.19128143	11.15088665	6.382499203	10.75314175	10.38624004	9.493665908	6.547978484	11.66558698	9.601752743	9.6358129485	9.180550154	Control
Instance14	11.36217961	11.73219511	12.38074251	11.33051934	6.185178351	10.26546887	10.41629907	9.214775128	6.114268757	12.19128143	9.330368553	9.9907375325	9.410849402	BRCA
Instance15	10.87659774	11.25995523	11.50362218	10.16197619	6.723562401	10.46916384	10.04182378	9.426286314	6.092128797	11.14770754	9.259561518	9.683055312	8.426475613	BRCA
Instance16	11.53262879	11.67585684	12.54548466	11.68597092	6.764676316	10.49127719	10.80422	9.136613813	6.016480301	11.96009799	9.374426115	10.0054039915	9.227195422	BRCA
Instance17	11.56134298	11.58990637	12.57220763	11.74803988	7.461215696	10.32819838	10.86526952	9.151492997	6.083857569	12.44988381	9.560027603	10.266338858	9.319763063	BRCA
Instance18	11.72083647	11.66436963	12.69228318	11.77806492	6.773307786	10.85319669	10.72254311	9.14242692	6.67359573	11.89363345	9.353875227	10.1308165865	9.38991153	BRCA
Instance19	11.67615115	11.62683849	12.51339458	11.8267889	6.977855527	10.60533161	10.84822018	9.583727381	6.104132849	12.2142175	9.517335308	10.185310385	9.598481115	BRCA
Instance20	11.40065415	11.67585684	12.94317143	7.91898414	6.337002435	6.387591412	11.03013967	9.797410704	7.371212794	12.06768485	9.443980125	10.509973745	9.391867114	BRCA
