ID	3725	6349	55844	54106	6347	6348	6416	6352	4615	414062	10333	3551	207	208	10000	4790	4792	23533	1432	6300	2769	5970	2767	7042	7189	2770	2771	7040	919	107	7048	624	7046	9630	7043	811	2776	915	916	2778	917	2773	2775	5054	2774	718	713	712	1636	714	5330	841	23236	148022	1147	5331	5332	7124	8772	8837	51135	3576	5601	3593	5602	5600	4843	3592	5603	7132	4088	5595	3586	4087	5594	8517	5599	3460	5520	5521	3458	3459	3456	5516	5515	5518	5519	3553	3654	3558	8503	5290	5291	355	5293	5522	7099	356	7097	2353	5294	5295	3569	5296	DependentVariable
Instance1	14.72492149	7.0610909745	8.20250757867	5.412113573	12.18459653	8.622089465	8.585478725	10.4288009025	9.4642502	8.933556532	6.147515948	7.1307406325	9.746089281	7.466690585	6.02664600925	12.34771002	15.00532806	6.033979735	7.09994864525	6.752518218	8.935666829	8.69026092	12.11539657	6.78103548	7.37822060033	7.1915641815	11.95442182	5.682300273	8.7285712195	8.2081635635	11.1277065827	6.38362276	6.451380618	6.639670365	9.289875449	10.20043922	9.668318219	7.280935014	6.11956952	8.533866741	6.720624337	8.056110832	5.32399731333	9.241179451	5.87181796667	9.984080577	11.58695951	9.493065415	6.02975163867	12.10196099	7.476788978	5.6639776582	6.8772890085	8.990502651	9.004698798	5.876585242	6.9141724395	8.519696323	9.964760013	11.98737426	7.450842404	9.6189422155	7.621649748	4.636656248	6.7523535558	7.4995792045	5.496412483	6.597386379	9.595220702	12.08918571	10.68629503	11.634256725	8.621509826	6.170533443	8.27215776867	10.2072374	5.939777752	12.74323457	10.96893514	6.91975461317	5.676529235	12.80095353	5.011016147	8.82094285433	11.688477345	12.47196608	8.486261975	9.000106455	9.677464692	5.726430204	6.660285205	6.685313404	7.339184439	6.109057762	8.467616885	5.80753201125	8.456252884	5.714184545	5.492342928	14.72004222	6.299304767	7.0703331436	13.60771409	11.7240492	Control
Instance2	14.11502538	5.770566691	7.971786959	5.359671604	11.20148395	5.965329042	8.106593131	12.30387242	9.905361101	6.857342354	5.905574287	7.787354885	9.68028616833	6.43012268	5.94776533325	12.34109771	13.91249272	6.539395847	6.60639379225	6.478329262	9.171240063	8.669346719	12.64178371	6.166218956	7.05787236967	6.0573658185	11.95691889	5.101199635	9.701700705	6.3425008425	10.8486273113	6.706189056	6.425850025	5.605858198	9.578863787	9.793246096	8.930930318	8.193154688	6.912593359	8.84345400733	7.355551793	8.621833133	5.80333317067	6.935404128	5.97456910267	8.261532137	11.52103369	9.107570921	5.29478875067	11.70094695	7.453231788	5.8528914586	6.8906417385	8.8269228395	8.974945912	6.036839159	7.100683958	7.177920594	10.15158143	12.5292244	7.849500691	6.7790147065	7.563421716	5.272407006	6.347242776	7.383968157	5.36548732067	6.147057976	9.166697324	12.001308	10.45921159	11.27623323	9.0225626735	6.372627633	7.85669691467	10.39985497	5.0886580415	12.42907592	11.09730811	6.70458019967	5.277995204	12.18834321	4.332418168	8.45745837133	11.725137905	12.56790862	7.037171767	8.25032344	10.14535302	5.368428976	6.249592888	7.098719371	6.741201091	5.4568451785	8.699078855	4.9293949665	6.966306806	6.1044474	6.063509009	13.75148289	7.09127967	7.6111323212	8.608616259	12.12504541	BRCA
Instance3	14.41297137	6.218168565	8.11223086067	5.651633855	9.033120888	8.136838795	8.6701660175	12.58270474	9.70697128	8.1906728155	6.207019812	7.4532495275	9.69256516467	6.416760061	5.52044016575	12.51631937	14.51605303	5.844744204	6.58493097	6.215392848	9.060122471	9.073024297	12.18094263	5.995434345	7.01943370733	5.457103785	11.84327345	5.014814152	10.17915014	7.5711783515	10.3325384797	5.942638389	6.18913825	5.95414468	9.330514214	10.1258529	9.213384421	8.37636907067	7.731643389	9.29076107	8.04094875	8.38961104	5.697396068	6.442492064	5.83721516933	9.077998072	11.76843466	9.137228846	5.54229821033	11.93859466	7.462177348	5.7897319854	6.771545835	8.854112445	8.986710369	5.98687237	6.8982166245	8.414834386	10.64474883	11.86027624	7.734880845	7.352992936	7.8060539105	5.379561399	5.84197348	7.0833900895	5.691198038	6.608332915	10.50005538	11.63162057	10.2807653	11.198356615	8.5481499285	6.60179747	8.11094053067	10.04121461	5.6701097255	12.45547628	11.11355354	6.9928600185	5.336114869	12.87602003	4.538726271	8.297715334	11.639330205	12.66850837	6.469405549	8.349592102	10.42139193	5.465820435	6.638439986	6.212526175	6.813047234	5.8381822935	9.063247518	5.32123541	6.90941648	6.144867877	6.577621898	14.33042537	6.323194968	7.448654099	7.664022547	12.67203307	BRCA
Instance4	14.08054111	6.107345645	7.45259084433	6.225261069	9.114152992	5.651059765	8.231806127	11.83266708	9.766156644	6.9411979085	5.464840793	7.4011955135	9.98949733167	5.863140121	5.58777326775	12.26985874	14.35403309	5.341462114	6.0589973865	6.355796501	9.612320761	7.67194989	12.07926902	5.797150007	6.46814411567	5.725019338	11.56304622	4.808914358	10.0511208	7.0913602235	9.576518828	6.221350881	5.673352364	5.391983545	10.06419075	9.9831294	7.435526765	8.21299733433	7.627900667	8.629147321	7.285266093	8.480952861	5.12699757367	5.66903474	5.83686306467	7.478529234	11.63953303	9.128942349	5.305937761	11.41529827	7.601141445	5.6257131728	7.226006717	9.374046924	8.742495656	6.1476177	7.2768077175	8.370459788	10.26616024	12.50251243	7.184878131	6.039562885	6.9189611885	5.412113573	6.4393043462	7.0038486335	5.37344951167	5.82808014	10.578656	11.41027128	10.1682337	11.274247985	8.7223001635	6.7426452755	7.98209816267	10.50969117	5.7758281875	12.02845184	11.3273142	6.74593217583	5.464840793	11.98345514	5.123512303	7.178084026	11.80875598	12.57347448	7.27396389367	7.718260793	10.56828182	4.899672619	7.411068419	5.584068992	6.506054132	5.9473627115	8.649598507	5.47995598225	6.225261069	6.331145921	6.559687298	12.01436934	6.299945779	7.6522265588	6.879402901	12.52623397	Control
Instance5	13.43392773	5.3699566745	8.03585257367	5.776374632	11.06078055	5.850631456	8.6043275615	12.41216051	9.855452948	6.892582304	6.910795985	7.5245616955	9.506100771	6.860966288	5.87271996825	12.37603319	13.73047547	6.042212717	6.730522711	6.095297454	9.312021348	9.268495874	12.56435203	6.737352562	7.059741909	6.8901006515	12.12850358	4.828848945	9.3494460205	7.084991265	10.893048167	5.305251227	6.53056679	6.316965376	9.272076349	9.790259344	9.924501194	8.28606754333	7.904094356	9.35589447533	7.74183962	7.944479462	5.43099958733	5.826174259	6.009193146	10.22558136	11.58929079	9.096030618	5.52334638333	11.27819405	6.773076963	5.7767472574	6.848015995	9.049980109	8.684828488	5.887775801	6.6548276045	6.675961001	10.77308997	12.26224618	7.546047737	6.0044384665	8.1880407455	4.805822905	6.3743216144	6.931778481	5.24425162867	6.568568473	11.00715715	11.76197512	9.769929197	11.21839075	8.63491322	6.7719424625	7.82991936767	9.78258103	5.704258658	12.34109771	10.91092396	6.89127322283	5.115211455	12.38876812	4.173910121	8.52183209933	11.458095575	12.75620088	7.069555338	7.361595391	10.67791364	5.536217098	6.561483187	7.405441727	6.944393257	6.4964374115	8.565760069	6.149508134	7.753252064	6.16425895	6.542068896	12.40857396	7.300126299	7.950268865	6.192791506	11.96427598	BRCA
Instance6	13.80946823	6.2655051585	8.66534548967	5.256643908	13.10877685	7.239410274	8.9337864765	10.266671617	10.48083592	7.425835034	6.193383055	7.5689740425	9.688092646	7.477052175	6.0241266485	12.87483063	13.77694807	5.759695977	6.87151716925	5.996451597	9.80023708	9.673230059	12.03287579	7.238598499	7.331943975	6.5536864175	11.63993091	5.321216715	8.381411497	6.50402659	11.242027743	6.359842333	6.537921615	6.506966537	9.540317507	9.250826081	10.54993411	6.930751522	6.389657687	9.078168623	6.529942434	8.556449653	5.06825095367	10.25654518	5.95830637067	10.27605783	10.7357001	7.73643766	5.768262383	10.66068255	7.658927519	6.1557894346	6.727722821	8.959527725	9.33884841	5.94872421	6.9752829565	6.320264091	10.34100757	11.64430934	8.234483507	8.452055235	8.3174977465	4.790265497	6.511764621	7.4215310095	5.431006781	6.123713395	10.15284924	11.96720294	10.22471354	11.07534033	8.5984358945	6.996606232	8.18650002	10.54285319	6.517858181	12.38431166	10.87735721	6.6579623655	5.298302041	12.80568549	4.785303823	9.370871616	12.40345346	12.86342169	7.561705909	8.525208673	9.548258938	5.032554093	6.446881172	7.460253403	7.80732453	6.60785894	8.146264608	5.5935796175	8.209345068	5.609260937	6.055559693	13.96600025	6.725540512	7.4183463498	10.84461576	12.02694363	BRCA
Instance7	13.91249272	5.662505213	7.98588058567	5.71384099	9.122738147	6.053334703	8.457614913	11.861831105	9.530631222	7.6859922745	5.804783636	7.550193916	10.0480993307	6.742953157	5.88751933675	12.52075501	15.02279519	5.942169184	6.362735412	6.107065996	9.550891589	7.262755244	12.83993603	6.518854253	6.42166024533	5.366277458	11.48011881	4.73770262	9.811707063	6.201503818	10.2865973123	6.869350546	7.387675143	5.583918611	11.79415195	9.246990599	7.39744174	8.51372939333	7.380766509	8.46320594233	7.791799626	8.162543804	5.72716198833	6.992431746	5.627851163	5.442621133	10.93590557	8.355902877	5.38111384567	10.36292765	6.111350232	5.645039366	7.4861886795	8.833378894	8.17437786	5.48205062	6.945356743	6.423120638	9.911339974	12.89557628	7.141854563	6.8963072275	6.747341416	5.328236218	5.495877927	6.239058915	5.26103280633	5.850631456	9.662659976	11.42772678	10.43082915	11.151396135	9.1479749325	6.786368352	8.451561107	10.10111594	5.6011167705	11.41436827	11.72645885	6.79922658583	5.213941395	11.02951865	5.019714421	7.46461112133	12.072677105	12.04072818	6.68902141267	5.250782787	9.834609753	4.759703782	6.282259665	6.662423158	5.996847001	5.6801733885	8.302457433	6.4067498185	5.606746643	5.032113243	6.371171674	10.44201071	7.476910459	8.3350079456	6.331772944	13.11366653	BRCA
Instance8	13.96294256	6.37837625	8.039567259	5.870741528	11.19005631	7.395793572	8.519260169	11.332869705	9.695555047	7.407559731	5.563776856	7.4520617975	9.436876068	6.689303092	5.55851851825	12.20475003	14.22362506	6.015923042	7.0975611175	6.332712967	9.068624547	9.194320487	11.35299256	7.822174254	7.018808194	6.2928801065	11.95442182	5.167931151	9.1744218995	7.6188571805	10.851322655	6.483538193	6.018039483	6.749873197	10.56613044	10.4984955	9.665460782	7.87859624933	6.876858011	8.875123686	6.566324756	8.2669635	5.32302536333	8.527067524	5.686055121	10.32139858	12.00461736	10.24459905	5.523096805	12.21264541	6.898937271	6.1264922834	6.719520862	8.588742572	8.824657385	6.202570157	6.5861642735	6.14308278	10.36365325	11.28307404	7.659908731	7.9782570685	7.762308173	5.256643908	6.3190254744	6.487104221	5.32847452233	7.117464214	10.21059864	11.92850738	10.42491714	11.40345044	8.2346108605	6.47982421	8.171538624	10.4077487	5.401013329	12.74323457	11.11469255	6.56206245333	5.989996857	12.97619003	4.424648213	9.17209626933	11.932399345	12.30526243	7.08180120033	7.134583224	9.860714986	4.823508981	6.094030827	6.020263967	7.162847292	6.0495207925	8.452633655	5.55387164	7.833192323	5.582112807	5.443615974	14.08516788	6.726903149	7.757716558	10.45145612	12.07897478	Control
Instance9	14.44356588	7.896262373	8.01504381833	5.59156816	11.25995523	8.949827531	8.505661469	11.24078509	9.573046472	9.4300262125	5.584219358	7.530604743	9.58057105933	6.500527718	5.650041658	12.42766909	14.37348409	5.978888461	6.41978303225	6.387246745	9.270663911	9.012625324	12.07015459	6.303694572	7.05702786333	6.2675959045	11.46383867	5.46083367	8.5153541335	8.092918242	10.487156052	6.247648082	6.385953509	6.020263967	9.938499406	10.24073801	9.303998235	7.83390275633	6.663348622	9.29028807333	6.735255184	8.546914832	5.793978829	7.3361743	5.66709768233	9.687682355	11.21413864	8.92274875	5.734063004	11.43208526	7.321975714	5.8838277246	6.995146243	9.2449642545	8.659854224	5.352274105	7.024481502	8.252974189	10.67652155	11.75034492	7.280958923	8.04737784	8.3694050275	4.809043025	6.1710283688	6.9655385505	5.32697615567	7.818711782	10.55937736	11.36056745	10.30035288	10.99057863	8.326192676	6.895004248	7.91861634733	9.861979055	5.8779809975	12.50251243	10.73111134	6.85812555933	5.178725843	12.64577331	4.440788181	8.63116965933	11.55756824	12.62816419	6.71771492967	9.153147365	10.66204549	5.307438771	6.225020007	7.205282841	7.428655643	6.337979385	8.407417683	5.683181017	6.888990144	6.069858551	6.380768944	14.82357723	6.426437217	7.6719006758	10.12252426	12.20624983	BRCA
