@relation thedata

@attribute 1173 real
@attribute 1175 real
@attribute 160 real
@attribute 161 real
@attribute 163 real
@attribute 23426 real
@attribute 2890 real
@attribute 2891 real
@attribute 2892 real
@attribute 2893 real
@attribute 4905 real
@attribute 5578 real
@attribute 5579 real
@attribute 5582 real
@attribute 80852 real
@attribute 9463 real
@attribute DependentVariable {BRCA,Control}

@data
11.2613104,12.243005895,6.55015525567,8.768731126,10.066436801,5.190230876,5.716930037,6.607852271,5.65513866233,5.5268992665,7.9517637276,8.688181342,6.21136540967,5.313256056,5.47386273275,8.590129307,Control
10.94792585,12.07866152,6.33747983233,8.850844048,9.799591711,5.580530872,5.301232095,6.469157955,6.16242031433,5.961336328,7.595299563,9.433471275,6.479820979,5.115003321,5.6164748375,9.122113555,BRCA
11.162174555,12.3965886,6.42725820467,8.769293322,10.195515158,5.942638389,5.633294061,5.777427112,5.696743084,6.2019214455,7.8748981176,8.48506563,5.889051372,5.434470814,5.281477532,8.883637146,BRCA
11.27700269,12.07110544,6.79699623533,8.891161787,9.818157181,4.748208435,5.123512303,7.10371039,5.966949493,5.6256915225,7.3975879022,9.211511834,6.312672729,5.36790503,5.5031659995,9.7149701225,Control
11.397832345,12.28154315,7.262440087,8.282904386,9.7827240025,5.804912672,5.692518737,6.060539901,5.66733930533,5.8154103955,7.9907555988,8.977409535,7.50900425433,5.333791561,5.307599038,8.3150980955,BRCA
11.12104221,11.928151635,6.667704523,8.762399584,9.9980316435,5.984481833,5.665201768,5.684966848,5.683423462,5.8435199845,8.5764134566,8.467749328,6.98490046733,4.940884687,5.40430847475,9.304828712,BRCA
11.202937405,12.367794435,6.39423566067,8.058737407,9.5811370385,5.123719213,5.396614413,8.097585943,6.088857852,6.4131823975,7.595459753,9.024558716,6.81582852467,5.832707292,5.71013603125,9.629079064,BRCA
11.388759195,12.456368675,6.734569732,8.695994791,9.7220428385,5.536217098,4.93252334,5.682019293,5.83994640733,6.194061703,8.0354111434,8.419813926,6.87117032933,5.495064524,5.18389711925,8.929172496,Control
11.31699387,12.5301635,6.84260002933,8.773379189,10.274861495,6.385953509,5.422242462,6.672888927,5.61594119867,6.1480274795,7.9233796534,8.419971893,6.13414385767,5.606746643,5.29588019475,9.1404749205,BRCA
11.225414225,12.278551005,6.688774195,9.0923747,10.43837603,5.029686155,4.233626673,7.038153897,5.892477104,5.4601186915,7.4265913082,8.01888328,6.39658479233,5.139972076,5.5555554295,9.2388980895,BRCA
11.92263071,12.64530423,6.86276355833,10.25415499,10.58430262,4.424648213,5.272033689,6.385522173,6.92420295,5.592759756,7.3415078082,8.202296649,6.39932068633,5.996621069,5.72897896925,9.3187448955,BRCA
11.128931665,12.60422171,6.71727477633,8.237462291,9.755693129,5.75402647,4.960014967,6.462547771,5.947406878,5.8305587395,8.1074731148,8.474558864,6.68769140167,5.507010655,5.31094618775,9.138475826,Control
11.33856239,12.232026325,6.46909773,8.860746456,9.932349272,5.383886777,5.550447635,6.943836736,6.581196782,5.575339441,8.131821895,8.584390499,6.24070564267,5.499695432,5.44774421375,8.824205928,Control
11.5430778,12.295427595,7.27423223467,9.196639699,9.892658644,6.122057273,4.961404834,7.505218329,6.012950244,6.1284606735,7.9557735318,7.646632733,6.35314852433,5.292792099,5.67588684975,9.624358601,BRCA
11.404659965,11.998817005,6.75646800033,9.011787117,10.24021594,6.160330933,5.332807495,7.44226163,6.18777042067,5.8213655825,8.0064197612,7.883225397,6.73899581333,5.670168482,5.8152768775,9.34183765,BRCA
11.477235945,12.48822538,6.66660139867,8.779753104,9.7839005965,5.967520965,5.542111953,6.957105307,5.74485056067,5.948140696,7.4724730986,8.420129842,6.39469361333,5.558582385,5.730884174,9.5491236625,BRCA
11.64898438,12.57559811,7.03721285533,8.796575955,10.1155569995,6.005406303,5.088323162,9.367917655,5.51445043833,5.859451387,7.8504386636,7.621284726,6.135427533,5.391811746,5.48482238025,9.689796774,BRCA
11.679222855,12.93325679,7.03850006433,8.467861387,10.015151113,6.135150694,5.371568663,7.412868569,6.028551065,5.7998022125,7.7051460228,7.779918143,6.82794277033,5.446761787,5.70211371325,9.262226559,BRCA
11.832561885,13.038551,7.691036477,8.989622364,10.2426173285,5.923393601,5.414483349,7.65665926,6.02698255067,5.725509714,8.041595244,7.098719371,6.69079792733,5.836562468,5.5462409575,9.504882281,BRCA
11.897134165,11.51611697,6.77316165767,8.608754849,10.40685262,4.779274646,5.901899413,6.528966337,6.60218528067,5.278196221,7.5808402198,7.791197286,6.127634878,5.91922759,5.2327518435,10.586322607,BRCA
