ID	8517	4796	5599	1432	8550	6300	7189	1843	6416	7188	7187	7186	64689	9479	5601	5602	5600	5603	5609	23542	23162	6857	5290	5293	5595	4791	4790	4793	5295	4792	4795	5594	4794	DependentVariable
Instance1	10.2072374	5.201056716	5.939777752	7.09994864525	8.6131693455	6.752518218	7.37822060033	14.96942161	8.585478725	6.0418892532	6.390259793	7.722570406	10.50561834	6.622019321	7.621649748	6.7523535558	7.4995792045	9.595220702	7.887344199	5.272687206	7.6558645925	5.549215754	6.685313404	8.467616885	11.634256725	6.613275006	12.34771002	6.709066159	7.0703331436	15.00532806	6.192791506	8.27215776867	6.748330821	Control
Instance2	10.39985497	5.648473532	5.0886580415	6.60639379225	8.3752710795	6.478329262	7.05787236967	13.94018008	8.106593131	6.0826909458	6.773076963	8.156008632	10.64344837	6.94063991	7.563421716	6.347242776	7.383968157	9.166697324	7.798165773	5.30256690525	7.835585289	5.938057117	7.098719371	8.699078855	11.27623323	6.847355026	12.34109771	6.373840507	7.6111323212	13.91249272	6.22776574	7.85669691467	7.391761545	BRCA
Instance3	10.04121461	6.234487549	5.6701097255	6.58493097	8.6506075105	6.215392848	7.01943370733	14.43231028	8.6701660175	6.0133472726	6.939435598	8.551997661	10.37676331	7.466547848	7.8060539105	5.84197348	7.0833900895	10.50005538	8.166013814	5.74908091175	7.720110902	6.236545833	6.212526175	9.063247518	11.198356615	6.882157689	12.51631937	6.74855168667	7.448654099	14.51605303	6.053334703	8.11094053067	7.403653582	BRCA
Instance4	10.50969117	6.056697995	5.7758281875	6.0589973865	8.4311802525	6.355796501	6.46814411567	13.07191821	8.231806127	5.7107038556	6.907494973	9.141437341	10.54158093	7.763745393	6.9189611885	6.4393043462	7.0038486335	10.578656	8.473463378	5.911395507	7.6219394855	5.114378737	5.584068992	8.649598507	11.274247985	7.43686989633	12.26985874	6.91424652367	7.6522265588	14.35403309	6.605705905	7.98209816267	8.142746712	Control
Instance5	9.78258103	5.699476154	5.704258658	6.730522711	8.749129863	6.095297454	7.059741909	13.00161496	8.6043275615	6.0322245862	6.41397111	8.106250323	10.3034272	7.225475281	8.1880407455	6.3743216144	6.931778481	11.00715715	8.264326623	5.57238100075	7.371165726	6.633580605	7.405441727	8.565760069	11.21839075	6.867992672	12.37603319	6.52162721267	7.950268865	13.73047547	6.823052312	7.82991936767	7.427105645	BRCA
Instance6	10.54285319	6.068676855	6.517858181	6.87151716925	8.944402292	5.996451597	7.331943975	14.67922443	8.9337864765	6.1770028732	6.536640138	7.922110302	10.024773	7.295863332	8.3174977465	6.511764621	7.4215310095	10.15284924	7.443878302	5.8076052875	7.5912355975	6.647318557	7.460253403	8.146264608	11.07534033	6.82836121733	12.87483063	6.160625593	7.4183463498	13.77694807	6.248027763	8.18650002	7.759191003	BRCA
Instance7	10.10111594	5.654644083	5.6011167705	6.362735412	7.866317614	6.107065996	6.42166024533	12.90048482	8.457614913	6.5519508758	7.026996771	8.283761058	10.17560604	7.09798239	6.747341416	5.495877927	6.239058915	9.662659976	8.963388234	5.67586018225	8.1337188695	6.063724706	6.662423158	8.302457433	11.151396135	7.129972705	12.52075501	6.344653246	8.3350079456	15.02279519	6.003271234	8.451561107	7.435068318	BRCA
Instance8	10.4077487	6.220915761	5.401013329	7.0975611175	8.731566002	6.332712967	7.018808194	14.73750669	8.519260169	6.0403997758	6.309799758	7.748127633	10.2758862	6.807551749	7.762308173	6.3190254744	6.487104221	10.21059864	8.267911597	5.87366306175	7.1382352555	6.2950853	6.020263967	8.452633655	11.40345044	6.370347138	12.20475003	6.20271008933	7.757716558	14.22362506	6.744434014	8.171538624	6.971661738	Control
Instance9	9.861979055	5.950124992	5.8779809975	6.41978303225	9.1104104155	6.387246745	7.05702786333	14.74286599	8.505661469	6.0518722158	7.004223627	8.550151431	10.18537138	7.478124711	8.3694050275	6.1710283688	6.9655385505	10.55937736	8.382668468	5.45727825775	7.4450950475	5.87615546	7.205282841	8.407417683	10.99057863	7.15645079333	12.42766909	6.496869675	7.6719006758	14.37348409	6.729828466	7.91861634733	7.718706032	BRCA
