ID	5717	5718	5719	5682	5710	5711	9861	5686	5713	5685	5714	5684	5715	5716	5683	9491	1728	10197	4946	5699	5698	51582	5708	5709	5706	51686	5707	5691	5704	5690	10213	5705	5693	5702	5720	5692	5721	5695	5700	5694	5701	5696	5687	5688	5689	4953	DependentVariable
Instance1	7.502913581	7.6478096268	7.1263324395	8.68690091133	9.99408498	9.139564862	10.66538909	11.45443311	11.29559693	10.773474255	11.16207045	9.0509661315	8.474680533	9.08037601133	8.849890707	8.2518409835	9.139270262	9.5130720155	14.75233937	12.26010515	7.8586641855	8.712882937	10.88129775	8.320869495	8.2415367635	6.490735075	10.75119697	12.5173582	9.52802259133	12.00076422	9.389707223	10.76621026	11.63501532	11.29749826	9.3046709605	12.3793121	10.57043948	12.69883927	13.19976669	12.8865864	11.75625619	8.79769619475	12.01088989	6.854560258	13.16916718	11.20109948	Control
Instance2	7.829676956	7.6935621724	7.061510218	8.564460088	9.75457026633	8.317719126	10.285160686	11.70800194	11.49325267	10.448362625	10.64810838	8.663920189	7.798165773	8.49440965167	8.687945234	8.6470158575	8.724130134	9.4460828095	14.6054234	12.49390804	8.003615916	8.66462874867	10.53048708	8.224437221	7.999641059	6.968670032	10.11183374	12.82483353	8.66293534567	11.8759414	8.918073954	11.05745385	11.39179686	11.41436827	9.371998932	12.13981521	10.25218676	12.80741335	13.22888561	12.81758135	11.4706641	8.9447929715	12.096668015	6.785227259	13.26600764	10.66525621	BRCA
Instance3	7.058590127	7.6312576694	7.367369481	8.90620358967	10.049331671	8.895644291	10.525857853	11.79340834	11.34727825	10.50004144	10.9447818	8.7410247875	8.203655262	8.73865177933	9.15137249	8.6963432705	7.8633439695	10.021838884	14.67922443	12.68497545	7.9306158695	8.707668394	10.68183161	8.504323566	8.1305872305	6.958149937	9.852580664	12.78740681	9.13019918967	12.08449626	8.923536316	10.82365605	11.56454026	11.41436827	9.657715067	12.29328779	10.74375964	13.11183912	13.26600764	12.81545941	11.44340995	9.05267110725	12.02999728	6.345720697	13.02126635	10.95739975	BRCA
Instance4	7.779327238	7.8421414368	7.3093172695	8.06062747867	9.861676143	8.699078855	9.7075407315	12.05836733	11.25835125	10.45335816	10.95004389	8.2768542615	7.961624956	7.931835366	9.228182036	8.687436261	8.532385048	9.9727633615	14.51605303	12.81400365	7.136446259	8.31066642433	10.97310559	8.773914859	7.5951142215	7.287761142	10.1206141	12.79764436	6.501491522	11.77387079	9.204339515	11.3345919	11.41998139	11.84795592	9.7106639285	12.28120423	10.40029272	12.80568549	13.52332736	13.13613647	11.21903252	8.8475481605	11.55921065	5.846751073	13.30543127	10.63911482	Control
Instance5	8.209881145	7.9014979902	7.0417430505	8.484101233	9.89827133933	8.485629214	10.5959512115	11.70232867	11.22756798	10.78654813	10.76553912	9.400933638	7.495377629	8.806992301	9.234303192	8.7242702675	7.446348141	9.670002224	14.9176553	12.58797677	8.101565847	8.79804774	10.89071479	8.821105186	8.129256569	6.657215268	9.671351374	12.83066776	8.92179205133	11.8407859	9.125523977	11.59208337	11.45657274	11.30008097	9.527273459	12.07828769	10.51648826	13.06098469	13.05669872	12.99332148	11.83572685	9.56101011525	12.108842315	6.117700885	13.09561052	10.41429442	BRCA
Instance6	7.178518271	7.7061769544	6.9303711535	8.26577764633	9.731642715	8.698601474	10.848082905	11.41892796	11.64123906	10.42774834	10.52858624	8.8631824515	7.914237304	8.989253179	9.000521984	8.4071374385	8.3189541535	9.9087425115	14.79865761	11.77234975	7.2109038415	9.27315585	11.24345683	8.70989467	8.3982787515	5.793643135	9.965402326	12.17902899	9.583846924	11.19443078	8.95814749	10.94250372	10.96486087	11.24631027	9.187016555	11.73846187	9.789085739	12.48456748	13.24583793	12.26689494	11.8734596	8.584152548	12.005052055	6.573651447	12.5801856	11.66868017	BRCA
Instance7	8.323506447	7.875467798	6.686317724	7.627110972	8.73350074767	8.039907589	8.8728375605	11.62934992	10.82348291	10.644018325	10.5206165	7.3785163565	7.950470054	7.89073473833	9.48265729	8.4601267675	8.2559587325	9.738500574	14.41536846	12.88210333	6.83554656	8.534418259	10.65680049	7.511675823	7.4298346275	6.807165314	9.622015717	13.1007987	6.90693820733	11.15733448	8.944917819	11.56978693	10.89071479	11.96287081	9.300249878	11.31322333	9.808852038	12.56435203	13.63630348	13.20290364	11.13455645	8.5786057585	11.7354617665	5.765011707	13.15586736	9.972922768	BRCA
Instance8	7.77748732	7.6144880158	7.234214257	8.898296117	9.853346974	9.248106134	10.79613101	11.64258438	11.40859261	10.769831575	11.11113911	9.1253842295	7.468178286	9.42022077033	9.291090747	8.620017522	8.42489288	9.2760823915	14.87892073	12.21574693	8.2246126895	8.58118911367	10.69844447	8.336351598	8.211239684	6.853313064	10.03091577	12.69358176	9.79916599967	12.15122597	9.321866737	11.0497977	11.82808501	11.45279735	9.5777333365	12.50318977	10.40712464	13.11366653	13.00161496	13.09426251	11.70725139	8.783384793	12.028265245	6.573196985	13.21631242	10.88991099	Control
Instance9	7.904907218	7.5683183254	7.654837992	8.88636976267	10.185042339	8.543090924	10.937703845	11.79600727	11.32669367	11.171571995	10.87349431	9.5892770755	7.617451165	8.972024704	9.326081763	9.0434887545	8.108196093	9.7701113155	14.887511	12.7295762	8.2093419145	8.917513196	10.77621939	8.72948575	8.18494516	6.469646395	9.475936612	12.70613234	9.37684093033	12.05268701	9.43457148	11.46641824	12.04345466	11.52775569	9.713952053	12.32769025	11.33112984	13.2409799	13.12983363	12.64414927	11.69149721	9.38378296975	12.202062635	6.4876838	13.25798962	11.41529827	BRCA
Instance10	8.023866778	7.5810767716	7.3863176745	8.19283079433	9.840100938	8.590662948	10.2426533225	11.47931054	11.35860878	10.75364457	11.21306793	8.8337158815	8.383500319	8.73795495033	9.010990369	8.7916525815	9.62585871	9.6858681675	14.6085367	12.50251243	7.317170943	8.38072730733	10.99939073	8.330638085	8.0296321255	6.392622782	10.32115896	12.93429355	8.551578614	12.03287579	9.153799716	11.10029786	11.70928645	11.5798723	9.4034636305	12.25199131	10.61404749	13.04382794	13.33363132	12.97797754	11.50843622	8.625664425	11.91235316	5.980660139	13.283571	10.53666518	BRCA
Instance11	7.705910749	7.531306061	8.11485924	8.18064090833	10.334183228	8.449521268	10.577858394	11.8759414	11.40579844	11.046464365	11.11880178	9.4774367275	7.723969969	8.28615040767	9.242120816	8.556797319	9.3062661155	9.590603746	14.95162692	12.78963253	7.916556046	7.92929626933	11.39453251	9.223954101	8.0982242125	6.73853522	10.69342622	13.12486126	8.97602061	12.12322914	9.461459559	11.66819594	11.92020965	12.05268701	10.00021257	12.67639685	11.21259383	13.41920247	13.33363132	13.04382794	11.87114877	9.25143050475	11.9258899	6.615670554	13.37355718	11.21967391	BRCA
