ID	3725	3265	5599	5894	4214	6772	5604	207	3717	5290	6416	1399	2885	5595	6777	613	6776	572	2353	5294	5295	6654	4609	DependentVariable
Instance1	14.72492149	7.4423513115	5.939777752	10.11570732	10.46146439	10.31346778	10.49127719	9.746089281	8.378404463	6.685313404	8.585478725	12.02214941	9.4954151895	11.634256725	9.961088297	7.402056661	11.46083484	7.546352606	14.72004222	6.299304767	7.0703331436	8.001564595	11.83974258	Control
Instance2	14.11502538	7.8897640555	5.0886580415	10.34726733	11.6627575	10.329653278	9.559434991	9.68028616833	7.325982508	7.098719371	8.106593131	12.15020274	9.5539178325	11.27623323	10.15001415	7.1289164645	11.3989816	7.48196166867	13.75148289	7.09127967	7.6111323212	7.481398095	10.569760214	BRCA
Instance3	14.41297137	7.856102429	5.6701097255	10.45388564	11.77105209	10.0589241477	9.65317699	9.69256516467	7.458490947	6.212526175	8.6701660175	12.31403378	9.480270588	11.198356615	10.28344757	7.0926896005	12.10466109	7.496409352	14.33042537	6.323194968	7.448654099	7.228580927	11.54593261	BRCA
Instance4	14.08054111	8.398114105	5.7758281875	10.09500831	12.00382718	10.100698262	9.580847928	9.98949733167	6.114997467	5.584068992	8.231806127	11.37479785	9.432546201	11.274247985	10.10956988	6.88167523675	11.96551025	7.166098701	12.01436934	6.299945779	7.6522265588	6.648325671	10.2570662725	Control
Instance5	13.43392773	7.697637374	5.704258658	10.22872886	11.72645885	10.5729125313	9.966174165	9.506100771	7.364180901	7.405441727	8.6043275615	11.90965135	9.66718229	11.21839075	9.833894617	7.4523840255	11.9164133	7.33013335533	12.40857396	7.300126299	7.950268865	7.634958261	11.50644256	BRCA
Instance6	13.80946823	7.3388634815	6.517858181	10.624983	11.51112271	10.5815088053	10.23164154	9.688092646	8.052107626	7.460253403	8.9337864765	12.34480084	9.9164802245	11.07534033	10.29596436	8.244265727	11.1888517	6.96976629	13.96600025	6.725540512	7.4183463498	8.19601328	12.17961768	BRCA
Instance7	13.91249272	7.9742866725	5.6011167705	9.961088297	12.26224618	11.3817422673	8.977681421	10.0480993307	6.705498046	6.662423158	8.457614913	11.50866771	9.167523377	11.151396135	9.214514093	6.14302696	10.72234672	6.54175895867	10.44201071	7.476910459	8.3350079456	7.292025067	10.2032142635	BRCA
Instance8	13.96294256	7.7095138065	5.401013329	10.12277013	10.99477083	9.76574384767	10.00443156	9.436876068	8.158535374	6.020263967	8.519260169	11.90894245	9.1611827995	11.40345044	9.788616845	6.9500503585	10.75261086	7.84441516067	14.08516788	6.726903149	7.757716558	7.787382059	11.820520445	Control
Instance9	14.44356588	7.94496816	5.8779809975	9.9831294	11.9611296	9.956344037	9.452231522	9.58057105933	7.011789475	7.205282841	8.505661469	11.86434298	9.3657406255	10.99057863	9.93285737	7.14309656525	11.94573106	7.80894971567	14.82357723	6.426437217	7.6719006758	6.878728789	12.140966635	BRCA
Instance10	13.15952927	8.148239231	5.5839936855	10.28660429	11.43790563	10.3519697093	9.69476318	9.75364579767	7.088605737	7.606018576	8.616861979	11.70471109	9.70078824	11.551814785	9.955468697	7.10464715825	11.45097165	7.79374473733	11.55023948	6.76752611	7.3060563712	7.4960371	9.975804059	BRCA
Instance11	14.17314893	8.198599078	5.9065229025	10.23292486	11.22161448	9.93530678933	9.736317839	9.592833039	7.660782339	6.657000843	7.974032126	11.37712933	9.153599552	11.573459625	9.998485053	7.69392134225	11.89929188	8.04104994467	14.20597115	6.847562044	6.9076540764	6.507481989	10.829470512	BRCA
Instance12	13.87385551	7.4409667175	5.767601547	10.11618835	11.05015324	10.334999682	9.990983614	9.66262953467	7.948076801	6.822223857	8.704684954	11.8968755	9.5256586835	11.32136754	9.562147541	7.10276194725	11.36056745	7.56627437633	14.15265365	6.739109305	7.509195938	8.512524314	11.023407075	Control
Instance13	14.67256817	7.6537280945	6.1670985755	10.13087976	10.77967445	10.3450320487	10.29596436	9.935713008	7.573687183	6.672535396	8.3498677015	11.78748237	9.597360232	11.488573795	10.15541314	7.04497527125	11.68668229	7.59129591867	14.61254488	6.521369295	7.3656981534	8.640083234	11.5313713	Control
Instance14	13.48222565	8.1909422715	5.967633391	10.76657469	9.313711317	10.6552894147	10.01433476	10.2127518167	8.115591386	4.904979261	8.5569316505	11.92436912	9.06038523	11.695521545	10.12611757	6.95072196525	11.50045491	7.66188804867	13.61588998	5.09930704	7.1534205814	7.7584583	9.689899517	BRCA
Instance15	13.17144427	7.2806843915	5.329465727	10.37973064	9.683047729	10.5797653207	9.712540381	10.3303371883	8.41854957	5.472171943	8.5497894345	12.10871075	9.5800955565	11.206231375	10.35359929	6.8465411235	11.31253714	7.66703628367	12.35733627	6.107798352	7.0222287176	7.8511886	10.043318064	BRCA
Instance16	14.09890062	8.539009948	5.656097949	10.55366796	9.206422917	9.828262008	9.812386363	10.0295226957	7.821265561	4.944168843	8.480919728	12.16730219	9.0393998015	11.49634678	9.873298423	6.36958253925	11.50810934	8.02569258867	13.96294256	6.07692847	6.9209080238	7.192690117	9.7187563365	BRCA
Instance17	14.01211384	8.146852134	6.071716146	10.73881029	9.06544382	9.85565975467	9.916141133	10.1231177773	8.145615208	5.538546893	8.4390426745	12.06924173	8.9731778835	11.796022585	10.15087731	7.09904829625	11.37712933	7.95110622133	13.92451704	5.439300032	6.8965544166	7.688986551	9.654362623	BRCA
