ID	5436	5437	5435	55746	23511	5438	5439	940	6874	6872	9861	23279	79902	4927	4928	2957	11097	53371	5440	2959	2958	130340	5441	8021	4686	6882	8732	6883	6884	8731	6880	1794	6881	161	162	163	164	6875	7175	9150	6878	7936	160	6877	23636	7518	920	79023	7514	51497	8945	2071	926	51606	9883	6500	2068	919	9978	7520	6749	5699	9631	5698	3837	3836	10213	292	291	2966	2965	2963	2962	2961	2960	22916	5431	5430	129401	5433	5432	3932	2968	8178	2967	6829	25920	5682	6827	5478	5062	5686	5685	5684	5683	11198	9491	10197	7852	6921	9972	6924	6923	3105	3055	23225	5708	5709	5706	5707	5691	5704	5690	5705	8065	9818	5693	5702	5692	5695	5700	7314	5694	5701	57122	23165	60489	5696	5687	5688	5689	1234	375	9688	55690	10053	5879	10762	5717	5718	4331	5719	5710	5711	5713	1025	5714	5715	5716	8815	348995	7469	6908	8905	8907	1175	8480	1173	1174	5905	4869	5720	3159	5721	8086	5901	5902	3981	5903	1022	2237	11168	9844	3978	6917	904	2534	567	2547	81929	902	DependentVariable
Instance1	11.06244102	10.33896506	12.07353083	10.70099474	8.948514067	11.03306523	7.484019523	6.411176756	9.687087433	8.164904587	10.66538909	9.944646595	10.73828676	10.65747949	6.766641794	6.19672199167	9.6648727675	8.4982454305	6.365977347	10.27876338	10.74598122	4.949548063	9.950818724	10.56852647	8.059859689	6.021097265	9.43438904	9.785191339	7.3903396625	10.14362273	6.350618223	9.728567279	10.89144978	8.768731126	8.592222961	10.066436801	9.8003749615	5.911039136	10.73458709	7.07162794567	7.834513538	8.551430581	6.55015525567	7.971286497	9.4780677085	5.081735071	7.587142037	10.87230572	11.18170219	10.76402632	6.7640108625	10.0776573	5.546288211	8.0493835815	9.1153257685	8.3326087685	8.220113618	8.7285712195	10.96486087	9.908633222	8.188701494	12.26010515	7.400200831	7.8586641855	11.46908991	8.398531146	9.389707223	12.88542666	11.25663286	5.474931823	6.107234293	10.64948099	10.15511583	11.58443655	8.647639314	7.88145338567	9.502643438	11.4871292	7.2678836785	9.588630847	9.734545643	5.69019779725	10.43957668	8.691587488	8.439499644	10.94111386	8.71481121475	8.68690091133	10.68956587	7.340653781	8.225782395	11.45443311	10.773474255	9.0509661315	8.849890707	11.66916423	8.2518409835	9.5130720155	8.430868108	10.4289609365	9.744439113	8.711943205	10.7153314145	13.37563667	8.046293407	6.645049976	10.88129775	8.320869495	8.2415367635	10.75119697	12.5173582	9.52802259133	12.00076422	10.76621026	10.40879176	6.03436478667	11.63501532	11.29749826	12.3793121	12.69883927	13.19976669	14.001314075	12.8865864	11.75625619	9.872136606	10.53897001	8.136824079	8.79769619475	12.01088989	6.854560258	13.16916718	5.0969811815	9.435961159	10.32181006	8.787544391	6.388969257	8.85850435833	6.28022878033	7.502913581	7.6478096268	6.69676284	7.1263324395	9.99408498	9.139564862	11.29559693	10.30035288	11.16207045	8.474680533	9.08037601133	10.1769854865	8.3668938445	7.416293235	9.808393548	10.928763925	11.19411678	12.243005895	7.571167906	11.2613104	9.30100447133	10.70560671	9.4976708915	9.3046709605	6.22128216925	10.57043948	7.158562039	10.31245505	10.0236002615	5.79541874633	5.945099216	9.361681261	8.6356430945	7.1936943155	7.25074100175	8.306085763	7.69516215867	8.433503159	9.2289642325	13.51420146	11.102244477	8.61174871767	8.45525079	Control
Instance2	11.20928598	11.03103278	12.14356347	10.79163118	9.07757757	11.31379869	6.750074255	5.313618859	9.75485875	9.135722787	10.285160686	10.06496539	10.96132689	9.904401726	6.824600342	6.546755609	9.4416045875	8.242744387	6.504704302	10.07359638	10.36236061	4.845755052	8.536044277	10.58008449	8.25492364	5.428620839	9.832676886	8.631014334	7.7342694025	10.66444309	5.5164426775	9.330749483	11.18055585	8.850844048	9.2814931165	9.799591711	10.226900679	5.99820185	10.82235197	7.14929121367	7.4807953015	8.601288997	6.33747983233	8.225979952	9.602807458	4.759304314	7.564704211	10.78405837	11.36961249	10.981471505	6.8141713125	10.50841903	5.33270027975	7.751518458	9.331495089	8.2971822775	8.497094498	9.701700705	10.89468537	9.347167964	7.769806651	12.49390804	7.6631158415	8.003615916	11.81218745	8.011564299	8.918073954	12.91025583	11.10593342	5.210049084	6.586162299	10.72254311	10.98225228	11.41027128	8.485226676	7.51004890567	9.076489033	11.94573106	7.1869489675	9.975440003	9.498501844	5.74326863275	9.94572954	8.949243917	8.965352223	11.76903417	8.54949965075	8.564460088	10.52231943	6.648325671	8.658878356	11.70800194	10.448362625	8.663920189	8.687945234	12.03723816	8.6470158575	9.4460828095	7.282603072	10.312101354	9.026662535	8.029730494	10.392543967	13.47671849	8.028929788	7.623298306	10.53048708	8.224437221	7.999641059	10.11183374	12.82483353	8.66293534567	11.8759414	11.05745385	10.40449794	5.56283592867	11.39179686	11.41436827	12.13981521	12.80741335	13.22888561	13.81882705	12.81758135	11.4706641	10.16400217	10.4051391	7.9109298915	8.9447929715	12.096668015	6.785227259	13.26600764	5.199818081	9.02931504067	10.48239483	9.407990591	6.59182572	9.23532012167	6.28489948567	7.829676956	7.6935621724	7.086882265	7.061510218	9.75457026633	8.317719126	11.49325267	10.56172258	10.64810838	7.798165773	8.49440965167	9.7768108235	8.921735544	7.799979524	10.0579109	10.61215264	10.74445149	12.07866152	7.305644941	10.94792585	8.733876752	10.62072869	9.941470837	9.371998932	6.55093580175	10.25218676	6.991610063	9.706824548	9.670697232	5.73390055067	5.044843524	9.155780297	8.8318933355	6.870012812	7.162161681	9.214775128	7.36046158267	9.433126963	8.8907159655	13.40255741	10.979063953	7.884970577	7.832012647	BRCA
Instance3	11.27344029	11.02625388	12.38193096	10.97348951	9.349613594	11.43055462	6.90941648	6.037388399	10.16084871	8.307388572	10.525857853	10.10125057	10.8492802	10.74842792	6.87867607	6.85562510067	9.7955411235	8.419646614	6.401780305	10.18842847	10.38640712	4.565547983	8.618450775	10.85124954	8.146621018	6.095402957	9.247619677	9.210172782	7.1818242975	10.67109897	6.070670496	9.593774448	11.29154789	8.769293322	9.089230266	10.195515158	10.179820315	5.458620899	10.77184043	7.175120268	7.773135859	8.859830691	6.42725820467	7.588473151	9.9134145385	4.707652488	7.27775495	11.02156667	11.3442156	11.4799612	6.8509701385	10.71269919	6.05847101475	7.7668571805	9.184940914	8.6127798505	8.892012333	10.17915014	11.00293473	10.39899511	8.791424313	12.68497545	7.834746884	7.9306158695	11.93520936	8.031551137	8.923536316	13.44200721	11.037256945	5.664561948	6.582656103	11.17512864	11.02694718	11.23391938	8.561241279	7.94825784867	9.480992671	11.65775177	7.5858335005	9.936402792	9.55547611	5.8326297955	10.27514127	8.748277668	8.580466923	11.62135377	8.83819816225	8.90620358967	10.91737229	7.649240232	7.83784169	11.79340834	10.50004144	8.7410247875	9.15137249	12.09587508	8.6963432705	10.021838884	8.62440485833	10.168662834	9.755547386	8.294288896	10.539595686	13.104967985	7.876150279	7.919118257	10.68183161	8.504323566	8.1305872305	9.852580664	12.78740681	9.13019918967	12.08449626	10.82365605	10.22215524	5.945402415	11.56454026	11.41436827	12.29328779	13.11183912	13.26600764	13.884698385	12.81545941	11.44340995	10.14873431	10.93899899	8.6756090465	9.05267110725	12.02999728	6.345720697	13.02126635	5.2580703925	8.92200073633	10.63133194	9.303164917	6.497696684	9.280236709	6.48209168833	7.058590127	7.6312576694	6.839081327	7.367369481	10.049331671	8.895644291	11.34727825	10.31397736	10.9447818	8.203655262	8.73865177933	10.584815644	9.1231107235	7.395536545	10.09283678	9.8452116845	10.24052337	12.3965886	7.90182937733	11.162174555	9.78889699433	11.18028854	9.401333778	9.657715067	6.56381717275	10.74375964	7.628593402	10.34072947	10.317806515	6.067924063	5.90202005	9.394656215	9.620597091	6.9074574945	6.81914663275	9.862320087	7.362647587	8.897861429	8.275073194	13.14132294	11.344617395	8.57418991167	7.667131787	BRCA
Instance4	11.08706186	11.73846187	12.34948589	10.74842792	9.614162807	11.62261253	7.827852559	5.706538322	9.991097026	7.892431063	9.7075407315	9.560920839	10.67254493	10.67862239	6.97341843633	7.05714631167	8.725553334	8.422447157	6.648325671	9.386358915	9.683346055	4.851263383	8.674016666	10.75691093	8.803470139	5.504788206	9.96450012	8.173203811	6.6136457995	10.92486095	5.5449805545	9.253345896	11.70539708	8.891161787	9.5572930835	9.818157181	9.084737844	5.540408023	10.82887651	7.27769495633	7.639337982	9.18800839	6.79699623533	7.816841466	9.7641065265	4.59311789	7.757275197	10.77639419	11.04568478	11.162653415	6.6247603795	10.43052602	5.40892901975	7.9660870325	9.5489799265	8.522296209	8.85164062	10.0511208	11.11718547	9.101877951	8.93233371	12.81400365	7.5634028845	7.136446259	11.55940591	8.030034094	9.204339515	13.03973478	10.099114738	6.002540089	6.970019164	10.8849167	11.21644291	11.44938612	8.088365735	7.58612819967	8.607368346	11.94385185	6.0686045945	9.42569906	9.5760667495	6.064440107	10.44466839	8.908123216	7.704562712	11.83833739	8.54354174375	8.06062747867	10.6002268	6.934991518	7.70770520067	12.05836733	10.45335816	8.2768542615	9.228182036	11.91142767	8.687436261	9.9727633615	7.01915103033	10.050980994	8.789559014	8.539198683	10.7255934155	13.09890984	7.67065824	8.215849806	10.97310559	8.773914859	7.5951142215	10.1206141	12.79764436	6.501491522	11.77387079	11.3345919	9.90843808	5.71183285833	11.41998139	11.84795592	12.28120423	12.80568549	13.52332736	13.10949585	13.13613647	11.21903252	10.51689201	10.4760984	7.1261846485	8.8475481605	11.55921065	5.846751073	13.30543127	4.8089754805	9.036098299	10.62174996	9.586554187	7.270204498	9.422761191	6.13564318433	7.779327238	7.8421414368	7.265055029	7.3093172695	9.861676143	8.699078855	11.25835125	10.11489441	10.95004389	7.961624956	7.931835366	9.7730367005	8.954544083	8.236482005	9.728779829	9.9373209245	10.86373739	12.07110544	7.11799945933	11.27700269	8.61758522733	11.51729675	9.8343895265	9.7106639285	6.3860322555	10.40029272	7.810926842	9.043848309	9.690091307	5.688306841	5.082373945	9.99050151	9.0906394765	6.7982293745	6.61347864425	9.825110289	6.74089657333	9.092513451	8.08464112175	13.028609155	11.217717136	7.144783444	7.517316273	Control
Instance5	11.3442156	10.79386361	12.13760287	10.51270618	8.571526197	11.5269639	6.693630261	5.593959684	9.595509779	9.091903594	10.5959512115	9.716228343	10.55491043	10.38135939	6.60734282267	6.393300929	9.273737981	8.644246817	6.908516092	9.659657526	10.39839664	4.961867826	7.919118257	10.44585319	8.173353743	5.757564188	9.474446754	8.913428843	6.9668096915	10.71405897	6.3218157935	9.459309233	11.62333067	8.282904386	9.0996435285	9.7827240025	10.30333782	5.931866956	10.12116474	7.32058660367	8.0452593375	8.729783122	7.262440087	7.773437814	9.8283234625	4.583830504	7.922110302	10.58989012	11.24345683	11.113912375	6.936615278	9.889641277	5.6253656705	8.271959177	8.7499691525	8.478964386	8.312657375	9.3494460205	11.46239505	10.37139037	8.444405271	12.58797677	7.9042128665	8.101565847	11.89363345	8.005120816	9.125523977	13.08977243	10.80982341	5.206341637	7.045217151	11.02198648	11.01557728	11.1371034	8.460968914	7.93509094333	9.566592153	11.82274022	7.5611171875	9.787507202	9.5036457565	5.91669616975	9.47543003	9.057451034	8.732388881	11.44205205	8.9363143475	8.484101233	11.07640162	7.31944887	8.07563913267	11.70232867	10.78654813	9.400933638	9.234303192	11.71011775	8.7242702675	9.670002224	8.171365118	10.4151315645	9.278322331	8.305675466	10.3104713005	13.79174456	7.799736743	7.766050346	10.89071479	8.821105186	8.129256569	9.671351374	12.83066776	8.92179205133	11.8407859	11.59208337	10.60627128	5.86548072367	11.45657274	11.30008097	12.07828769	13.06098469	13.05669872	13.92393915	12.99332148	11.83572685	9.863230401	10.45025788	8.100690815	9.56101011525	12.108842315	6.117700885	13.09561052	5.122460336	9.30135474967	10.26227726	9.678679853	6.539008037	9.29741101033	6.61995662867	8.209881145	7.9014979902	6.867961695	7.0417430505	9.89827133933	8.485629214	11.22756798	10.36619136	10.76553912	7.495377629	8.806992301	10.6883639485	8.713297444	7.400753782	9.633676921	10.08567151	10.11530417	12.28154315	7.382879181	11.397832345	9.68873284933	10.86373739	9.221838159	9.527273459	6.674462318	10.51648826	7.41187347	10.46214465	10.472084425	5.96365757867	6.183690582	9.627078354	9.329909791	6.8013036125	7.17483227425	8.767556421	7.74437634867	9.376755481	8.34620788925	13.555153355	11.22178646	8.52278816767	8.195898639	BRCA
Instance6	10.31037169	9.875964751	10.92233559	11.02951865	8.935534242	9.599160216	6.361510132	6.062214149	9.783674007	8.460644928	10.848082905	10.68029603	10.93414071	10.79163118	7.501134809	6.12875716333	9.6473876935	9.349364842	5.738505243	9.681765982	9.709023968	4.963718308	7.686957644	10.38522909	8.315298042	5.868397398	9.407990591	8.850359642	7.645528089	10.30357275	6.2796543925	10.02677279	10.35756331	8.762399584	9.013759983	9.9980316435	10.508658115	6.364489812	10.79624673	7.207519942	7.6045245685	8.627160965	6.667704523	7.327600078	9.647092859	4.83277771	7.239410274	10.38787223	11.78440594	11.29505313	6.691972956	10.75975321	5.40351558975	8.42511122	9.0253311545	8.648627771	8.645353223	8.381411497	10.11198692	10.79813582	8.557780662	11.77234975	7.9929258645	7.2109038415	11.72223985	8.795107094	8.95814749	12.96853095	11.26759678	5.527329405	6.922969386	10.94132297	10.5362572	11.27072181	7.788752789	8.084937371	10.07813116	11.63953303	8.0406116585	10.20626383	9.9366689445	5.66966000725	9.72642302	9.741758161	8.769772669	10.73293927	9.0391301595	8.26577764633	10.71201129	7.950324238	8.35808952433	11.41892796	10.42774834	8.8631824515	9.000521984	11.93079102	8.4071374385	9.9087425115	8.540582058	9.588315391	10.41359385	8.740220206	9.581731624	13.645184875	8.255714484	7.441390364	11.24345683	8.70989467	8.3982787515	9.965402326	12.17902899	9.583846924	11.19443078	10.94250372	10.21839405	6.181169694	10.96486087	11.24631027	11.73846187	12.48456748	13.24583793	13.72048402	12.26689494	11.8734596	10.58354379	10.89604874	8.2850983015	8.584152548	12.005052055	6.573651447	12.5801856	5.7395753315	9.44563937567	11.03904603	8.104744359	6.69797923	9.14697742367	6.74734580867	7.178518271	7.7061769544	6.499332184	6.9303711535	9.731642715	8.698601474	11.64123906	10.67791364	10.52858624	7.914237304	8.989253179	9.6624061835	8.490716209	7.048816858	9.121838552	10.554185905	10.63888864	11.928151635	7.42526526267	11.12104221	8.76846916333	11.45168263	9.5368003965	9.187016555	6.30019221625	9.789085739	6.875169162	11.35299256	10.116185412	5.914014792	6.835359227	9.01498366	9.476334725	7.0610143795	7.12253736675	9.430484502	8.590482648	8.602996767	8.716652398	13.60911878	11.53243099	9.264684213	8.0884774495	BRCA
Instance7	10.67974863	11.62683849	12.15346979	10.09962433	9.235907197	11.33246195	6.933398915	6.314112464	9.802294663	8.2889014185	8.8728375605	10.5411695	10.12172813	10.10297665	6.583680554	6.77246409467	7.963427229	7.9662791415	6.973327498	8.997272028	9.240762195	5.072332275	8.661565351	10.19220376	9.040817876	6.035630095	10.36385855	8.121094588	8.751271778	10.55438287	5.775584767	8.944917819	11.63838852	8.058737407	8.6343563875	9.5811370385	9.6073954125	6.512547399	10.55979796	6.984358523	7.182653392	9.768523916	6.39423566067	6.78836312	9.597454927	4.202973577	7.114005486	10.55491043	10.95483991	10.41509076	6.403455599	10.0173308	5.13661079325	7.6763489385	10.0248169055	8.47178547	8.838495753	9.811707063	11.10530635	8.744658219	8.369075052	12.88210333	8.244454268	6.83554656	11.26783731	8.742360915	8.944917819	11.88017861	8.896508464	6.082580853	6.719438847	10.21664921	10.47933595	11.2607492	8.020564879	7.31864934033	7.728874776	11.94707994	6.0253561645	8.931979298	9.310331427	5.862304229	9.822443813	9.0923747	8.357575234	11.538548	8.4061443345	7.627110972	10.00748325	6.757593772	8.02893851733	11.62934992	10.644018325	7.3785163565	9.48265729	11.45963412	8.4601267675	9.738500574	7.443708709	9.6829248285	8.090034492	8.772975245	10.68291734	12.91617066	7.649114461	7.649114461	10.65680049	7.511675823	7.4298346275	9.622015717	13.1007987	6.90693820733	11.15733448	11.56978693	9.956354783	5.96643391133	10.89071479	11.96287081	11.31322333	12.56435203	13.63630348	13.157660585	13.20290364	11.13455645	10.09372163	10.09113158	6.899819455	8.5786057585	11.7354617665	5.765011707	13.15586736	5.269756538	8.593332009	10.74125232	9.527448232	6.361071425	9.62804284167	6.971693019	8.323506447	7.875467798	5.895672973	6.686317724	8.73350074767	8.039907589	10.82348291	9.739662964	10.5206165	7.950470054	7.89073473833	8.8883560625	9.0898110315	8.210952703	9.568545732	10.266256292	11.25022455	12.367794435	6.680431951	11.202937405	8.418201138	11.4461297	9.9614698065	9.300249878	6.2255400635	9.808852038	7.580354917	9.805502513	9.4176405165	6.09141939833	5.28356184	9.547121611	8.2961196055	6.699965616	6.35585610125	8.95908991	7.92873725133	10.2758862	8.39165280725	12.305927545	10.8579926505	7.412940477	7.0980443305	BRCA
Instance8	11.18055585	11.02111204	12.42339047	10.71490255	8.527976511	11.33541843	5.975453214	5.651777341	10.18512356	7.303212255	10.79613101	10.05901354	10.87818911	10.71990666	6.84616120133	5.942053216	10.2476641185	8.654195741	7.098982487	10.31245505	10.89094843	4.783733416	8.961436038	10.23748518	8.714478327	5.884604788	9.339995336	10.02000108	7.054603226	10.22471354	6.626526383	9.873479151	11.14770754	8.695994791	8.5778568495	9.7220428385	9.845217114	5.265109838	10.63068602	7.330917413	7.53936133	8.793457915	6.734569732	7.705565218	9.7110048545	4.846005888	7.840024324	11.19977372	10.88698849	10.834701835	6.8512917035	10.17798975	5.53000073225	8.2414775895	8.5971275445	8.7601337405	7.900747773	9.1744218995	11.15845524	10.28617686	8.226413547	12.21574693	7.847019682	8.2246126895	11.54144891	8.204963705	9.321866737	13.11037161	11.20927755	5.520745364	6.479895483	11.07640162	10.18342483	11.43055462	8.703844	8.28694858433	9.579754867	11.36417449	8.0799720185	9.659501442	9.9425822725	5.88068915225	9.751904322	9.038034948	8.78938784	10.35421112	8.39148310675	8.898296117	11.09785784	7.417897071	7.68379282967	11.64258438	10.769831575	9.1253842295	9.291090747	11.51973221	8.620017522	9.2760823915	9.188979403	10.350985893	9.660094472	8.573761846	10.9364970335	13.284951405	7.823369031	7.04734514	10.69844447	8.336351598	8.211239684	10.03091577	12.69358176	9.79916599967	12.15122597	11.0497977	10.22638544	5.60097907267	11.82808501	11.45279735	12.50318977	13.11366653	13.00161496	14.498215135	13.09426251	11.70725139	10.10831572	10.49296002	9.188179311	8.783384793	12.028265245	6.573196985	13.21631242	5.094001894	9.138314752	10.09936791	8.362887493	6.08693831	8.82865486733	6.54759325767	7.77748732	7.6144880158	6.573196985	7.234214257	9.853346974	9.248106134	11.40859261	10.24684186	11.11113911	7.468178286	9.42022077033	10.4853944925	8.391776024	7.431291005	10.09936791	10.932619925	10.76123148	12.456368675	7.88850129767	11.388759195	9.77823477233	10.59585913	9.408141107	9.5777333365	6.1147661175	10.40712464	6.930592839	10.51975691	10.3406692055	5.72950169833	5.455829609	9.825825817	8.609435701	7.1287178665	6.89327482975	9.111501597	8.33785800367	7.901456932	8.80415305075	13.75047901	11.191873825	8.57418226267	8.2150115435	Control
Instance9	11.62550351	11.34089896	12.19349773	11.14957584	8.757432619	11.31701417	6.260971855	5.802975918	9.845200356	8.2507507325	10.937703845	9.760949066	10.81621191	10.92822987	6.846979965	6.17643489533	9.6269068455	9.104528772	6.517673816	10.03037096	10.61564829	4.435721265	8.771812245	10.45696041	8.472326439	6.153507065	9.206233641	9.368168734	6.561836431	10.26119615	6.85104186	9.312021348	10.8507848	8.773379189	9.076509823	10.274861495	10.3013856	6.522546714	10.65349026	7.209285101	7.940330264	8.608754849	6.84260002933	7.581748786	10.2074034015	4.854508448	7.470071357	11.04774441	11.39833769	11.46096842	6.6180162235	10.24019539	5.65565885325	8.4099228125	8.651042911	8.403286026	8.755431019	8.5153541335	11.16113206	10.4297627	8.725588759	12.7295762	7.605598727	8.2093419145	12.03029651	7.864714094	9.43457148	13.62077142	10.857770605	5.082799703	7.1126508515	11.32848436	10.89238744	11.12137181	8.446185008	8.102910264	9.777995431	11.48468963	8.1950312805	9.969027107	9.5458512545	5.81485113325	9.751444107	9.048433146	8.620110863	11.14107911	8.71152100125	8.88636976267	11.08076443	7.944069439	7.77701585767	11.79600727	11.171571995	9.5892770755	9.326081763	11.99166543	9.0434887545	9.7701113155	8.49157371467	10.3065809345	9.775001605	8.368507689	10.318720793	14.251632585	7.743439441	7.909294774	10.77621939	8.72948575	8.18494516	9.475936612	12.70613234	9.37684093033	12.05268701	11.46641824	10.29527565	6.13996439133	12.04345466	11.52775569	12.32769025	13.2409799	13.12983363	14.242274775	12.64414927	11.69149721	10.40557791	10.94214079	8.280267364	9.38378296975	12.202062635	6.4876838	13.25798962	5.5815958645	9.39829013367	10.39839664	8.723440065	6.640032041	9.29235500067	6.375129507	7.904907218	7.5683183254	7.327824597	7.654837992	10.185042339	8.543090924	11.32669367	10.28488803	10.87349431	7.617451165	8.972024704	10.6850101165	8.726991346	7.772382418	10.068557	9.8712755735	10.31926034	12.5301635	7.356748726	11.31699387	10.213135914	11.09993968	9.9946590405	9.713952053	6.59270803075	11.33112984	7.685311433	10.97507253	11.02304684	5.85664665967	6.048874401	10.15470456	9.642109982	6.960321426	6.702793454	9.394248914	7.93997874133	8.77081346	8.0162301535	13.530944225	11.506838215	8.92060182067	8.2231503775	BRCA
