Instance10	5.422747045	6.268944869	9.629410165	5.017043611	5.891608291	5.992208309	5.612950486	5.24527302333	5.320314304	11.50955249	5.682893787	5.797150007	6.329935892	6.382173862	8.976994451	5.172738766	5.388199225	9.31708568633	5.720286161	6.3746807605	6.518578904	5.224977213	6.049636893	5.044406414	8.9825245285	7.028130191	8.646514722	5.819036642	5.59020270967	10.39550152	7.530396257	5.255511354	8.93949189	5.965974182	11.86526555	5.37345151467	5.778347403	5.472009433	5.790974804	9.245018504	9.320462748	5.52627593225	6.069643769	6.551414152	8.932222966	5.871604195	5.181511332	7.327479922	10.65984455	6.55114757333	8.356123034	6.4750489	6.255789266	8.61053686	8.887647971	5.745379368	6.983110824	4.435394156	5.679206489	5.77867082433	6.878728789	5.332718001	7.1078051205	5.951990588	6.406872431	9.785085055	5.9280344975	10.03057097	7.51975639	10.40839904	5.181511332	5.6286750215	7.17848648167	8.276684068	5.992208309	7.340208684	5.828143626	4.308599443	5.139972076	6.187011156	5.1034738015	9.718061075	5.127025752	5.6585895675	9.276194866	5.168332398	11.06141864	5.527954892	7.585452943	5.598879718	5.688269079	10.31750338	8.770020544	6.365627476	BRCA
Instance11	5.431465218	5.534039223	8.591622877	5.401401144	5.214524337	5.970630084	5.735529792	5.74666885667	5.47558044	10.0322459	5.1898993435	5.799094593	7.555933317	6.56706529333	9.701844069	5.38008113	5.376786337	9.40553512433	5.641698649	5.568357141	7.561920119	5.240897443	6.928758557	5.316518	8.1258398705	6.817371035	9.310499818	5.39078052	5.23855431033	9.61355822	7.10805440733	5.387510099	8.716889001	5.457062317	11.04264453	5.46683251333	6.316422399	5.272033689	5.507882823	8.600155556	9.182655756	5.52562275875	5.648042042	6.3557480925	9.978374813	5.061140288	4.107208013	7.6315003355	10.10259289	6.58632306933	8.765369918	6.451174528	5.713978422	9.918602815	8.584390499	5.941758505	7.277568994	4.795729695	4.818660492	5.421140053	6.8817904	4.87013196	7.506931444	5.743832178	6.75437256367	9.590606288	5.70920426	10.87119702	7.045216672	10.7042238	5.770968585	6.5114895825	6.39369571567	8.444746903	7.028986576	7.707257527	6.187852475	5.48205062	5.312711681	6.142419181	4.9004374265	7.8996332745	5.076186283	5.1034377835	9.001704532	5.316518	10.77988986	5.324280698	8.921618659	5.729492441	5.92837792767	10.81962051	8.894909539	6.522938973	BRCA
Instance12	5.352274105	5.735258992	9.082208529	5.391811746	5.360022921	5.665486041	4.623407778	5.842769706	4.752897783	10.24961752	6.0232776435	5.894763964	6.597162874	6.821152533	8.107192387	5.123305363	5.532793245	9.42659936033	6.66121204	5.628959157	6.417941626	5.066101302	6.30159279	5.466310006	9.2145409955	6.726903149	8.60235659	6.787808308	5.27403276267	10.165501712	6.95491858467	5.684686388	7.464956395	5.3435016595	11.538548	5.47344893	6.436299805	5.584068992	5.213358218	7.733322349	9.072093152	5.3398382105	5.028139516	5.9595128235	9.600285146	5.895794131	4.809043025	7.7815947565	10.28757997	6.797892885	11.82418918	5.961629839	6.284482323	9.132706078	8.039263337	6.098459168	6.99960863	4.946744016	5.473633714	5.782139694	5.624840225	4.557930016	6.4699436595	5.725271665	7.49659117167	9.817519786	5.4333749845	10.85995812	7.184778974	9.974156834	5.507010655	7.599321479	6.685153967	8.993844956	5.967636237	7.096059205	5.586773185	5.445520838	5.561487483	5.746589057	4.987779893	9.5259282035	5.26866948	5.7420663635	9.512790391	5.172938736	10.62563148	4.79910194	7.601252894	6.090806466	6.01843035633	10.4984955	9.059994085	6.394296014	Control
Instance13	4.904979261	6.095719417	8.652051043	4.79000478	5.378521376	5.928850697	5.252865266	5.52940968167	4.993460669	11.89604864	6.2806176105	6.128361072	6.898030318	6.376744683	8.722390135	5.378521376	5.310077635	9.403063414	5.918392943	5.81528945	6.990220637	5.391811746	6.108059818	4.835938297	9.5555789975	6.614713984	8.956391495	5.641987591	5.28568701767	9.987144038	6.913251114	5.550447635	7.197145724	5.464162518	11.62848212	5.392492032	6.040569875	5.854002662	6.012127959	7.320803087	9.404258726	5.5191874035	5.579701547	5.9982830105	9.551728025	5.615159695	4.263099122	8.3704806725	10.31014159	6.525191135	10.45750942	5.827318089	5.937527571	9.427795299	8.138465245	5.51578754	7.254464427	5.096779711	4.318438908	5.62354919833	5.59052062	5.391811746	6.282337149	5.781629373	6.97343229467	9.608828239	5.6483157085	10.66366508	7.002874423	10.42139193	5.200860606	7.097762984	6.28995542333	8.941327257	6.036894093	7.586091278	6.036894093	5.349622922	5.577437325	5.751283781	5.62421077	9.1981747965	5.650485447	5.699371144	9.361884094	5.546748832	10.16436051	4.341403747	7.195251926	5.899786645	5.84944685467	10.45584633	8.994566378	6.8594451	Control
Instance14	5.511287161	5.115003321	7.577740037	5.18190882	5.40889121	5.500970312	5.337721125	5.61971027133	5.346435058	8.493956619	5.770626481	6.01436157	6.665410981	7.32186450533	9.360694098	5.325000691	5.317422789	9.74108570167	6.980656926	5.9068699265	5.601853411	5.401230463	6.185178351	5.276507133	10.11886699	6.855868653	9.007897056	6.801647336	4.982727898	10.17710836	7.01915335433	5.078643187	8.932112213	5.205655936	12.06042414	5.38508986367	6.448988165	5.63307605	5.689307023	6.944100378	9.749233029	5.638892519	5.125166757	6.842252093	8.943482666	5.573201246	5.32139713	7.9133540005	10.029367	6.541357832	10.84461576	7.014414227	5.69544494	8.295173284	8.942661938	5.201056716	6.712737199	5.047899594	5.477524542	5.53746415833	6.923657663	4.561139219	7.725770894	6.261818145	6.917578828	10.18138247	5.6477107	10.40007386	8.19268873	10.52258671	5.371568663	6.6556733075	7.42768159	9.000916275	6.16330311	7.317731701	6.254372596	5.159277237	5.84386532	5.8736971	5.2592366955	10.332380691	5.094670216	5.4596381	8.81212204	5.18190882	8.233656972	5.094670216	6.320489755	5.912716471	5.38847882467	11.33646766	9.908242911	6.251819079	BRCA
Instance15	5.275203811	5.884360575	8.3935655855	5.133205159	5.407702206	5.693076567	5.064162066	5.27332523067	4.931696351	8.711822784	5.8128305935	5.865430938	7.933190677	7.19619896067	8.760105424	5.268856586	4.341093982	9.495319738	6.966133735	6.2772811555	6.61728792	5.837193482	5.9422865	4.889487232	10.306107542	7.22451093	8.999380752	6.795458925	5.84390992433	10.1242804095	6.70867334533	5.569484446	8.533243212	5.527774845	12.28023003	5.43618586933	7.795846682	5.207903829	6.347670638	7.180110866	8.783359349	5.537699113	5.191020955	7.300173522	9.685318716	4.788047896	5.007208117	7.7607571165	9.109413534	6.30793337133	10.90956333	7.081539693	5.497621346	8.941760064	8.573761846	5.775321383	6.883746426	4.765152047	5.709987583	5.66765230167	6.782674344	5.431214469	7.7188520365	5.560417864	7.58229137367	10.81645794	5.6069197405	10.97854265	7.538811912	10.83319472	5.709987583	7.1547436365	7.21593225733	9.402623661	6.619197019	7.199282482	5.693076567	5.348384034	6.224875349	5.551140106	5.250070398	9.164339132	5.322839634	5.737163861	10.96917084	5.342706958	8.939344959	5.46712559	6.386126008	6.347670638	5.472781833	11.57272404	10.18082949	6.020263967	BRCA
Instance16	4.931459981	5.182107523	8.3622978655	5.485435883	6.280729599	5.641409649	4.883878898	5.673218446	4.921497326	8.360837347	6.1777170685	5.890696716	6.502239591	7.112009709	9.025562565	4.969485815	4.883878898	9.16414089967	6.610770643	6.1612103355	6.169479726	5.494904573	6.77498838	5.304521308	9.364242315	7.117957642	8.679938456	6.136791862	5.284944341	10.32298083	6.83567268867	5.517914408	8.604489409	5.6125361585	12.18956987	5.32074107733	6.407527489	5.452209317	6.072969298	7.537337083	8.626659179	5.49073594475	5.154019343	7.07611483	9.409189966	5.5828655	4.124284632	7.3728810515	9.818422851	6.35087181	8.611542308	7.27431088	5.421569411	8.359058927	8.753869513	5.638878429	6.859414039	5.02526278	5.224977213	5.672888566	6.161792599	5.307438771	7.62482706	5.76235629	6.98808140167	10.47189392	5.539206887	10.75450781	7.994835846	10.62399145	6.06243004	6.9022921235	6.80069783333	9.141852409	6.401012281	7.415575151	6.296921367	5.46091556	6.516649989	6.169479726	5.3140501615	9.444091362	4.847509986	5.630380022	9.290007972	5.492022402	8.208394259	5.386130858	6.167674671	6.06243004	5.89816166167	10.85124954	10.04934526	5.999780902	BRCA
Instance17	5.012134245	5.485113819	7.536922557	5.038272922	5.86196234	5.734852697	4.889243844	5.387709859	4.726575091	8.136838795	6.4562429415	6.260971855	6.869196295	7.02783215367	9.152627806	5.69419158	4.482788153	9.31203840033	6.607704348	6.3839471005	5.617218576	5.214524337	6.314973461	5.605487851	10.0618357995	7.007647184	8.435004619	7.423160304	5.418977128	10.097319214	7.03980867867	5.422747045	9.107073927	5.3083221415	11.75528414	5.479294038	6.052139389	5.066101302	5.930034295	7.076524691	8.375008062	5.430884118	5.570471469	7.001443636	8.881298397	5.545204861	4.490426825	7.0673076805	10.26927314	6.379395489	9.364594933	7.478043792	5.428620839	7.671578438	9.132706078	5.38008113	6.74812952	5.536061644	4.962099266	5.425410505	6.862392884	5.26285711	7.002671087	6.618352922	7.15938981267	10.00795271	5.537282959	10.04336266	8.140089864	10.38915837	5.38371401	6.950390119	7.28859329433	8.887343342	6.449813597	7.355001118	6.408122185	5.689866096	5.679276876	5.878303093	5.3279647165	10.0231609285	5.28356184	5.4414517	8.943043048	5.364757352	7.943937621	4.876285177	6.265948433	6.175530214	5.25514286533	11.33051934	10.28386424	6.207605557	BRCA
Instance18	5.18190882	6.071897384	8.566679518	5.663779561	5.643287114	6.136996877	5.285782494	5.35104813667	4.991874681	9.8765404	5.8358414595	6.143235875	7.155352377	6.914566477	8.890272733	5.330389211	4.874319002	9.08980029933	6.526308008	5.820206086	5.663779561	4.832144764	6.272961555	5.221114603	9.8206264195	6.774790765	8.722390135	6.679871069	5.11503378433	9.997259455	6.58131555667	5.467614719	8.768549192	5.419315781	12.05538931	5.56180744033	7.085714437	5.424931532	5.774530941	7.60119717	8.437316311	5.46449177475	4.713987651	6.384759057	9.222662775	5.534350549	4.599966767	7.4279176285	9.727801838	6.212339377	11.54512148	7.070070281	5.446761787	8.86916284	8.451634712	5.807812937	7.793214948	4.808399575	5.094670216	5.59195736033	6.675890452	5.007208117	6.923324197	5.897368259	7.23951051567	10.608597	5.5122416785	10.47860813	7.827931929	10.19628894	5.541027867	6.6125656765	6.836217708	9.371407008	6.477196153	8.070538427	5.982201443	4.997530935	6.071897384	5.887653968	5.5706699935	8.945087855	5.293160084	5.6934124865	9.555615411	5.259471408	8.015862602	4.613574062	6.319767507	6.003664774	5.674075247	10.88347212	10.24168562	6.466142245	BRCA
Instance19	5.408551594	5.914511455	7.66665611	5.592614939	5.349269063	5.452374073	5.061140288	5.51694806167	5.006535067	7.752282163	5.436440788	5.746589057	7.436255814	7.11347570967	9.354090183	5.221114603	5.104558131	9.58636200533	7.104601702	5.8106455595	6.216363311	5.044843524	6.568492472	5.095725349	10.501242855	7.068243885	8.715654141	7.392233961	5.46718255633	10.272237195	6.39463328167	5.095725349	9.828898548	5.562825879	11.55392216	5.28054892667	6.927781295	5.339058306	6.144052107	6.760923241	8.341998113	5.1320774795	5.255511354	6.8057218995	9.362930698	5.952165364	4.732556676	7.551753055	10.01566633	6.54473630533	6.695092978	6.782084567	5.825411201	8.546181736	9.013574704	5.601407747	7.111712437	4.927198693	5.061140288	5.788768394	7.132322675	5.149148835	7.727072375	5.604820987	7.48501395033	10.12536217	5.415502892	9.935902096	7.991976868	10.2492264	5.390092626	7.326487483	6.956308681	8.99655902	6.855930928	7.892240927	5.525764499	5.345015965	6.147515948	5.784249584	4.907659915	8.8697426415	5.16863326	5.388151336	9.132371922	5.238988625	7.765321119	5.14395584	5.975682485	5.628490196	5.70094815967	10.88635983	9.66161829	6.520348088	BRCA
Instance20	4.891432858	5.666764579	6.808045845	5.616777635	5.676811285	5.823692844	4.198376047	5.78472351667	4.686239521	10.76873043	5.5941412275	6.445516183	7.03100122	6.67033017433	8.360530123	4.916728914	5.377654117	8.54979281767	6.903553889	5.736390971	6.190817922	5.233438728	5.616777635	4.466446628	7.683891634	7.533176158	9.421744606	6.130936659	5.05182280167	8.65777243	6.693406186	5.356153716	8.084809882	5.234704165	12.54548466	5.07181383633	5.290397907	5.244707519	5.388199225	7.406483789	9.529333489	5.46775837125	5.753023652	7.18609018	9.187711542	5.388199225	4.35206139	7.356566039	10.95031916	6.29271560933	5.616777635	6.546204289	5.59724157	8.946578177	5.516024013	4.85575461	6.998819226	4.830371028	5.088959125	5.86324810967	6.239651629	5.101619875	6.702653089	5.861404108	6.55477279367	10.54640764	5.8272257635	11.56532836	8.580985033	11.11140976	4.537176254	7.293395344	6.535497801	9.616503414	6.149041474	6.839333325	5.726021414	5.015037253	5.54782863	6.215101582	5.264649008	8.494548967	5.039808741	4.8417657115	10.88785292	5.088959125	8.168184609	4.891432858	5.927666126	5.726021414	5.938096387	10.75224706	10.90302906	6.369994768	BRCA
