ID	5437	3627	5435	1147	3442	3441	3440	51082	6352	6351	3439	8737	51728	5440	5441	9447	3551	3451	834	3452	171568	3443	3444	3445	3446	3447	3448	3449	10623	9641	10622	55703	10621	4790	4793	4792	3661	8517	11277	9533	3606	5970	81030	661	11035	3456	90865	29108	84265	3553	103	23586	57506	9560	340061	29110	11128	3569	3665	DependentVariable
Instance1	10.33896506	6.82947262	12.07353083	9.004698798	5.014814152	5.0543267795	6.044837379	11.24585035	10.4288009025	4.821724589	5.354567863	9.943694688	8.232374306	6.365977347	9.950818724	5.8951261415	7.1307406325	4.835685705	8.56617106	6.078210195	7.18041707467	5.201056716	5.4215640985	6.871070863	6.651271039	5.3506274835	5.658749018	4.703229265	11.20928598	7.228436626	5.387685194	9.364594933	7.249542819	12.34771002	6.709066159	15.00532806	8.946146814	10.2072374	5.87021932	9.5565740325	13.61228456	8.69026092	7.739951234	6.894093582	7.71285561	5.011016147	7.92875857	8.6692166245	11.75195417	9.000106455	9.49406042267	8.060846036	6.8505075995	8.18016022	10.85219028	9.933381255	9.8043528365	13.60771409	7.73691741833	Control
Instance2	11.03103278	7.632470217	12.14356347	8.974945912	5.061464353	5.327514764	5.478414715	11.464696472	12.30387242	4.502465777	5.219566658	10.07879165	8.821854583	6.504704302	8.536044277	5.6401235585	7.787354885	5.488009811	8.401474517	5.862210374	7.50315837667	5.291687581	4.9587270735	6.6842028225	5.563242994	4.9970528975	5.6106940585	4.964758163	11.33246195	7.843734423	5.1376999325	9.290140483	7.575484648	12.34109771	6.373840507	13.91249272	9.581525964	10.39985497	5.493795616	10.167654931	14.36769016	8.669346719	8.131781256	6.900809838	8.347268264	4.332418168	7.5881807675	9.098563184	11.53538974	8.25032344	9.87027283533	8.140089864	7.2066360335	6.796415491	10.91242928	9.982976156	10.498619	8.608616259	7.666754807	BRCA
Instance3	11.02625388	8.220428059	12.38193096	8.986710369	5.079816751	5.4573624	4.976605648	11.549943721	12.58270474	4.939944983	5.263044971	9.929872764	8.756123553	6.401780305	8.618450775	6.1097415165	7.4532495275	4.77953729	8.934581571	5.887958531	7.97371610967	4.590579306	5.3621290075	6.8233511245	5.403788568	5.222586232	5.517492933	4.883878898	11.60457421	8.306085763	5.2427211675	9.591859431	7.152236984	12.51631937	6.74855168667	14.51605303	9.456519276	10.04121461	5.552827477	10.62316706	14.05593823	9.073024297	8.14845259	6.986414135	7.404633079	4.538726271	7.633382216	9.732323889	11.08706186	8.349592102	9.86785402567	8.093075668	7.2623905925	7.0276220585	10.44311479	9.744102689	10.405535215	7.664022547	7.87360212033	BRCA
Instance4	11.73846187	7.309115066	12.34948589	8.742495656	4.808914358	5.2132995425	4.881923051	11.93111194	11.83266708	5.161495975	5.139460541	10.01119619	9.253954487	6.648325671	8.674016666	5.7107464535	7.4011955135	4.542431156	8.63013770333	5.89251929	7.510065876	5.233822166	5.3158143595	6.9777711105	5.332538997	4.8613276055	5.669162448	5.771893004	11.57740772	8.656300723	5.094490614	10.23508114	7.831847361	12.26985874	6.91424652367	14.35403309	9.983528472	10.50969117	5.911398021	10.513492295	14.45988849	7.67194989	7.797663349	7.782574222	8.22327909	5.123512303	6.740794097	10.052999537	11.51246655	7.718260793	9.39295682233	8.253966966	7.397313198	6.7894826405	9.962643412	9.64111297	10.250042477	6.879402901	7.80810919733	Control
Instance5	10.79386361	7.736623688	12.13760287	8.684828488	5.301780818	5.2436498175	5.356153716	11.566212065	12.41216051	4.894103816	5.238033268	9.484878832	8.807557082	6.908516092	7.919118257	5.6419517095	7.5245616955	5.256266489	8.69594604867	5.429625378	7.962433783	4.656091707	5.2617446345	6.7136501485	4.805822905	5.503545594	6.0893232935	4.590429601	11.28654637	7.862251644	5.5087636715	9.122466386	7.400753782	12.37603319	6.52162721267	13.73047547	9.290572499	9.78258103	5.557249831	10.43283582	13.90840625	9.268495874	8.901380658	7.464221286	7.77152434	4.173910121	7.479813654	9.1340125955	11.62934992	7.361595391	9.80426931533	8.02800428	7.473634177	7.070038948	10.34647526	9.776844695	10.208315995	6.192791506	7.96197416633	BRCA
Instance6	9.875964751	7.593057023	10.92233559	9.33884841	5.582714993	5.401291859	5.30196368	10.8946986805	10.266671617	4.812512701	4.795989381	10.12499078	7.778571841	5.738505243	7.686957644	5.499045241	7.5689740425	5.268482349	8.58775556733	5.917677146	7.87121052	4.426911827	5.1754247695	6.6960949355	5.334685584	5.2199386105	5.0626553085	5.036295892	11.2838525	7.763247437	5.15526288	9.056692662	7.40164993	12.87483063	6.160625593	13.77694807	8.952931307	10.54285319	5.3301724355	10.116303033	13.58466312	9.673230059	8.093339815	7.002424408	8.624376132	4.785303823	7.9087803435	8.213522212	11.08816233	8.525208673	9.856396526	7.902316508	6.95764412	7.1948276865	11.1461265	10.23622984	9.945088254	10.84461576	7.74172589367	BRCA
Instance7	11.62683849	6.750811228	12.15346979	8.17437786	5.041123858	5.7024927665	5.135259094	11.312399139	11.861831105	4.634915478	5.622938584	9.601752743	8.45893061	6.973327498	8.661565351	6.7895736585	7.550193916	4.73770262	8.637746395	6.029238215	7.182888171	4.165745758	5.327936796	6.8321013245	5.495384375	4.994868922	5.2920496255	5.183299167	11.7646924	9.040817876	5.244422522	10.36118197	7.827423888	12.52075501	6.344653246	15.02279519	9.883896123	10.10111594	5.7905307875	10.071555317	14.600699	7.262755244	8.634194938	6.992431746	8.248996236	5.019714421	6.927392908	9.0006131315	11.68808867	5.250782787	9.85893180967	8.234603256	7.5213110635	7.337118384	10.48569377	9.349160193	10.7566257285	6.331772944	7.47824938267	BRCA
Instance8	11.02111204	8.244793279	12.42339047	8.824657385	4.613868688	5.08118968	5.675118156	11.564517125	11.332869705	4.699347423	5.093191733	9.671351374	9.156570504	7.098982487	8.961436038	5.910214682	7.4520617975	5.256643908	8.48783089	6.138635948	6.99379720133	4.538416354	5.2025205445	6.7420330795	6.06512595	5.43080309	5.2313520945	5.069327579	11.40309208	7.068028862	5.4773824495	9.30874921	6.932040865	12.20475003	6.20271008933	14.22362506	9.325693977	10.4077487	5.6887246225	10.1825281605	13.48222565	9.194320487	8.374660375	7.064530251	7.863769878	4.424648213	8.1788283395	9.0519777865	11.31960737	7.134583224	9.399327216	8.166842364	6.2865110715	7.4371195015	10.62715107	9.949994866	9.119467449	10.45145612	7.75431426067	Control
Instance9	11.34089896	8.20808938	12.19349773	8.659854224	5.054860683	5.116365655	4.991194438	11.68681288	11.24078509	5.250403832	4.805564985	9.108531726	8.689964021	6.517673816	8.771812245	5.7919212205	7.530604743	4.711787202	8.65269777133	5.650485447	7.78974217033	5.30196368	5.7092674115	6.707944973	5.474445169	5.2462827195	5.433238186	4.66791382	11.48747845	8.034195249	5.0990201605	9.392951213	7.828646059	12.42766909	6.496869675	14.37348409	9.246806572	9.861979055	5.684742048	10.60652329	13.46969908	9.012625324	8.637277967	7.398275809	8.038728526	4.440788181	7.2657366975	9.4427257855	11.3029546	9.153147365	9.86422058467	7.862360143	7.3159539245	8.518697348	10.46181223	9.676706901	9.9593763655	10.12252426	7.81817800833	BRCA
