ID	2580	2647	22872	1315	1314	9829	8673	23557	1522	8773	10484	10618	3482	27131	8775	9698	7164	7163	130340	51429	55330	4074	10717	152503	8546	7037	6456	9871	372	388552	25977	26258	9685	8729	162	408	51128	164	375	5878	10053	2512	22818	54885	6844	6845	1785	3312	10427	8301	8905	81567	9026	6643	8907	9632	10113	5286	1176	1174	10802	6810	9276	286451	1362	55738	2799	1777	6272	22820	23431	84062	1211	2495	1213	4952	11316	DependentVariable
Instance1	6.4835135808	9.407703867	9.97231824033	11.07740677	12.13981521	5.0427179075	12.26795863	6.72451769	11.75935364	7.854654485	6.5788644975	11.03657221	11.71614222	8.9584744345	7.434463778	12.471766115	9.164338106	7.028415209	4.949548063	5.224784328	9.378376757	10.5183387	10.17875856	11.47029296	11.23824666	11.69988051	5.899182429	6.723494141	11.68597092	5.313256056	10.61845	10.516837945	11.2910039	9.254793094	8.592222961	9.851239619	8.019125198	9.8003749615	9.435961159	10.3794363535	6.388969257	14.87845029	11.2607492	5.848756106	10.05577764	10.55403266	8.5364472205	13.00739367	7.059249355	8.9290295525	10.928763925	8.0608451716	7.363751588	11.30449979	11.19411678	9.445372667	8.198618308	8.178255417	10.412142195	9.30100447133	6.205212267	10.35684839	11.29880451	11.95919971	11.05105615	8.177703181	13.8269571	11.08036472	11.53262879	10.91699926	8.732287115	7.145538914	9.38372377367	11.18913904	6.414182583	9.292087988	10.657621645	Control
Instance2	6.7845918982	9.991727722	9.812412811	10.87563823	12.16828986	5.769536799	12.94623653	6.720419132	10.593284	7.410702718	5.9852914775	10.76306733	11.80411298	8.1352180185	7.499549197	12.57342878	9.861506146	7.103480496	4.845755052	5.166927545	9.386358915	10.6857083	10.73217615	10.65394475	11.28307404	11.11536902	6.168126147	6.675361225	11.42649031	5.558429323	10.52692981	10.697482463	11.17659722	9.499970984	9.2814931165	9.618220979	7.67650563433	10.226900679	9.02931504067	9.9650670645	6.59182572	14.61752065	11.31896656	5.79709584375	10.58383522	10.09301842	9.195826915	12.993883495	7.04062754283	8.193619451	10.61215264	7.8368116948	8.06317845333	11.27014362	10.74445149	9.539134438	8.804373971	7.91055448	9.324505732	8.733876752	6.274080497	10.7254091	11.11355354	12.1476375	10.56458326	9.043300581	13.24583793	10.83920007	10.99825389	10.88402951	8.34613819	7.24627408333	9.53175688367	11.62333067	6.386384717	9.2225408525	10.541049315	BRCA
Instance3	6.7508280572	10.15718937	9.651102686	11.16975297	12.30980751	5.4216702075	13.2433667	6.436091549	11.10487081	7.665126013	5.8403426045	10.81670392	11.81615379	8.7626220055	7.084997347	12.863210695	9.79251898933	7.88721726267	4.565547983	4.713300367	9.811222598	10.70325065	10.41961292	9.912478141	11.35799469	10.5824857	5.956992456	6.758360231	11.74533621	5.535750687	10.52153201	10.491093808	10.96223109	9.393380334	9.089230266	9.7593120705	7.717854219	10.179820315	8.92200073633	10.1124076005	6.497696684	14.450475135	11.74803988	5.54174414725	10.30762238	10.19721704	8.9856132425	13.12928165	7.09499237717	8.401285023	9.8452116845	7.7754893768	7.77996028633	10.8875331	10.24052337	9.190946915	8.516892845	7.379120836	9.4887273615	9.78889699433	5.834857349	10.43822556	11.32233677	11.7987959	10.7254091	8.5336614035	13.03029388	10.8933738	10.63274105	10.8590069	8.289259417	7.04282256133	9.71986458233	11.53930922	6.314475052	9.354770974	10.96654944	BRCA
Instance4	7.014254572	10.98982397	9.82426478133	10.94250372	12.32274087	5.792439414	13.57316849	6.697492797	11.01557728	6.970589726	6.33474331	10.74160205	12.16093036	7.9460849395	7.723082599	12.59555757	9.64091360133	7.66494069133	4.851263383	5.254944744	9.356689167	10.12513612	10.65680049	9.996191392	11.59799678	11.14654022	6.183293584	6.621982704	11.09442761	4.502624818	10.42864835	10.256485876	10.64717983	9.532073946	9.5572930835	9.832294359	7.747769209	9.084737844	9.036098299	9.464560522	7.270204498	14.14542511	11.17614527	5.467255151	10.51475871	9.926592927	9.120304698	12.94444888	6.76308608083	7.9607960825	9.9373209245	6.8990220706	7.69290602517	11.03013967	10.86373739	9.5279010825	9.126898749	5.568952692	7.849010927	8.61758522733	5.332538997	10.86526952	10.92031584	11.72288448	10.69235639	9.1271838005	13.20549015	10.94111386	10.7627975	10.47933595	8.237641539	6.74797851233	9.798891922	11.53607976	6.015142517	9.140894251	10.633873625	Control
Instance5	6.6099670112	10.85195222	10.1142423203	10.89425716	12.28023003	5.289119573	12.9597684	6.64652676	11.10122084	8.2608094875	6.2825676925	11.03103278	11.66377168	8.7143789325	7.092072953	12.740760705	10.3478470763	7.135634247	4.961867826	5.429625378	9.318577337	10.96296126	9.900399337	10.46800313	11.46435444	11.27981094	5.577890454	7.538811912	11.93616504	5.104767778	10.23786157	10.81479083	11.27344029	9.356529619	9.0996435285	9.575311034	8.31538202333	10.30333782	9.30135474967	10.401246762	6.539008037	14.71613912	11.67143283	5.77402985975	10.6829685	10.23494347	8.683910162	13.346918195	6.88498888217	8.3296660775	10.08567151	8.418363274	7.90822062617	10.99848485	10.11530417	9.350290972	8.809238474	8.107637037	9.6579811175	9.68873284933	7.00660975	10.37805668	11.06028744	12.19541382	10.64076035	8.361477899	12.8619748	10.64114433	11.04525817	11.33349936	8.412867378	7.08864278333	9.756818775	12.13627672	6.41397111	9.1723230225	11.206260475	BRCA
Instance6	6.7165114516	9.108629731	10.252251021	11.20569569	12.20235811	5.2501297105	11.94707994	6.847624679	11.48188533	8.5564312715	7.035992134	10.79666855	11.95519228	8.9791513785	6.380595804	12.51788146	9.75682195567	7.55590026	4.963718308	5.643936437	9.102619505	11.35725248	10.47788501	10.83500053	11.52942337	12.6473067	5.413806667	7.479540047	12.09022832	5.14017664	10.69932543	10.856859545	11.16548507	8.343586732	9.013759983	9.761911373	7.84336096967	10.508658115	9.44563937567	10.3987765675	6.69797923	14.928466305	11.55749974	6.01982782975	9.907754874	10.97151861	8.5819029505	14.0346627	7.27119773	9.64687951	10.554185905	8.6855046804	7.791218592	11.72826504	10.63888864	9.2698364205	8.351735565	8.49584616	9.667815823	8.76846916333	7.008739888	10.33342405	11.54512148	11.69988051	11.12236553	8.6807595895	13.78998546	10.05335613	11.13812156	10.58774028	7.959250151	7.19149026533	9.413046261	11.38730129	7.03100122	9.53489369	10.59742198	BRCA
Instance7	7.2001850258	10.83660293	11.0296494733	10.48141377	12.49990449	5.5062913435	13.07564465	6.717817344	10.7975726	7.923708555	6.72682131	10.55829421	12.47123454	8.052961528	7.103579269	12.56411415	8.815077408	7.787352253	5.072332275	5.205168882	8.92274875	10.64717983	10.30286483	9.880004788	11.18792748	10.65082538	5.259377247	7.056478197	10.024773	5.328236218	10.13904003	10.6754290615	10.18228296	9.321195924	8.6343563875	9.6377944955	7.85281846467	9.6073954125	8.593332009	9.318331587	6.361071425	14.13206333	10.66068255	5.26116792725	9.785085055	9.823694088	9.112055634	12.701373425	6.82521326317	7.447183646	10.266256292	7.4557653406	7.437856777	10.727993	11.25022455	9.4809589825	7.694795113	5.38008113	8.4828341005	8.418201138	5.677022787	11.26574119	11.06871466	11.82101269	10.60376104	8.810813116	12.74633592	10.71141341	9.742389917	10.57985358	7.328093974	6.42994720633	9.730725188	11.32669367	5.952340119	8.331241242	10.130317888	BRCA
Instance8	6.57200037	10.45090222	9.804907714	11.12236553	12.12504541	5.5793787675	13.17297049	6.664060114	11.76992885	8.395175267	7.13026666	11.14837189	11.80861644	9.2314112885	7.114786375	12.53175044	9.493409884	6.96591223533	4.783733416	4.983234478	9.563177738	10.95483991	9.997137528	10.6860017	11.26252082	10.80014785	5.502721434	7.709068515	11.66377168	5.018602184	10.60390937	10.452323585	11.51112271	8.70989467	8.5778568495	9.620566341	8.02591584067	9.845217114	9.138314752	10.633209425	6.08693831	14.83470255	11.55255397	5.6504272495	10.28801852	10.60154822	8.241658674	12.980359775	7.0061473535	8.4306923695	10.932619925	8.5111991308	7.95353282083	11.13587136	10.76123148	9.0059690685	8.076990747	7.509302192	10.757603225	9.77823477233	5.943283297	10.43324145	11.40394419	11.81023031	10.7357001	7.827331406	13.22427159	11.19124141	10.7162281	10.50240945	8.612113902	7.07136443733	9.89617905533	11.25593456	6.394296014	9.379068303	11.098591845	Control
Instance9	6.7074616156	10.47070999	9.88928584767	11.13812156	12.16189092	5.276403948	12.91499054	6.616552979	11.57959421	7.976401326	6.187178385	10.77384001	11.50810934	9.1022875885	7.352685983	12.67762713	10.5367674767	7.31718563167	4.435721265	5.244897759	9.62411055	10.57425791	10.29060673	9.999936995	11.29330224	11.32122928	6.041117697	7.231199876	11.8471671	5.319049979	10.54158093	10.582567075	10.96573399	9.206233641	9.076509823	9.651217869	8.18419788033	10.3013856	9.39829013367	10.2274045235	6.640032041	14.47509816	11.72725479	5.87277019125	10.82820416	10.39442548	8.4047203115	13.484557835	6.99437200517	8.791773534	9.8712755735	7.968945044	7.61784008617	11.137683	10.31926034	9.3225024095	8.201561731	7.410580934	9.7453605085	10.213135914	6.402846327	10.41191374	11.15310882	11.87114877	10.83920007	8.6141219015	12.94623653	10.69485433	10.42274839	11.11317258	8.197119763	7.18834874433	10.0363647903	11.91235432	6.61574411	9.3056963645	11.16038515	BRCA
