ID	8540	215	3295	6342	26061	1384	8309	8310	23600	10005	30	11001	10478	55711	51	3417	5264	8443	54677	84188	DependentVariable
Instance1	9.249416378	7.790610985	11.09730811	7.2964269455	11.40523204	6.6027365055	10.04737654	9.62089845	6.93423366833	7.184878131	10.72999053	6.963246156	8.257342021	7.0141421335	7.088856485	11.019667085	9.82420848167	10.38104028	8.67536707	10.09482363	Control
Instance2	8.601288997	7.025142677	10.91180038	7.1981423495	11.04675588	6.4177160345	10.33515616	9.006046297	6.402667179	6.722504021	10.59929946	6.033319063	8.286605263	6.0942299005	6.27776847133	10.2259511465	8.554551381	10.40696526	9.290572499	10.20970043	BRCA
Instance3	8.44984106	6.786534696	11.12068843	6.9330807505	11.08987103	6.33679859	9.571573066	9.783317959	7.403785913	7.383663527	10.75166563	6.053334703	8.083334552	5.7607280805	6.260049093	9.924167319	8.24923663867	10.26387982	9.62228117	10.34145242	BRCA
Instance4	8.71258815	7.287761142	10.55438287	6.8103280455	11.26465094	6.872572651	9.638010974	9.887921655	6.13048027067	7.59548338	10.7601172	5.504788206	8.398338745	5.950739866	6.11308810333	9.0684602725	7.74073492933	10.54095891	9.316802576	10.82171841	Control
Instance5	9.557291911	7.41187347	10.87758344	7.8570900495	11.10846093	6.738280066	9.562147541	9.848568613	6.97442544467	7.197317764	10.35399067	7.801322174	7.962839807	6.01088294	6.33714486733	10.596267702	9.000331811	10.39134057	8.527663806	9.717642636	BRCA
Instance6	9.453981066	6.859289787	11.02017803	8.003273693	10.9783031	6.6163148365	10.19564323	9.563330297	7.389363753	6.738737864	10.55582601	6.354474751	8.439354191	7.005903224	7.16167000633	11.076686035	9.22903318367	10.44311479	9.256055991	10.05145066	BRCA
Instance7	9.522974333	6.579810423	10.02722219	7.3238721285	10.33896506	6.857974453	10.0436019	9.701311282	5.992893276	6.00034443	9.768523916	5.857863615	8.24541143	6.2382911185	6.096097165	8.4049364745	7.68469672367	9.822443813	11.27393851	10.93024227	BRCA
Instance8	9.236840051	6.811667297	11.38105635	7.7267805215	10.93699877	6.82658296	10.15840177	9.693199925	7.81210927067	7.218444873	10.30642947	6.539938605	7.537453572	6.7129235545	6.80441426667	10.760653466	9.33942584567	10.30909577	9.243971962	9.243971962	Control
Instance9	8.709412238	7.029952853	11.10564356	7.2983490845	11.19443078	6.4747107535	9.238668129	9.765178804	7.17517287233	7.478610125	10.30105061	6.196730592	8.105412415	6.180573567	6.705124989	10.171859162	8.70917423533	10.51709631	9.153704732	9.571942743	BRCA
Instance10	8.214053297	7.160832288	10.93055646	6.892680553	11.18913904	6.498880504	9.636706687	10.05069253	6.94116491067	7.31211405	10.87119702	6.560107813	8.324631881	6.1635652645	6.54412221033	10.0849120045	8.90833815467	10.02803075	10.19994869	10.88264708	BRCA
Instance11	8.160162778	7.94040335	10.94417051	6.1855141455	10.98249473	6.7629465605	10.2712474	9.733261595	6.57899015267	7.686537513	11.23443143	6.227958227	7.88932314	6.930232099	6.50628927267	9.825005875	9.066850893	10.58546987	9.633676921	9.979171906	BRCA
Instance12	8.841423708	7.323440159	11.25727898	8.2746413025	11.34287486	6.6800809935	10.13811214	9.91481157	7.72611715267	6.954723045	10.79163118	10.01166444	8.655871568	7.8928532945	6.98107631233	11.284900865	9.22422851467	10.50744312	9.424891195	9.680491885	Control
Instance13	8.949703533	7.938816713	11.3989816	7.187060127	11.05050869	6.933023639	10.62352057	9.444332211	7.31500335067	6.984051329	10.72360146	7.693802512	8.117021121	6.36682336	6.84816379133	11.5160328	9.73584219233	10.35884378	8.944376143	9.861979055	Control
Instance14	8.744658219	7.756474804	11.71363365	7.3284529625	10.62822705	6.891937221	9.77458988	10.22411057	7.316624831	6.935197837	11.3345919	6.738636546	8.306290867	5.999618456	6.65011322267	10.622085571	8.245686433	10.09410116	9.716982805	9.841761329	BRCA
Instance15	9.157436075	6.907795377	11.47374394	6.7016055775	10.77656897	6.931669968	10.38826519	10.31705674	7.72856936133	6.951521137	10.92649636	6.930918032	8.323461411	6.3189005815	6.513235533	10.885403125	8.83401937833	10.16341103	10.01669727	10.53205419	BRCA
Instance16	8.535684722	7.453087713	11.33051934	7.098526773	10.80162574	7.01534359	10.20855784	10.22118263	7.64084558367	7.289606548	11.38446015	7.220840508	8.44605057	6.2214108215	6.27521312633	10.8016164685	8.163300333	9.947264757	10.06056798	9.988053059	BRCA
Instance17	8.311181937	7.827566793	11.49113672	7.272190563	10.94976857	6.736934115	9.854642896	10.21981018	7.60587163467	7.41208525	11.49170796	8.262201898	8.797613807	5.638110549	6.68017163467	10.76343432	8.12189785167	10.06332804	10.06266044	9.827664684	BRCA
Instance18	8.613551105	7.484583516	11.55940591	6.793055989	11.12462557	6.840371121	9.733261595	10.24134003	7.580803739	7.560621583	11.17208697	7.847622917	8.58662508	5.997020395	6.42639375067	10.819271146	8.40873511133	10.05680742	9.525129802	9.765178804	BRCA
Instance19	8.727649179	7.808161583	11.56371361	7.2507504755	10.72173602	6.929548323	9.524248408	9.969768236	7.885073374	7.489448856	11.11317258	7.581616992	8.656086161	6.302189782	6.316915038	11.365658795	8.33206383067	10.15470456	8.46734177	9.696285616	BRCA
Instance20	8.635646596	6.256213996	11.08484843	7.1556732325	11.4521693	6.9639051555	9.590793393	10.15739466	6.394622927	6.482691508	10.63147746	5.666764579	6.089482923	6.576875134	5.81274333933	10.67711418	9.31114707767	9.987875473	5.878732237	9.697567565	BRCA
