ID	5436	5437	56949	4331	5435	5438	5439	2072	2071	2074	2073	2068	5440	5441	2067	2966	2965	1022	6917	5431	5430	5433	1161	5432	2968	902	2967	DependentVariable
Instance1	11.06244102	10.33896506	10.22941402	6.69676284	12.07353083	11.03306523	7.484019523	6.3552688025	10.0776573	6.023427942	10.8503707	8.220113618	6.365977347	9.950818724	9.188663982	5.474931823	6.107234293	9.361681261	7.69516215867	9.502643438	11.4871292	9.588630847	5.98923741275	9.734545643	10.43957668	8.45525079	8.439499644	Control
Instance2	11.20928598	11.03103278	11.47305897	7.086882265	12.14356347	11.31379869	6.750074255	6.408355982	10.50841903	5.469081112	11.24175993	8.497094498	6.504704302	8.536044277	8.87572558875	5.210049084	6.586162299	9.155780297	7.36046158267	9.076489033	11.94573106	9.975440003	5.671599723	9.498501844	9.94572954	7.832012647	8.965352223	BRCA
Instance3	11.27344029	11.02625388	11.36143133	6.839081327	12.38193096	11.43055462	6.90941648	6.4049587985	10.71269919	5.7913656	11.18453773	8.892012333	6.401780305	8.618450775	9.4100312975	5.664561948	6.582656103	9.394656215	7.362647587	9.480992671	11.65775177	9.936402792	5.76207503975	9.55547611	10.27514127	7.667131787	8.580466923	BRCA
Instance4	11.08706186	11.73846187	12.36769602	7.265055029	12.34948589	11.62261253	7.827852559	5.8412655795	10.43052602	6.424087011	10.98412667	8.85164062	6.648325671	8.674016666	9.282287986	6.002540089	6.970019164	9.99050151	6.74089657333	8.607368346	11.94385185	9.42569906	5.44909299075	9.5760667495	10.44466839	7.517316273	7.704562712	Control
Instance5	11.3442156	10.79386361	11.45168263	6.867961695	12.13760287	11.5269639	6.693630261	6.0308847905	9.889641277	5.607338636	11.05169516	8.312657375	6.908516092	7.919118257	9.282575993	5.206341637	7.045217151	9.627078354	7.74437634867	9.566592153	11.82274022	9.787507202	5.729943951	9.5036457565	9.47543003	8.195898639	8.732388881	BRCA
Instance6	10.31037169	9.875964751	10.44344636	6.499332184	10.92233559	9.599160216	6.361510132	6.4132325025	10.75975321	6.249071368	10.9376315	8.645353223	5.738505243	7.686957644	8.85686059575	5.527329405	6.922969386	9.01498366	8.590482648	10.07813116	11.63953303	10.20626383	6.00430999675	9.9366689445	9.72642302	8.0884774495	8.769772669	BRCA
Instance7	10.67974863	11.62683849	13.06629278	5.895672973	12.15346979	11.33246195	6.933398915	6.5872881545	10.0173308	5.455665247	10.97255645	8.838495753	6.973327498	8.661565351	8.88063195375	6.082580853	6.719438847	9.547121611	7.92873725133	7.728874776	11.94707994	8.931979298	5.31781740375	9.310331427	9.822443813	7.0980443305	8.357575234	BRCA
Instance8	11.18055585	11.02111204	10.3940878	6.573196985	12.42339047	11.33541843	5.975453214	6.169888467	10.17798975	6.616552979	10.549732	7.900747773	7.098982487	8.961436038	9.45367708375	5.520745364	6.479895483	9.825825817	8.33785800367	9.579754867	11.36417449	9.659501442	6.4364185585	9.9425822725	9.751904322	8.2150115435	8.78938784	Control
Instance9	11.62550351	11.34089896	10.65887222	7.327824597	12.19349773	11.31701417	6.260971855	6.350290065	10.24019539	5.982201443	10.99419451	8.755431019	6.517673816	8.771812245	9.7162674425	5.082799703	7.1126508515	10.15470456	7.93997874133	9.777995431	11.48468963	9.969027107	6.10800944	9.5458512545	9.751444107	8.2231503775	8.620110863	BRCA
Instance10	11.31223081	11.14633337	11.44205205	6.996504912	12.31595909	11.64258438	6.154418781	6.2036937575	10.10676612	5.442621133	11.17080781	8.379801934	6.645878602	9.146391192	9.004615212	5.287630431	7.07342704	9.154553037	7.448378636	8.832954179	12.0199261	9.532570767	5.652080806	9.4451757265	10.12301596	8.1149854775	8.305344864	BRCA
