@relation thedata

@attribute 27165 real
@attribute 2744 real
@attribute 2746 real
@attribute 2752 real
@attribute 2805 real
@attribute 2806 real
@attribute 2875 real
@attribute 440 real
@attribute 4942 real
@attribute 5831 real
@attribute 5832 real
@attribute 84706 real
@attribute DependentVariable {BRCA,Control}

@data
5.69462499,9.170414035,12.60350703,6.847425386,9.713172168,10.97008092,9.335234645,8.373101223,11.671164145,5.93602056733,10.41990782,11.7416567,Control
5.939855093,9.182904002,12.26503342,6.340358172,9.446732392,11.37383049,8.59117741,8.344108418,11.454229155,6.08955129133,10.05192981,10.66176054,BRCA
6.6881603085,8.632641862,12.46516723,6.09350492933,9.940893908,11.74755745,8.119798553,8.681968469,12.21426066,6.62404293167,10.727993,10.78342824,BRCA
6.1309256235,9.160338576,12.32574401,5.982867673,10.41429442,11.92672973,9.022313104,8.885774078,10.86833018,6.50288880167,10.9042999,11.05900997,Control
6.0827064,8.660014728,12.52393564,6.25608953533,9.570406539,11.56729791,8.747589748,8.841565019,12.163924735,6.67442472667,10.42139193,10.35208789,BRCA
6.4528711575,9.003350039,13.08801473,6.86925192467,10.20351353,11.58210918,8.058060912,8.7349808115,12.452659875,5.98035801367,10.43109042,10.2853274,BRCA
5.73579942,9.145690907,11.7646924,5.78809716133,10.3362558,11.50616141,8.143282598,9.3170075525,10.4070249365,6.62614818667,11.54310931,10.68519142,BRCA
5.882841981,8.939837117,12.46187723,7.01721220833,9.869532589,11.31514972,7.836604479,8.6209947135,12.02068186,5.86665168267,10.5511798,10.31037169,Control
6.375538511,8.727649179,12.55220564,6.22851342967,10.29228169,11.70655442,7.825119583,8.817805313,12.434055425,7.121051264,10.89094843,10.01191249,BRCA
6.4923185605,8.884385094,13.07861622,6.17874161233,9.589230319,12.01315176,8.816600606,8.937979761,11.021492335,6.160293844,10.71074211,11.29724747,BRCA
5.887125938,9.272280513,12.61090263,5.94488913233,9.98368522,11.50362218,9.106458987,9.3537623735,10.847135635,6.55469978533,10.47565773,11.00370783,BRCA
5.72459314,9.119292054,12.66507944,6.91717498833,10.36525103,11.18215551,8.369773038,8.742100967,11.88183005,6.42029205933,10.64551909,11.2564654,Control
5.9968463795,9.004881345,12.5506675,6.95718533533,9.822925735,10.95100801,9.348673457,8.8871173105,11.588709945,5.95390647633,10.48120435,11.56729791,Control
6.6031039135,8.965922146,12.7584086,7.123131955,10.42590328,12.46042141,8.700423353,9.3969814705,12.15966863,6.782369751,10.48083592,10.61346285,BRCA
6.370547311,9.424665541,12.9500565,6.16098730433,10.1079628,11.86567539,8.23155856,9.718029703,12.49060922,7.039861239,11.56578769,11.26542622,BRCA
6.472312803,8.899841107,12.48900128,6.29472331167,10.35624868,12.10567621,8.140013152,9.1139566265,12.01964679,6.73987292233,10.503672,10.56431651,BRCA
6.6769127285,8.48420977,12.72471214,6.21967069467,10.16869754,12.41104094,8.20821134,9.3491168275,12.106647615,6.81040738967,10.57266497,10.49490585,BRCA
6.0807440325,8.986710369,12.15911615,6.39954323533,10.71990666,12.3239471,8.303199815,9.206617134,12.26060913,7.40393792,11.19255807,10.83540327,BRCA
6.5919798505,8.832511198,12.23300553,6.92947668667,10.27801993,12.12695617,8.113352957,8.9235665835,12.374875255,7.51934372467,10.98103404,10.80905688,BRCA
5.814431777,9.196332326,9.531148039,6.15430791467,10.15345105,12.11775357,10.16436051,9.076907747,11.129780223,6.71792433267,11.03275882,11.20812477,BRCA
