@relation thedata

@attribute 10000 real
@attribute 1493 real
@attribute 207 real
@attribute 208 real
@attribute 2534 real
@attribute 3932 real
@attribute 4067 real
@attribute 5170 real
@attribute 5515 real
@attribute 5516 real
@attribute 5518 real
@attribute 5519 real
@attribute 5525 real
@attribute 5526 real
@attribute 5527 real
@attribute 5528 real
@attribute 5781 real
@attribute 6714 real
@attribute 7525 real
@attribute 941 real
@attribute 942 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,5.484014191,9.746089281,7.466690585,9.2289642325,5.69019779725,10.63456176,7.1007852408,11.688477345,8.82094285433,12.47196608,8.486261975,11.69692854,7.995415442,8.33571800025,7.96756283667,11.64123906,6.75911734333,8.956696408,4.757305356,6.79245448633,Control
5.94776533325,5.88043173,9.68028616833,6.43012268,8.8907159655,5.74326863275,11.67867508,7.4312568682,11.725137905,8.45745837133,12.56790862,7.037171767,11.44536424,8.444746903,7.92681286825,7.44463675467,11.64123906,6.586005659,9.025562565,5.244897759,6.92323968,BRCA
5.52044016575,5.912576056,9.69256516467,6.416760061,8.275073194,5.8326297955,11.59799678,7.2445861642,11.639330205,8.297715334,12.66850837,6.469405549,11.21453179,8.135646608,8.2285625075,7.775337819,11.37070935,7.22912163867,8.927023183,4.516306872,6.76904778167,BRCA
5.58777326775,5.785276045,9.98949733167,5.863140121,8.08464112175,6.064440107,11.00452968,6.9971733014,11.80875598,7.178084026,12.57347448,7.27396389367,11.64198185,8.611099628,7.8305327145,7.15936184067,11.77608148,6.91032494133,8.724992221,5.660003917,6.47797389533,Control
5.87271996825,5.963328695,9.506100771,6.860966288,8.34620788925,5.91669616975,12.12951334,7.3395574808,11.458095575,8.52183209933,12.75620088,7.069555338,11.22892405,8.666713215,8.2753948795,7.58979746267,11.54684638,6.72839437467,9.180823621,5.661216049,6.589569865,BRCA
6.0241266485,5.52411756033,9.688092646,7.477052175,8.716652398,5.66966000725,11.79461296,7.3955993004,12.40345346,9.370871616,12.86342169,7.561705909,11.45847853,8.409264827,8.55050301725,7.917623909,11.95147243,6.38912935567,9.552621611,5.443615974,7.12296279167,BRCA
5.88751933675,5.33689169033,10.0480993307,6.742953157,8.39165280725,5.862304229,11.980959,7.3536038904,12.072677105,7.46461112133,12.04072818,6.68902141267,10.47035412,8.39528898,7.92079597525,7.05650117433,12.03524768,7.54701473933,8.18992476,4.932168974,7.111896621,BRCA
5.55851851825,5.84346610967,9.436876068,6.689303092,8.80415305075,5.88068915225,10.68348837,7.0445753338,11.932399345,9.17209626933,12.30526243,7.08180120033,11.3273142,8.228615647,8.341731368,7.630858662,11.28411575,7.00963552967,8.84840474,5.212093857,6.889955486,Control
5.650041658,6.130189912,9.58057105933,6.500527718,8.0162301535,5.81485113325,11.06871466,7.1591884674,11.55756824,8.63116965933,12.62816419,6.71771492967,10.85521521,7.522112898,8.193126299,7.539110223,11.64347756,6.85674479767,9.527448232,5.028581582,6.54146572467,BRCA
5.56331123875,5.52352375933,9.75364579767,6.827314517,8.42904151725,6.225327925,11.11942121,7.3339069032,11.593713005,8.44322777467,12.69546762,8.46005630567,11.62550351,8.322132227,7.716319118,7.42782175433,11.52775569,6.973025285,8.558077339,5.287630431,6.567837574,BRCA
