@relation thedata

@attribute 153 real
@attribute 1605 real
@attribute 1742 real
@attribute 2048 real
@attribute 207 real
@attribute 2770 real
@attribute 2776 real
@attribute 324 real
@attribute 3708 real
@attribute 3709 real
@attribute 3710 real
@attribute 3760 real
@attribute 3762 real
@attribute 3765 real
@attribute 427 real
@attribute 5308 real
@attribute 5594 real
@attribute 5806 real
@attribute 5879 real
@attribute 6010 real
@attribute 6261 real
@attribute 820 real
@attribute 859 real
@attribute DependentVariable {BRCA,Control}

@data
5.706262025,11.37070935,8.85288926,6.0460148965,9.746089281,7.1915641815,9.668318219,4.172021977,10.99802289,9.844635599,11.35799469,4.782423438,6.3781015845,4.858492381,7.0964976515,5.746189633,8.27215776867,5.06588596,8.85850435833,5.316518,7.4146314195,5.66449084,5.1817298815,Control
5.908699592,11.95147243,8.71258815,6.1752464015,9.68028616833,6.0573658185,8.930930318,5.814301269,10.75503384,9.525335383,12.08864757,4.888269882,5.998901844,4.948847562,6.6682528355,5.28956229125,7.85669691467,5.478414715,9.23532012167,4.435394156,7.805879323,5.501288856,5.938453286,BRCA
5.149148835,12.10871075,8.943878208,5.6572200255,9.69256516467,5.457103785,9.213384421,5.788040457,11.137683,10.74066222,12.01135666,4.795989381,5.8216816615,4.768993337,6.509385796,5.53171569775,8.11094053067,5.455336468,9.280236709,5.186670157,8.508107226,5.375570566,5.4163695845,BRCA
6.090118375,12.23392978,8.818774784,5.8033952395,9.98949733167,5.725019338,7.435526765,5.072117861,10.00164081,9.439182162,11.97218475,5.011910695,6.0082229855,4.725212151,6.174467902,5.2600632335,7.98209816267,5.312711681,9.422761191,5.254944744,8.223337117,5.312711681,5.686574878,Control
5.78869305,11.96551025,8.419687541,5.974060652,9.506100771,6.8901006515,9.924501194,5.687908393,10.864964,9.689574849,11.58766984,5.245087973,5.854346637,5.368603583,6.6870181055,5.3791823495,7.82991936767,5.726293954,9.29741101033,4.915773338,7.765653423,5.166927545,5.459472577,BRCA
5.849568518,11.84561169,7.431102924,5.8945122075,9.688092646,6.5536864175,10.54993411,5.770572224,11.45443311,9.814991395,12.06588572,5.202134845,6.403952625,5.700170054,7.253156792,5.613667902,8.18650002,5.268482349,9.14697742367,4.596397442,7.5295794445,5.651849079,5.109564203,BRCA
4.899068355,12.01701203,9.772562477,6.698930436,10.0480993307,5.366277458,7.39744174,5.801553978,9.557684409,7.511675823,12.23463043,6.200609914,6.3830593105,5.337721125,6.4765995115,5.22611515975,8.451561107,5.205168882,9.62804284167,5.119575355,7.413880613,7.161134718,5.739455874,BRCA
4.5781157,11.17361954,8.983991943,5.924917202,9.436876068,6.2928801065,9.665460782,6.180461809,10.66388964,9.583290187,11.37383049,5.672008915,6.0041707925,5.069327579,7.3763370605,5.444090161,8.171538624,5.853628472,8.82865486733,4.947679304,7.821082856,5.655646098,5.4165418795,Control
5.648042042,12.04072818,8.939638805,5.902567425,9.58057105933,6.2675959045,9.303998235,5.838328613,10.78521972,10.67301333,11.74966846,5.274272145,6.2282131725,6.099511534,7.118253504,5.386029074,7.91861634733,5.065239741,9.29235500067,5.117810604,7.9286738745,5.536838744,5.7331878815,BRCA
6.189237109,11.58294888,9.017365988,6.097307219,9.75364579767,6.489380715,8.352640608,4.883390185,11.44285036,9.67905828,11.77144213,5.488652576,6.0161178895,5.312893162,6.8930044005,5.6711398605,7.74245236133,5.534506187,9.23513699733,5.087262599,8.5140109595,5.764746385,5.7741307315,BRCA
5.427950757,11.33767223,8.91139283,6.5168853865,9.592833039,6.097670028,6.808774778,5.8736971,9.330368553,8.417642766,11.5968724,4.378950559,6.17911422,5.442289366,6.2469583145,5.64485219675,8.06297051567,5.146911012,8.92818876867,4.719610733,7.584700481,5.764215595,5.800719002,BRCA
5.945216293,11.43475867,8.491693915,5.881726985,9.66262953467,6.6687748565,9.546605663,5.697670451,10.4353997,9.772677934,11.78113439,5.182504847,5.982493978,5.313437469,7.0901609175,5.463018786,8.197304519,5.285412622,8.97755484267,4.682592971,7.5940448005,5.76209048,4.98377199,Control
6.733086946,11.66148208,8.626522298,6.3293752715,9.935713008,7.184102984,9.998851701,5.394901009,10.86238187,9.630713575,11.47029296,5.047354342,6.260171995,5.781629373,7.5313944615,5.562381639,8.151507585,5.269043668,8.882604615,5.212774804,7.1085730665,6.162699096,5.7430600425,Control
4.911225686,11.9128857,9.406067387,6.0211887345,10.2127518167,5.4787995935,9.061277435,5.915766617,11.40394419,9.432772131,12.30526243,5.073403866,5.959015807,4.822489599,7.293064907,5.68802750875,8.08129530567,5.009225385,8.867882958,5.094670216,8.493389115,5.36790503,5.6696072035,BRCA
5.281523233,12.34260121,9.826628375,6.5438936355,10.3303371883,6.159811817,9.803614982,6.201639374,10.55627639,10.64514978,12.12065594,5.23994335,5.943325517,5.416680376,6.9529632565,5.8392476045,7.95451796533,5.12102706,8.552349278,4.571466258,7.0653833725,5.673988298,5.66697815,BRCA
5.661429849,12.20475003,9.589941868,6.079201963,10.0295226957,5.6032236615,8.90929393,5.650485447,11.43117909,10.02677279,11.98934847,5.03519637,6.0199753005,5.079390111,7.193921471,5.3248844975,8.00665617633,4.95444207,8.787767491,5.321216715,8.667270974,5.507962085,5.741333037,BRCA
5.624694033,12.29067992,9.255879016,5.9287180725,10.1231177773,5.6081323905,8.5896522,5.742822246,11.63501532,10.62223972,11.82192354,4.957695542,5.5465558395,4.884855828,7.5129273615,5.3208293635,7.86577453733,5.125786688,8.934366304,5.425938643,8.3356951715,5.132588408,5.7144963195,BRCA
5.127954352,12.17175704,9.489206292,6.655924375,10.182290716,5.800661023,8.886520521,5.127954352,10.51995589,10.68629503,11.43832419,4.385153631,6.017597645,4.700735,7.022755699,5.76908530825,8.01917131267,5.488491912,9.01840760867,5.281801394,7.8418802745,6.920237092,5.571364096,BRCA
5.631403539,12.49713337,9.71030757,6.0150183095,10.3257906717,5.52926424,8.45292188,5.838328613,10.92093732,9.595686927,11.71457622,5.371045856,5.9404242305,4.881923051,7.538302833,5.362467035,7.890844983,4.826562806,9.258466301,5.345015965,7.6371843845,5.43213367,5.7990905905,BRCA
4.916728914,12.09425678,10.15138482,5.9218870965,10.2867156497,5.47662364,9.284894137,5.461734198,10.58930965,10.11297736,8.747421913,5.408721412,6.044070361,5.052688948,7.2229527565,5.33919772525,8.742530249,5.356153716,8.91017192567,4.450633198,8.077095765,6.279290785,5.3143182175,BRCA
